gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-7.991334825767802338e-03,4.997133404255824196e+00,-2.828801505048625722e-02
-7.699440706391162681e-03,5.012119867050419231e+00,-9.532269820595457369e-03
2.635830836144981149e-02,5.017514609750734600e+00,4.310577641573215026e-03
1.738573614808756407e-04,4.983458731042149203e+00,1.690663575600073396e-02
9.889865937605959306e-03,5.000307851708929441e+00,-5.709191309626615324e-04
-6.512455928473401788e-04,4.991384475039606805e+00,-2.210578839933459092e-03
-1.660051704559905271e-03,4.993565516293484663e+00,1.925936333496697933e-02
3.336920784005738272e-02,4.979471561463359564e+00,1.015673457723456109e-02
1.507479659488530042e-02,4.999008826168749309e+00,-2.371923093639868863e-02
-6.608086585391863450e-03,4.970263524322525939e+00,6.629531767792052948e-04
1.791554692906516255e-02,4.996523065881254055e+00,-1.292221173359350481e-02
1.998294367593937346e-02,5.012445423537509548e+00,-1.938499614072202587e-02
7.040552858954498075e-03,5.004028266169791905e+00,-3.701620597206203844e-02
-1.102638706925876573e-02,4.987917802707922732e+00,3.021588693569595904e-02
1.807571830562232709e-02,5.016473593014130650e+00,2.931459918593402533e-02
-1.222018390461438592e-02,5.006543548946362776e+00,3.968299059753951918e-02
4.547981516722090362e-02,5.036742553094567754e+00,8.228374923062576132e-03
-1.472365705051363431e-02,5.001070313983121629e+00,-2.241471452813587550e-04
-3.521620133606963299e-02,4.978103522265763026e+00,-1.099050198255436227e-02
1.740701552379569222e-02,5.018114763052494709e+00,4.219585598572415247e-02
-3.740045539183223938e-02,4.993918676581729166e+00,6.405658125232856909e-03
6.429656989730100566e-03,4.998078985546724695e+00,3.085457127305957226e-02
2.537821457033682601e-02,5.009850560297427258e+00,-1.521729605976958333e-02
-1.795483295302535004e-02,4.996612624594309437e+00,2.026884390088211016e-02
-1.244464195484983049e-02,5.010540647771566825e+00,1.603999612872429245e-02
-7.908523300951503937e-03,5.019038860305659711e+00,-2.542235554161673822e-02
3.301146069827425727e-02,5.015944675680885645e+00,1.877498170654157486e-02
-9.059735401082838133e-03,4.970742060082152136e+00,1.277290246386224466e-02
1.232091785042795963e-02,4.968777877165859280e+00,-5.057164192164676809e-03
3.119680414656940404e-02,4.967535172898816853e+00,5.387790748571243777e-04
4.268539289314274288e-02,5.004389725165430569e+00,1.973130427554947719e-02
1.892095754475697431e-02,4.996457886889467126e+00,-3.211546634798158502e-03
-1.209267586729263939e-02,4.986013953303755741e+00,-1.646111821989476240e-02
1.210746500142894158e-02,5.006883819430701266e+00,-1.602529567578214395e-02
3.506105606728673191e-02,4.995216735146614795e+00,5.193479239416648810e-03
6.250622149164802854e-02,5.013172703574185540e+00,-1.435183473724434798e-02
1.347310436671238752e-02,4.994164386612589546e+00,-3.734673871780734566e-02
-7.208408440819755181e-03,4.992229660194368535e+00,-1.093243092548001200e-02
6.266333756118339093e-02,4.970046016984776216e+00,-2.565468215554695883e-02
1.681851639086786102e-02,4.994671684849516069e+00,1.468187088398389094e-02
4.165646672669148093e-02,5.002004527026275404e+00,-7.447459810200892510e-03
-2.862492077569669252e-02,5.007739243918883254e+00,-2.091793933646779804e-02
-6.578725024013735122e-03,4.977710194576632219e+00,1.895959272553073699e-02
5.733318084719838184e-03,5.035347184875067938e+00,1.201820783756891303e-02
4.241204882297864437e-02,5.026217625524471266e+00,-3.613439886622712288e-02
2.436420429747051392e-02,5.032533895543824798e+00,8.566944848703513665e-03
-2.174440975369417578e-02,4.991131826612971167e+00,-3.012197491389052156e-02
1.514431660442468706e-02,4.973009008789016860e+00,-1.129442170717215137e-02
1.511717898751640480e-03,5.009204522590119169e+00,4.004200784841776932e-03
-3.083337695603656503e-03,5.001000276285291868e+00,-2.106531496325820402e-02
-1.390772264854099084e-02,4.980277159404148613e+00,2.569689958580847404e-04
4.682901851161793555e-03,5.018749598008781732e+00,-1.090664842212847249e-02
-1.119118326294378865e-02,5.013867904907097106e+00,3.831470603588679746e-02
2.556117799667391097e-02,5.017889794823643612e+00,4.726486112053282680e-03
-2.787229617741835211e-02,4.989308052098112789e+00,2.670374097249768319e-02
-8.896748152853583419e-03,5.017879256159024415e+00,-2.864942150812938709e-02
-1.263575345311744244e-02,5.026432328702852281e+00,-8.379927741476162276e-03
1.451202586408093138e-02,5.013337930804627085e+00,6.205084238125394697e-02
-2.984942563116539313e-02,4.997773378321051396e+00,-1.266140720182095877e-02
6.378731246579723291e-02,4.970682456536321681e+00,-1.390397498587883467e-02
5.114001009337391934e-02,4.973624549615679236e+00,5.114181588659045749e-03
-2.984164404630964065e-02,4.981459876270646348e+00,5.824770232351708654e-02
-6.477102200588218985e-03,5.014569184914575928e+00,-1.404224926687792745e-02
-1.589010069870981472e-03,4.974104221646636681e+00,4.237466146410407558e-02
-3.660938077176777855e-03,4.998366529052358231e+00,-9.166275355285389420e-03
-1.838402495918655191e-02,4.996049502388991037e+00,2.006354970655669159e-02
3.870353215798217825e-03,5.039365823264657429e+00,2.534668060214678720e-02
-2.101748306682660675e-02,5.006950903873692127e+00,1.231758702936129254e-02
9.884748397707580903e-03,4.991083778297654483e+00,-1.829746566443111663e-02
1.937529144313182225e-02,5.016292630813897979e+00,1.894930014226950399e-02
2.058920145930625417e-02,4.957745089569945307e+00,2.523441578369061203e-02
-2.331993526589587126e-02,5.002137772553196804e+00,6.224370196099433469e-03
3.601442690726808227e-02,5.006115235466356062e+00,-2.029237048487015152e-02
8.172990452784021850e-03,5.031754628660432438e+00,-9.594617139110197049e-04
1.115921480711075213e-02,5.004584185474897140e+00,1.342126843190260752e-02
-2.469468101198374690e-02,4.988625062201600180e+00,1.345847239613504574e-02
-1.923522035924979390e-02,4.974317473414020974e+00,-9.308152287042542605e-03
-2.239985778161949700e-02,5.009178308651220490e+00,-4.797498878562528909e-04
3.857468771618788317e-02,4.971796720868248087e+00,1.005088365536443290e-02
-1.716911973431986538e-02,4.979246907058951344e+00,-9.674768450733453855e-04
-3.158642213027405832e-02,4.980213591005218987e+00,7.919626154691187733e-03
1.269312868806319120e-02,5.017585956426781735e+00,-5.371149735444882486e-03
1.515960161395278963e-02,4.988245511430766221e+00,-2.833693200611982557e-02
2.874460693132991143e-02,5.025169284520431212e+00,1.880177509764613050e-02
-1.769352208347684668e-02,4.986817456868517517e+00,-3.044889178010857633e-03
-4.193977323481766321e-03,4.991439250471125355e+00,-5.184724445441647039e-03
7.712152736809913325e-03,5.008663909677931514e+00,2.017711371643180363e-03
2.508436965235526575e-02,5.016895379206843586e+00,-7.002090834014795470e-03
-1.450901216613010788e-02,4.978174718216776817e+00,2.882698735154144015e-02
-1.762590799817542785e-03,4.979041988295239030e+00,-1.618011591169497485e-02
4.989687347571686304e-03,5.016377171191242823e+00,-5.742467965442686097e-03
3.045969420037804645e-02,4.982125420472306665e+00,3.491460777496833978e-02
9.049177169451539868e-03,4.998354986618429585e+00,7.425702768794077181e-03
-4.162702020700658964e-03,5.008522824691419295e+00,-5.247666295255738918e-03
1.663780102576148043e-02,4.989448666567154689e+00,-1.382324767186937468e-02
-3.829957165696173515e-03,4.935969840307360634e+00,-1.179903904663226651e-03
-2.698110122848577236e-02,4.991866892128371980e+00,1.756233335655012565e-02
2.573897149685042129e-02,5.036134073195020378e+00,1.903628934773541476e-02
-2.156514154712696474e-02,4.983281328693355938e+00,3.333543921173120345e-02
3.339599200495267650e-02,5.001451989000806897e+00,-1.194037416293304912e-02
5.007031046253673789e-02,4.995838727530697021e+00,-2.290629131431880239e-02
9.894747864904350140e-03,4.996636693820699193e+00,-4.010163859181559848e-02
1.114281317672302998e-02,4.981157648742385646e+00,-1.122369428898350313e-02
2.821230900263414082e-02,4.983516007534923631e+00,1.452019042931533685e-03
-1.474248455307403810e-02,5.009462950704523188e+00,2.576692107357829789e-02
-1.487601810299087610e-04,4.983001046112271126e+00,-1.413730530287750885e-02
4.840134634697632401e-03,5.017002645673431793e+00,3.077372209023127372e-02
-3.659047872206637984e-03,4.989362797251288839e+00,-6.420658012104592596e-03
-4.887634839156836108e-03,4.999540042775358906e+00,2.326405024192349305e-02
1.586226081828150114e-02,4.973741601531824763e+00,1.599820502111004225e-02
-2.972509484477850461e-02,5.010113515833089615e+00,-7.172602229157820468e-03
4.326658452243642428e-03,4.990935543961953158e+00,1.352335785899323739e-02
-1.334900686504056529e-02,5.012289967143283675e+00,-1.627300569172363464e-03
-3.356512599927855955e-03,5.058603465518857867e+00,-1.029585670461269017e-02
4.456385348760570110e-03,5.002066850104990081e+00,4.391535648953502277e-03
2.948010510649970092e-02,4.962526655809467613e+00,1.729707076576050134e-02
2.400513808447050576e-02,4.998522290251124822e+00,6.110296607335171173e-03
1.196462403654240114e-02,5.052285130014620762e+00,6.015633430434864926e-02
-1.256966723004701407e-02,5.010308155819679143e+00,-1.859552106574324445e-02
-6.948380264580353294e-02,5.025835877819802455e+00,1.405731379805300052e-02
-1.840961974925478875e-02,5.029725468873865957e+00,-3.204927383225105505e-03
-1.635354783920568017e-02,5.008307273389159597e+00,-1.637734180101753367e-02
9.437652440519915618e-04,5.022885550012403222e+00,1.477448266122244683e-02
-3.226150064896576505e-03,4.965187725614788050e+00,4.108324860395412906e-03
1.002071402334773695e-02,4.987079094917984179e+00,1.488210296001874627e-02
1.507071068980211578e-02,5.017926182291634341e+00,2.233676970960493322e-02
5.564880656790155596e-03,5.025832219530534495e+00,-9.652413223590547431e-03
-2.525864655322178701e-02,5.013077580755703089e+00,3.382540887147944542e-02
-2.782180110709016330e-02,5.013601403755806096e+00,2.499102730541623990e-02
3.577760397907429196e-02,4.971751249245820681e+00,-1.615953364995034724e-02
-3.679056375359356090e-02,4.981053274382528429e+00,-4.418419849298591690e-02
1.301308910653548208e-02,5.036999570340399579e+00,-4.711972620217393104e-02
-6.612487344973892560e-03,5.063486077364329319e+00,1.363723294027073540e-02
-1.533282967628604547e-02,5.028585319654777841e+00,1.689890061119330572e-02
-1.644144970301981978e-02,5.048110132024306473e+00,-8.824014235991096272e-03
-8.818889546012243993e-03,5.040073465894897353e+00,-8.075578071884645728e-03
3.225109730828545213e-02,4.983474019837234259e+00,1.030625088367783521e-02
-8.578533734853037093e-03,4.967728408091693026e+00,1.895459879393363023e-02
-2.232588537810667115e-02,4.954780210327075274e+00,-7.712119033113132814e-03
-1.772552250646923511e-02,5.009982521263047772e+00,-1.434392931018891974e-02
-8.001749881781641469e-03,5.041392626716086234e+00,-4.136170396939490602e-03
-2.456634713224373559e-02,4.975144470012820896e+00,1.315013110174265837e-02
1.315001813630696167e-02,4.986502312133222148e+00,5.602201510560499143e-02
-2.942500525259791541e-02,5.032923868536194334e+00,3.357326053861067056e-02
-1.422302507235995682e-03,5.028303433126404265e+00,3.205460776774212480e-03
1.339736725565656740e-02,5.030196893578118278e+00,-2.354282371113251490e-02
4.798061954365998721e-02,5.019086899900360166e+00,4.978579724330455328e-03
1.123409169421431091e-02,5.035031196821997845e+00,7.422635488706833158e-03
-1.012863955836833772e-02,4.984681506452085742e+00,4.901164337627747329e-03
7.282504494544940477e-02,5.003756067280234809e+00,-1.973049827552753044e-02
-8.151340768936943607e-03,5.016485715928150846e+00,2.218467650109730988e-02
1.775713896917449977e-03,4.991675875886974367e+00,-9.791029766371766099e-03
-4.894583224431934936e-03,5.003330140282203686e+00,-1.232822991662799877e-02
6.622303309752008288e-03,4.964292827597898139e+00,-1.776262862557923677e-02
2.046127884689362408e-02,5.004485815182296626e+00,1.276432068782419084e-02
-2.462282382989341729e-03,4.973852171742183970e+00,-2.264201629171267577e-02
3.052366729190798475e-02,4.964021808178801010e+00,3.895723534922826761e-03
1.341966218688807853e-02,5.018016779309853348e+00,1.624387985334750303e-02
-2.392315908249609269e-02,5.044597534222253543e+00,-2.103330671059233832e-03
-3.574013962440288506e-03,4.979205182903569948e+00,1.298995025517967437e-02
1.221426943000835513e-02,5.007524752240214205e+00,1.809247681407517155e-02
2.344810565029250421e-02,4.971115725260151663e+00,1.816610599797275835e-02
-1.823442393523184990e-02,5.034267507626575266e+00,2.448217636803989156e-02
1.508691781419461801e-02,4.983271328117912624e+00,1.514781592272561664e-02
2.167732569084185670e-02,5.012715926120892007e+00,-4.711965022092315207e-03
2.347722933711775609e-02,5.030348804344744629e+00,6.802680680954764116e-03
1.372852610480468014e-02,4.996278670812285938e+00,-3.310630644031219844e-02
2.358618588842333746e-02,5.011997451629032874e+00,2.438052450803093393e-02
3.156397421490636035e-05,5.012011061977981186e+00,-1.615751270147649382e-02
-1.139114224495345502e-02,5.049601701910622076e+00,3.072466212720611003e-02
-1.525941203875972457e-02,5.000270355858837945e+00,-3.215153069127887203e-02
6.101593527759547643e-03,4.998457516546651824e+00,1.269364480232297587e-02
-1.763930277316165529e-02,5.032406816748892453e+00,7.818875485442805182e-04
4.402133022948587389e-03,5.013344633889139423e+00,9.017824019197463736e-03
1.879819020779976979e-02,5.006145730174515585e+00,-1.692459654253508985e-02
2.330422309337512946e-02,4.972349728136015834e+00,5.964659447016467005e-03
1.175207366137449166e-02,4.986142521954811890e+00,1.350925553677175288e-03
3.718084309997199757e-03,5.049667185740726261e+00,6.370566778486350286e-03
3.643858328962156640e-02,4.994504891127410140e+00,2.120376704446812199e-02
5.537273794274100158e-02,5.024097691584374026e+00,-9.175350852827040410e-03
1.341745842863466785e-02,4.990224019683218160e+00,8.974063936932443961e-03
-1.540397925124939319e-03,5.001822952121427690e+00,1.204167327991156390e-04
-3.288505723120335039e-02,5.007246010266284131e+00,4.980085887420857699e-03
2.492161007144274437e-02,5.019333686091700386e+00,-2.805753085463212962e-02
-4.127174924428343716e-02,4.992946184530855369e+00,-1.387143377161726733e-02
2.191536611973927615e-02,5.007184190160037573e+00,-1.064870054517244331e-03
1.791703631447324682e-02,5.001218462455935487e+00,3.849529169240949872e-02
-7.870806607072195621e-03,5.017978317562898916e+00,1.885201859256061679e-02
9.789350380583384734e-03,4.991787325840428835e+00,-1.223641464838937619e-02
-1.523950642000466982e-02,5.040200815206640428e+00,1.779999878593110929e-02
-1.831929799614937654e-02,5.005094814689567961e+00,2.424714300723308097e-02
-8.978450179557321068e-03,4.987636256732940865e+00,-3.198314372986654081e-02
1.020769596762481114e-02,5.011556307106579844e+00,1.105142992961121590e-02
-2.919978149110668067e-02,5.008911228524577375e+00,-2.547933529612215336e-02
-2.035345127456691591e-02,5.015944946107873115e+00,2.049852231985250378e-02
2.239514699928222760e-03,4.981452574375961007e+00,-6.160266645068205628e-03
4.755530247547047965e-03,5.029839875692027285e+00,-2.038400457416120193e-02
3.203963866915722492e-02,4.996183689810047568e+00,1.231450685914164478e-03
3.369460714310643741e-04,5.000409307676755510e+00,-4.283879833600478561e-03
-2.296115031255557826e-02,5.007407791603132985e+00,1.698224044536380054e-02
-1.631542594138727167e-02,4.977612852613999550e+00,9.578266298512903842e-03
-3.775296792742201257e-02,5.017014120934875976e+00,-1.786337107264212090e-02
-1.892266101001178688e-02,4.981509841279201822e+00,-2.176997374293487830e-02
-1.094308745408061577e-02,4.962646498424489572e+00,-3.971302505030751932e-03
-8.672217414932901700e-03,4.999200498937084625e+00,-6.643089234392274278e-03
9.404273920563218964e-05,4.985671908209979186e+00,-1.026659473845367883e-02
-1.509229367230858002e-02,5.020198201679454186e+00,4.305797611313251852e-03
1.444551953680554661e-02,5.004860240430404339e+00,1.840437723039529266e-02
2.318294277771230927e-02,4.994306947940543751e+00,6.569166100494539320e-03
-1.928849812452265722e-02,5.028431226198127213e+00,1.604533209159004700e-02
-1.222145814106094693e-02,4.989304517932818150e+00,-2.571018413373531153e-03
-1.662140481234200204e-02,5.001436549006905707e+00,4.312954549851454045e-02
2.848056784822183829e-02,5.008214485330523047e+00,-2.763262769917077324e-02
-1.389972520444926647e-02,4.999928369560214136e+00,5.989548522240245761e-03
-1.363721973042534598e-03,4.999005438894670306e+00,2.442120141006899180e-03
7.664479940650802126e-03,5.001430493453883130e+00,1.110643620156688289e-03
1.851580050285845519e-02,5.016189783949469572e+00,2.661973416692368314e-03
1.630405567712216869e-02,5.016141909651506303e+00,-2.307394220532182297e-03
3.407230405033211118e-02,5.033167448791085796e+00,-8.726730898287642438e-03
7.334725258505084798e-03,5.014271353336040349e+00,-3.830780577381777581e-03
-2.048038027402333729e-03,4.983880014650974744e+00,4.351278343869006277e-02
2.312059103956486464e-02,4.986702210183257655e+00,5.555211979663516979e-03
-1.323144777931543371e-02,5.014328633847896732e+00,1.297612887383474758e-02
-3.444915741999493531e-04,4.998134072915007664e+00,-2.977735103086827373e-02
6.495090142968703087e-03,5.015590274378146418e+00,1.974517612181648975e-03
7.314499903126631987e-03,4.995524908410398091e+00,4.610577886457343545e-03
5.330022298424141533e-03,4.984002506815828681e+00,1.258586310179248338e-02
-9.575533851238993361e-05,4.998649225964973297e+00,1.600804598638892046e-02
-1.523409067089754286e-02,4.971423682818969070e+00,2.279553726201267658e-02
4.505221853182841442e-03,4.988777230800583773e+00,-1.701529724225746276e-02
1.191874430251490397e-02,4.981601891308161001e+00,-1.995724326278155297e-02
-3.023341106796612748e-02,4.999942302380219417e+00,1.914782711418380398e-02
2.457427833652965979e-02,4.982251609280043958e+00,-2.482159331301596675e-02
9.709412921892439721e-03,4.988772679099524154e+00,-8.677881733863926361e-03
1.753942427276567254e-02,5.031112994179300024e+00,5.975333198592951318e-03
-2.804870381004374857e-02,4.990006798408575861e+00,1.385390345274222640e-02
2.758836028968679119e-02,5.008295697322035167e+00,-1.355476645844036140e-02
-1.402994798405072597e-03,5.009139215273571644e+00,3.422548372759340318e-02
1.133420601372678305e-02,5.028057497957869160e+00,1.007457682456400043e-02
1.876698093502477890e-02,5.008825132362059840e+00,-3.113179259675423818e-02
-1.444681322561486292e-02,4.999998114344072597e+00,-1.377838823186448326e-02
-2.925122000054863284e-03,4.976857145644573599e+00,1.061222787121757043e-02
-2.560827857329082968e-02,4.984340689386851153e+00,-1.046538918514174597e-02
1.781745060706944189e-02,4.964773223386348633e+00,-4.039518887094882549e-02
-7.270141566352115309e-03,4.986338658847692784e+00,-7.093652478360342427e-03
-1.365722690320754495e-02,4.973039050782485759e+00,-3.651659655255250214e-02
2.258094357314878193e-03,5.037909719189538116e+00,-3.137657543833866775e-02
-1.484225517474171410e-03,4.994105203457782416e+00,2.189608532962791787e-02
-6.751887966869618042e-03,4.982376937893226554e+00,-4.193083865371521305e-04
2.316563098709877033e-02,5.013714491823652253e+00,-5.844318006140707816e-02
-8.349800174271608533e-03,5.005566916217618179e+00,3.656666274738094077e-03
5.826767370311933085e-03,5.019451125638132893e+00,-3.704532904931100851e-02
2.127999850770151413e-02,5.016984681527236312e+00,-1.792918009994892703e-02
2.298216769485468200e-02,4.973463710962625406e+00,-1.119661440116873422e-02
-1.789391471235209433e-02,4.963859248938359059e+00,1.602679300723655912e-03
-2.421167001180371883e-02,4.986586075155529763e+00,2.636269789068196659e-02
-2.489043216450483043e-02,5.026303523389355377e+00,2.200476105461370360e-02
2.175779879138884515e-02,4.976138613603835914e+00,1.694816706184723576e-02
1.748179091703175314e-02,4.973046781884828071e+00,1.843365709103177499e-02
2.085646961009905362e-02,4.972749321232990738e+00,4.896484934351964281e-04
1.573957776019595939e-02,5.020949627935025639e+00,-1.025054343817563031e-02
-4.763250626037745204e-03,4.993880721934547573e+00,-3.338690087592785516e-02
2.601370751015664659e-02,5.002049796557895611e+00,-1.730165120929833336e-02
2.122779280921708797e-02,4.988793003229528011e+00,-3.028226521224875248e-02
4.093765441299051372e-02,4.965354305741829677e+00,1.789722915655289626e-02
2.042676724307639427e-02,5.018742005745222556e+00,-7.921753263009950752e-03
-1.706148558639493731e-02,4.987395317734126365e+00,-3.500499196604239804e-02
-7.562141581803067183e-03,4.973332799144483118e+00,-5.547243348612462994e-03
2.697876887526442363e-02,4.978188295102857985e+00,1.821466484917037831e-02
3.366895421035885801e-03,4.958770940846561004e+00,-1.705272718607135293e-02
1.249100357987214041e-02,4.984439251886346511e+00,-7.780248728172868382e-03
5.156803093627382317e-02,4.964119822280584238e+00,9.846214258245019821e-03
1.828126124664357019e-02,5.046561983322850331e+00,-1.632839931842761105e-02
2.844360532000038064e-02,4.980909180511225998e+00,-5.657760496084541894e-03
2.640653913884020640e-02,5.014456291010435329e+00,-1.401788704702155823e-02
-2.355761606554102050e-02,4.999241476962311914e+00,3.432075559075089752e-03
1.758466728189737871e-02,5.021818466646261747e+00,-2.940580620597096559e-02
-2.192042002767972952e-02,4.967985204210544126e+00,1.918367436607026227e-04
-1.405488560321193139e-02,4.982415156924136390e+00,2.387876176062813174e-02
1.802981615803125534e-02,4.993273592526125348e+00,-4.056797769600953979e-02
6.081684707741476931e-03,4.992835570209368079e+00,8.087112294238940971e-03
1.494274444258840429e-02,4.954527969204662874e+00,-1.238209845726806133e-02
-1.514355513832574794e-02,5.001582238576444794e+00,1.275311803958335995e-02
-1.060378462642428722e-02,5.003641213821226508e+00,3.021147221400597230e-02
2.874087004733090131e-02,5.018135701823238648e+00,3.110225731577677746e-02
1.622779868201149750e-02,5.024803432284455695e+00,-4.733852380822118830e-03
-1.669442824540198073e-02,4.986261773848215562e+00,-1.693206404959384306e-02
-5.008297321020869358e-02,4.997462305178427933e+00,1.541993895007913278e-02
-2.276468799895996209e-02,4.982989887518480820e+00,1.193337070777241923e-02
5.215432430707463846e-02,4.994586643967494410e+00,6.861669443148110149e-03
3.043329044577614342e-02,4.989000797824358457e+00,7.675903478639849523e-03
2.496794543367951771e-02,4.996598577093886107e+00,1.885922953814639022e-02
2.265497278358757569e-02,5.029024511872148828e+00,-3.381174196370147211e-02
1.949846355180369709e-02,4.992755465476176546e+00,-3.348617778758057953e-03
2.206640620130226674e-02,5.020387665670145161e+00,1.900516680634778757e-02
-6.501013680930367578e-02,4.999507909922387583e+00,-3.627085145607098632e-02
-1.994955818261089434e-02,4.985779813180251985e+00,5.764168186935023780e-02
6.892576399284981725e-02,5.023722450545844431e+00,-1.613311671308916007e-02
-1.419893140975963738e-02,5.042335741432810714e+00,-1.229220819704304746e-02
1.044833679284393711e-02,4.955631893052164116e+00,-2.929045043647859978e-03
3.826722626234038693e-02,4.991391304221244773e+00,6.588674375690903827e-03
-1.962336499777922114e-02,5.008953851281066960e+00,-2.093787037722712706e-03
3.399718830893049687e-02,5.002195662821889321e+00,2.570360019195792791e-03
-6.504791020106652673e-03,4.972214421891447245e+00,1.404097990101058069e-02
-5.859176596065378273e-03,4.982389086776644938e+00,-1.224233686618491843e-02
4.609232621145465530e-02,5.007994463414507713e+00,-2.122821064580700050e-04
1.931425141807110307e-02,5.016276407479534072e+00,-1.516806894714692842e-03
-1.188734160225933013e-02,5.001328679576475089e+00,8.191311224047447210e-04
3.333336116890448387e-03,5.003858665037351550e+00,3.395275445072660266e-03
1.305324593469509888e-02,4.991851477973369811e+00,4.047311160961345605e-02
-2.775862792818442875e-03,4.992839410672236689e+00,-5.084353710619596810e-03
1.820131245469281539e-02,5.007138215397700876e+00,2.285767022995834757e-02
1.623235100219213092e-02,4.989740889417758396e+00,2.877562934770271780e-03
1.726158000362271671e-04,5.026409305416671636e+00,3.202984483017902451e-02
-1.329341153255149052e-02,4.982111800359549036e+00,-8.666929811491839303e-03
2.509730904471230845e-02,5.005608237617559020e+00,-1.002211934701935543e-02
-1.675185159281291844e-02,5.009801283841553321e+00,-1.884681310235211335e-02
-1.343667320032999012e-02,5.019075750562240756e+00,2.740215657561679077e-02
1.743790013440659663e-03,5.005951791447230903e+00,5.510804000541450788e-03
-1.116694802148711883e-02,4.987991468938651529e+00,-1.546593814379800154e-02
-4.584074954829854553e-03,4.969667849756729261e+00,3.987925265158669824e-02
3.070489756384956956e-02,5.000924740061930329e+00,-9.190160070328416003e-03
-2.003343993504158940e-02,5.019393712069403435e+00,2.697188839689423565e-02
-2.955122051539932349e-02,5.001645070084941302e+00,5.628260348539481511e-03
2.829539975548242201e-02,4.996123473077076937e+00,5.452625008348042750e-03
1.082541040128705279e-03,5.007112749874032431e+00,2.535262116490261119e-02
-6.771818573530151951e-03,4.971346231771185842e+00,-3.326870129257706449e-02
3.039986888275008486e-02,5.036990358361107312e+00,-1.919322326493683867e-02
1.477775974923973244e-02,5.022922349183930102e+00,3.627005435951503876e-02
2.994641451833467138e-02,5.003886944034325879e+00,-1.314906649652593240e-03
-3.001927264177202750e-02,4.968105472074920037e+00,-6.401984534277123731e-03
-2.047424255533838305e-02,5.023638533152412045e+00,-1.881573427431070835e-04
2.241879942683313795e-02,4.998258980570133403e+00,2.064491885594342980e-03
-2.849618124925884510e-02,4.999225295478177955e+00,-1.878683233837969910e-02
-1.088265451552850559e-02,5.013330241869816462e+00,-2.739933988586827629e-02
7.144978863915863072e-03,4.974329572920877851e+00,1.795070974755082205e-02
3.724857137062544728e-03,5.009599885715588563e+00,-4.549883665804758254e-02
-1.584416000313134884e-02,4.967129069043758172e+00,1.221863919632199067e-03
1.259271424897114196e-02,5.027596356673685207e+00,1.270455247335558653e-02
1.445558354289039511e-02,5.012406561089216339e+00,2.093645843793310712e-03
3.259360777619665916e-02,5.015948168129950702e+00,-4.771897472410409347e-02
-1.348193752510464839e-02,5.027030909316853702e+00,-1.507492694544261894e-02
-1.301825868812269207e-02,5.017593295486772575e+00,5.315738798675181953e-03
1.675532446213277241e-03,5.010278910114737805e+00,4.265192075180891142e-03
-9.574813307715281802e-03,4.998753315297880029e+00,-7.469909551143444522e-03
-3.833148611375834271e-03,4.978708175015954751e+00,1.179698056898754663e-02
-4.916895992650952875e-03,4.976445450469322296e+00,6.618953209770874618e-03
-1.412979220034999914e-02,5.020641130816893671e+00,-1.190861826013162907e-02
1.223185758380085017e-02,5.007224863701990714e+00,2.901028145365681238e-02
1.387223099348884429e-02,5.014819585267105140e+00,5.752313158469210411e-04
4.702824997558867348e-02,4.983369088002459257e+00,-5.405934727654475915e-05
1.322237697736226326e-02,5.051866029738397934e+00,4.154285626979628554e-03
9.684087183001095257e-04,5.034739394013661773e+00,3.125810929933837273e-02
1.374613414785540557e-03,5.029064504426060012e+00,1.914690999221879686e-02
-6.995263894736000396e-03,4.987125488346635827e+00,2.505602942118825144e-02
3.396560349319983907e-02,4.972300049853968673e+00,-1.264607376597814969e-02
2.817766886079395988e-02,5.011093791067342096e+00,6.591808302450408684e-03
-1.614399966463501632e-02,5.004259434781011429e+00,-1.016215499291986055e-02
-1.300856041212742654e-02,5.055273186740248725e+00,3.655706634524409030e-03
-6.351803502887733025e-04,5.008292401735497279e+00,2.553880265103342442e-02
-2.875018001140914464e-02,5.020062678494143782e+00,-1.936985165761292982e-02
-3.910451784558535010e-02,4.997866840381478326e+00,6.201941997569199866e-03
-4.419554954626658989e-03,4.997285489496070987e+00,1.768820735836311095e-02
-1.432498133141594729e-02,5.012112680817552679e+00,-5.177847197918919279e-03
1.183108155465685714e-02,4.983057529700385402e+00,2.784798911105933195e-02
1.662124671604389009e-02,4.986641540461863364e+00,2.371418341493135643e-02
2.313171606573001179e-02,5.000070721548540043e+00,2.814760090233390990e-03
4.430941573279773352e-03,4.965853927428515391e+00,-8.309365692810688139e-03
7.068928936466612953e-03,4.989688369398977308e+00,1.007906616031633076e-02
3.760351766683347335e-03,5.003618372447912854e+00,-1.487712524075845977e-02
1.658323301103970318e-02,4.976641508291792526e+00,9.948480786715533861e-03
3.479988429957031615e-02,5.011285527542306717e+00,2.358368925785564799e-02
-1.403129932932623523e-02,5.031968146661145447e+00,-1.590904549600798829e-02
-1.019975338043425418e-02,5.006905652065981371e+00,4.198409944832427049e-02
1.722765113870443690e-02,5.019778335377670153e+00,-1.298850254650662193e-02
5.092448009381909599e-03,4.996689012318623391e+00,-4.306530687191964177e-03
3.008531310220805260e-03,5.042301933574968587e+00,2.100883345734386870e-02
2.003692005463618073e-02,4.957974977486590440e+00,-2.515910963306891828e-03
