Yaw (deg),Pitch (deg),Roll (deg)
-1.624760052066878679e-01,1.997217534981736620e+01,1.417619365776380536e-01
-1.636502856248206184e-01,2.002178002912486576e+01,1.406492119833133991e-01
-1.648347362886525003e-01,2.007164495369944035e+01,1.399316471409512708e-01
-1.661390135562380577e-01,2.012160564787201267e+01,1.386931497171461358e-01
-1.669804209293039854e-01,2.017169504872305552e+01,1.375762897150664132e-01
-1.680174678590211079e-01,2.022168026215436853e+01,1.366462099554057175e-01
-1.692815735561781221e-01,2.027150892388327108e+01,1.355063058122987496e-01
-1.699556257762925848e-01,2.032115669062713437e+01,1.346434249540166550e-01
-1.711613000680279051e-01,2.037112740725457627e+01,1.339305543815985100e-01
-1.719716083037637622e-01,2.042135907493877411e+01,1.328761676298645111e-01
-1.730645448047473389e-01,2.047136726971067233e+01,1.314968225151927350e-01
-1.741807533777513517e-01,2.052133682519948366e+01,1.306400690927821406e-01
-1.750713019110985980e-01,2.057142804135345315e+01,1.296277972280828472e-01
-1.766227335776384133e-01,2.062116331849194850e+01,1.282260696553554624e-01
-1.780313281379974910e-01,2.067162940829326345e+01,1.272294995245461524e-01
-1.788440337121238177e-01,2.072210235919553156e+01,1.263008711934234252e-01
-1.800229444863550299e-01,2.077242378710250037e+01,1.254886749602263651e-01
-1.812569954172079389e-01,2.082234154378393143e+01,1.240631623905773528e-01
-1.824173191088573620e-01,2.087282474057519721e+01,1.227801144062179578e-01
-1.835505817470161893e-01,2.092309841252520997e+01,1.219497517494445155e-01
-1.849169505441959349e-01,2.097345527170588753e+01,1.205084148410059397e-01
-1.863798281722727213e-01,2.102379508176789003e+01,1.192035990135007634e-01
-1.873527158288837147e-01,2.107369313985853410e+01,1.182725231774571645e-01
-1.890391466061740466e-01,2.112393744615051361e+01,1.169729421024635757e-01
-1.901873804436086668e-01,2.117370060209954019e+01,1.157697538014939992e-01
-1.911850194462809682e-01,2.122401747529282190e+01,1.149733987661292478e-01
-1.922939709940507391e-01,2.127423007975452052e+01,1.141668456300114903e-01
-1.939085192158095106e-01,2.132442935940128592e+01,1.134318652662367338e-01
-1.951613685542795407e-01,2.137482100349788539e+01,1.123986991029746474e-01
-1.961629411932830358e-01,2.142511760210766880e+01,1.115438770888736858e-01
-1.971617902306574688e-01,2.147535608341925695e+01,1.108748693365929350e-01
-1.982910195924532382e-01,2.152543729118232108e+01,1.100402534545396327e-01
-1.992344143545373425e-01,2.157537583753824961e+01,1.092862109336710658e-01
-2.002504176744948072e-01,2.162522628830338789e+01,1.084590403655838198e-01
-2.014800163382273190e-01,2.167551612673872441e+01,1.074297685294184485e-01
-2.022673881601297352e-01,2.172566291624806212e+01,1.068366107346364335e-01
-2.034157299290710319e-01,2.177589720520368743e+01,1.060017700405906926e-01
-2.045456866880090985e-01,2.182571858315623459e+01,1.055688971770591122e-01
-2.056418985772733299e-01,2.187637865425345041e+01,1.047840693669164630e-01
-2.064253039142242840e-01,2.192693303789833692e+01,1.040458606926617929e-01
-2.073112780280236267e-01,2.197753219275903191e+01,1.033419456136481507e-01
-2.081112241894340076e-01,2.202779966267868872e+01,1.026433461121649404e-01
-2.093129396619171079e-01,2.207787081899550330e+01,1.022189674989974623e-01
-2.102919335608756934e-01,2.212828408923191503e+01,1.018561680662486840e-01
-2.114370880406892805e-01,2.217864468091542918e+01,1.010246418868590429e-01
-2.124365856606396374e-01,2.222938657557049780e+01,1.002728102299281498e-01
-2.132238952441619928e-01,2.227977420401514763e+01,9.967550185271055463e-02
-2.145203425580463064e-01,2.233023028278509514e+01,9.855341498082757778e-02
-2.155065586255935361e-01,2.238052738928271879e+01,9.752679067877659258e-02
-2.164329638736695316e-01,2.243082053758104877e+01,9.672890743106318800e-02
-2.176159568984649961e-01,2.248115427450470349e+01,9.571653700711603430e-02
-2.184151980982902141e-01,2.253120466134566868e+01,9.517585625264281257e-02
-2.192529255041450742e-01,2.258119966461153538e+01,9.468498653035431478e-02
-2.203296675167538410e-01,2.263123856726030425e+01,9.414160568525171968e-02
-2.215400622415935605e-01,2.268096064594744377e+01,9.333519594481867743e-02
-2.225534882978841278e-01,2.273073795599467317e+01,9.262833529568942348e-02
-2.238511410869176155e-01,2.278064155485371600e+01,9.175132548146157363e-02
-2.248721672714034392e-01,2.283030270134521800e+01,9.113011189035728765e-02
-2.257720053487425604e-01,2.288018704167886241e+01,9.068100389914769688e-02
-2.271275006170219712e-01,2.293028956686450570e+01,8.951006851014359222e-02
-2.278595648754710712e-01,2.298020661769492534e+01,8.861385905133740970e-02
-2.291962631624200608e-01,2.303034877643086986e+01,8.774261834642448077e-02
-2.304543170238836092e-01,2.308011488510140197e+01,8.675130370172855210e-02
-2.314436468549513903e-01,2.313040441735937947e+01,8.583265751585604508e-02
-2.326822336342028175e-01,2.317985613293941327e+01,8.500700856225668067e-02
-2.338913471287622503e-01,2.322939705576575520e+01,8.428426419742336695e-02
-2.353237577853092566e-01,2.327948774263703413e+01,8.320631363052415075e-02
-2.364799234702753272e-01,2.332968954444891097e+01,8.246334783995558360e-02
-2.374076515406242649e-01,2.337955370655177845e+01,8.167897079681939176e-02
-2.384197401254947446e-01,2.342966428676889734e+01,8.081469803193021273e-02
-2.400292544627182778e-01,2.347961136214230748e+01,7.980493320661354029e-02
-2.413361596034282186e-01,2.352963760508582780e+01,7.871557513351039315e-02
-2.423907527806682671e-01,2.357933406742832005e+01,7.791545175510997123e-02
-2.434201542266787865e-01,2.362920841728206867e+01,7.708433570562764348e-02
-2.444907340542410712e-01,2.367923931788705616e+01,7.608605551624686436e-02
-2.453464251356027304e-01,2.372982739251273898e+01,7.527866580684802744e-02
-2.463189477785221182e-01,2.378003718740078298e+01,7.439972589715487805e-02
-2.477539165753480932e-01,2.383003926933887939e+01,7.321946124586159454e-02
-2.489999028545311077e-01,2.388043045326453395e+01,7.226555391062280953e-02
-2.500892736248116477e-01,2.393011215986840057e+01,7.149633288279620691e-02
-2.510490465341354560e-01,2.398022723884833596e+01,7.060039817726665445e-02
-2.521954208351334104e-01,2.403027691018666090e+01,6.955277518154513727e-02
-2.527214200295619939e-01,2.408023356845951923e+01,6.870584934533070787e-02
-2.540638062001581154e-01,2.413032927833971186e+01,6.762333445125608133e-02
-2.551900968143142601e-01,2.418020545410974975e+01,6.649019629236328777e-02
-2.564323122179190673e-01,2.423019516557741682e+01,6.552281556000369434e-02
-2.580583584913718198e-01,2.428021328849495930e+01,6.424035125779320454e-02
-2.591615847417850782e-01,2.433039417026082418e+01,6.315024127647000940e-02
-2.603206936594213428e-01,2.438021328628346041e+01,6.215481000731749167e-02
-2.616084120288683645e-01,2.443023934883517967e+01,6.099255931270442660e-02
-2.631897141996439871e-01,2.448009784810513878e+01,5.998847541601104449e-02
-2.639912893963358709e-01,2.453021738687164799e+01,5.905825010433903705e-02
-2.651340579785003149e-01,2.458028575605709420e+01,5.816989247913471189e-02
-2.662848593591338742e-01,2.462048584933753403e+01,5.723161262306355329e-02
-2.674115588464046067e-01,2.465146042945627514e+01,5.617774735717472046e-02
-2.686155104197072152e-01,2.467497011624750414e+01,5.538796672623880202e-02
-2.702104501778201939e-01,2.469077925124657824e+01,5.394387621280814088e-02
-2.714849246929589843e-01,2.469961895740044966e+01,5.274442342190828470e-02
-2.726927501219250649e-01,2.470314634894548078e+01,5.173627232561608252e-02
-2.740023770671480285e-01,2.470108939309639950e+01,5.083344924599483144e-02
-2.751526051287391250e-01,2.469443886354976314e+01,4.981233230246977922e-02
-2.763842734042312732e-01,2.468302324746570164e+01,4.901715301159784849e-02
-2.775170403511517114e-01,2.466773798326271105e+01,4.800400845427204438e-02
-2.788146204604993184e-01,2.464896923263505002e+01,4.682636845515966012e-02
-2.797970761195676670e-01,2.462744086174846814e+01,4.622383747009407851e-02
-2.810392996557056211e-01,2.460329017366222359e+01,4.525528917465026363e-02
-2.823005130916032002e-01,2.457620587473397933e+01,4.452689143752604217e-02
-2.832115400700299657e-01,2.454698127475191782e+01,4.361200140838273481e-02
-2.841409783834408231e-01,2.451564645422106281e+01,4.311937547100853918e-02
-2.852681253405006112e-01,2.448223854626389695e+01,4.231164194403972539e-02
-2.867470822302546352e-01,2.444748430963456087e+01,4.177112671977117192e-02
-2.875888101654054396e-01,2.441135752905964296e+01,4.117655285642180668e-02
-2.884980211000932049e-01,2.437343629900491493e+01,4.097919906480265023e-02
-2.895481256065911002e-01,2.433461423507011290e+01,4.037696490333111260e-02
-2.907711489860946297e-01,2.429471670180755538e+01,4.001206487512152382e-02
-2.915675991771702336e-01,2.425366253181384479e+01,3.979350211009368560e-02
-2.923706033435048424e-01,2.421212952129529583e+01,3.940971257889731849e-02
-2.932410101074834352e-01,2.416930287632275665e+01,3.907750326566616916e-02
-2.947104123777059548e-01,2.412553515199332566e+01,3.861940275510911819e-02
-2.954408737710626509e-01,2.408150737961335253e+01,3.847336468427643014e-02
-2.966440665651352004e-01,2.403654435549356805e+01,3.842417703258543121e-02
-2.978688127251318818e-01,2.399144838744056329e+01,3.788676698681137794e-02
-2.989819854498133589e-01,2.394582994920325447e+01,3.777876161005987166e-02
-2.996619281535662926e-01,2.389997510889692833e+01,3.758582674957209463e-02
-3.002078509790879757e-01,2.385413104804576179e+01,3.724440221901739734e-02
-3.010278886738299575e-01,2.380746637335867177e+01,3.712145973713729813e-02
-3.019140967113440599e-01,2.376043355941196111e+01,3.645861556665650621e-02
-3.034555466974597771e-01,2.371288683571109956e+01,3.563524028300960739e-02
-3.046955512607324446e-01,2.366487396123851639e+01,3.504988121253024835e-02
-3.057777337566939257e-01,2.361642850426597917e+01,3.456149169900823992e-02
-3.068884867767548985e-01,2.356822288618037575e+01,3.424971868483902421e-02
-3.077510154379070606e-01,2.351966322127712417e+01,3.386578386563874471e-02
-3.088352447229097408e-01,2.347106263567726359e+01,3.315789799709976948e-02
-3.100855008972766003e-01,2.342231859916127235e+01,3.300953779533737781e-02
-3.111483202082561683e-01,2.337357528146447194e+01,3.221630848153721194e-02
-3.125252069702587621e-01,2.332432392440405167e+01,3.138254448249634676e-02
-3.134565394628193724e-01,2.327459676610073913e+01,3.120989060294780681e-02
-3.146289890217714991e-01,2.322562557212237877e+01,3.026680378566111093e-02
-3.155295891417539411e-01,2.317629558571650605e+01,3.000537717900173679e-02
-3.169812718345660918e-01,2.312708975097573116e+01,2.942279375504729122e-02
-3.184934597045823712e-01,2.307777320206128735e+01,2.866036633535716874e-02
-3.195104257023340111e-01,2.302811171269690149e+01,2.834423349115989393e-02
-3.208427889627236684e-01,2.297846931380425062e+01,2.772185273793113455e-02
-3.219610273808293233e-01,2.292883249784206257e+01,2.726571139860969883e-02
-3.231691609179377922e-01,2.287876455961140110e+01,2.657146142768400734e-02
-3.243781326767971596e-01,2.282938457025985812e+01,2.590421586345784469e-02
-3.254483234554079729e-01,2.277961522659219540e+01,2.545830998270751447e-02
-3.266035127465102272e-01,2.272971087751131591e+01,2.468554438915179783e-02
-3.275888618044598966e-01,2.268003712782523351e+01,2.439334542615413312e-02
-3.284443257379822678e-01,2.263056159440909099e+01,2.411628400369165287e-02
-3.292533696428250334e-01,2.258087986341081432e+01,2.375957253593435556e-02
-3.303664266101437597e-01,2.253145846806949137e+01,2.329795226990433177e-02
-3.314946298946021552e-01,2.248188077925786033e+01,2.273747296586792546e-02
-3.326301897067232560e-01,2.243232454458475544e+01,2.210680921951730174e-02
-3.337868670845012820e-01,2.238291869274099355e+01,2.201179123990068195e-02
-3.345865761597205390e-01,2.233297573258438362e+01,2.162673744921045013e-02
-3.357707813331856639e-01,2.228364038914168788e+01,2.136800991381540213e-02
-3.368681557582145492e-01,2.223418659468154601e+01,2.089268907766293065e-02
-3.378745539595074954e-01,2.218491611409969622e+01,2.063809899713694995e-02
-3.389660434042979231e-01,2.213499924229764559e+01,2.036472319044387372e-02
-3.397614918110209992e-01,2.208555399640133388e+01,2.006288041715720630e-02
-3.410732391935569763e-01,2.203614966601179503e+01,1.973863311869565249e-02
-3.423832381077210885e-01,2.198664274547338238e+01,1.911539083966121849e-02
-3.434949240146114580e-01,2.193723003198594412e+01,1.842524218948773940e-02
-3.445265099646392937e-01,2.188756688156506769e+01,1.769218008984556681e-02
-3.454924367837230448e-01,2.183781101351327791e+01,1.675340184896339027e-02
-3.466844185126540245e-01,2.178798173741505195e+01,1.623341664051780944e-02
-3.477891602473205945e-01,2.173836264421624875e+01,1.604073040099501454e-02
-3.487554982401591119e-01,2.168878333001752523e+01,1.552971837212226668e-02
-3.495010211846854564e-01,2.163882874133495804e+01,1.516389337762171288e-02
-3.507846718906529881e-01,2.158899947826565935e+01,1.473438192970970111e-02
-3.519354750944835852e-01,2.153900484022057071e+01,1.466412791253079474e-02
-3.526629902427728669e-01,2.148933077126105218e+01,1.457045504856462927e-02
-3.538690562645082638e-01,2.143944254524960868e+01,1.363159147759295670e-02
-3.549371368768089452e-01,2.138923444603964086e+01,1.354228734241209528e-02
-3.554892447684931955e-01,2.133932656637164271e+01,1.334165613800562811e-02
-3.567744105269323174e-01,2.128961635860741097e+01,1.354838772011439721e-02
-3.578450248862365402e-01,2.123978365227975473e+01,1.329568839781244786e-02
-3.587900328987855270e-01,2.119021843854808651e+01,1.334537154049729619e-02
-3.597447159398892702e-01,2.114058293856930959e+01,1.310083672112894587e-02
-3.603279899857529389e-01,2.109078642764567846e+01,1.361689830286508598e-02
-3.613088381518509973e-01,2.104078758150398798e+01,1.343218810977507040e-02
-3.620806633532406837e-01,2.099126724205399341e+01,1.347022335731334376e-02
-3.629817496390091436e-01,2.094161558903672216e+01,1.344464907162754193e-02
-3.637638311063950969e-01,2.089224241287434225e+01,1.308101935578215649e-02
-3.648901430845052363e-01,2.084278898399928082e+01,1.259052759777483724e-02
-3.659344955648876074e-01,2.079322048375719234e+01,1.216837587410242796e-02
-3.669238539871049753e-01,2.074335764004554505e+01,1.215589525915739856e-02
-3.678468482442646681e-01,2.069352226986525167e+01,1.218225088325147060e-02
-3.687624621019638949e-01,2.064350672271032749e+01,1.204245032434043093e-02
-3.698624539285200186e-01,2.059342884335392299e+01,1.189645912060994723e-02
-3.707112497495998471e-01,2.054317790861500370e+01,1.146959732088586627e-02
-3.718799101462350043e-01,2.049272361488409544e+01,1.099946667152431126e-02
-3.727097604441617640e-01,2.044236668207576102e+01,1.101280513427076516e-02
-3.737561940776199521e-01,2.039184354773304975e+01,1.072332710479818527e-02
-3.747989974979089589e-01,2.034167894552920686e+01,1.041757900878020546e-02
-3.758249359121758615e-01,2.029172728075386445e+01,1.020342638455873537e-02
-3.765020209177203925e-01,2.024199095686113026e+01,9.994519519454615059e-03
-3.773338211473396542e-01,2.019192550757865234e+01,1.041695283332412861e-02
-3.780756452267794443e-01,2.014168831610023247e+01,1.052601026885367254e-02
-3.788023444895869951e-01,2.009179581590996833e+01,1.033938641729440812e-02
-3.797531766858814883e-01,2.004206247240258421e+01,9.870831967055413228e-03
-3.806593536161191338e-01,1.999192065121237505e+01,9.884802700884209870e-03
-3.814626721253215336e-01,1.994189478402176263e+01,1.007758171517581479e-02
-3.823170305400486191e-01,1.989194867990264726e+01,1.004858752787801852e-02
-3.832879683451759223e-01,1.984214935154711057e+01,1.010918142475355878e-02
-3.841120836831966590e-01,1.979196062175510562e+01,9.772248721889583573e-03
-3.852944284561641841e-01,1.974201428089693877e+01,9.800169490849166068e-03
-3.860011972645682188e-01,1.969184362374264907e+01,1.023687144261741649e-02
-3.869796005139485850e-01,1.964208497609021009e+01,1.031747321925342679e-02
-3.877508638829643695e-01,1.959216930971615156e+01,1.065602882157391101e-02
-3.886163821592128476e-01,1.954203970274095425e+01,1.005056476711397966e-02
-3.893725935949428063e-01,1.949187404592939998e+01,9.853369687464348312e-03
-3.901402845687008125e-01,1.944213193578183052e+01,9.922123960746601773e-03
-3.908997018209949270e-01,1.939202800556132544e+01,9.568751987419845881e-03
-3.920062367544920323e-01,1.934241995975984096e+01,9.173074572817145958e-03
-3.931645512369049134e-01,1.929258591384622790e+01,8.969249398286223765e-03
-3.941431831209894487e-01,1.924240958392031331e+01,8.591913418837250974e-03
-3.953162797655056515e-01,1.919242737641842567e+01,8.260472564848183458e-03
-3.962413421857302609e-01,1.914242541487923077e+01,8.042002552849036867e-03
-3.970158660647241655e-01,1.909268315713834596e+01,8.069880885721542746e-03
-3.983867519383532119e-01,1.904310106118890289e+01,7.652729353373038772e-03
-3.995540575229290514e-01,1.899325355612360511e+01,7.439056700166210047e-03
-4.005575131296358893e-01,1.894323682130301023e+01,7.095683371035440418e-03
-4.012908690271875245e-01,1.889336029271472839e+01,6.669511327371608483e-03
-4.026042111970054571e-01,1.884421665803346713e+01,5.826914814711916732e-03
-4.034665453108487454e-01,1.879442140074434420e+01,5.665031152205204229e-03
-4.042208674362720022e-01,1.874427615789663903e+01,5.548150759436566541e-03
-4.052441936397512268e-01,1.869426203998815694e+01,5.236675685814293039e-03
-4.065417269189311456e-01,1.864403202262838732e+01,4.488644023771679037e-03
-4.072782063340744108e-01,1.859430791055703125e+01,3.982261734165936339e-03
-4.082819536223285528e-01,1.854450175930702827e+01,3.854563876089286273e-03
-4.093969139195565710e-01,1.849478888890939032e+01,3.190157731140479212e-03
-4.102924723017026265e-01,1.844479078839477637e+01,2.957418060964943883e-03
-4.113344154334201974e-01,1.839497289431882265e+01,2.722112339672237442e-03
-4.125353330709307653e-01,1.834509119626707374e+01,2.367723539580579833e-03
-4.131451179779475069e-01,1.829471310129781259e+01,2.391126929890009540e-03
-4.141926772246178889e-01,1.824449460261718770e+01,2.001037611727025586e-03
-4.153599209369721601e-01,1.819432494162715130e+01,1.685724703081495791e-03
-4.161637124486622374e-01,1.814434007750316269e+01,1.076976664228110770e-03
-4.170642646585575042e-01,1.809454983459445288e+01,7.894823130264264901e-04
-4.179560013145194874e-01,1.804448497999976908e+01,5.533379688161197676e-04
-4.192007684528309408e-01,1.799432360350118998e+01,-1.544588671658956810e-04
-4.200448554410842750e-01,1.794394442355066843e+01,-5.103576660672313374e-04
-4.213554825951607019e-01,1.789409455082545719e+01,-7.191657647217709502e-04
-4.226425609134448202e-01,1.784366053212896119e+01,-1.240111714880347098e-03
-4.234742455175095621e-01,1.779342237552786443e+01,-2.072783775239968491e-03
-4.245814539602169035e-01,1.774312009108395927e+01,-1.876901799228729902e-03
-4.254400106582506003e-01,1.769273117886059410e+01,-2.338383138262919211e-03
-4.266896967195364376e-01,1.764260380377901782e+01,-2.598370696028984902e-03
-4.274749315864805332e-01,1.759262706234663298e+01,-2.559037316538612713e-03
-4.286853637751067980e-01,1.754244809581722819e+01,-2.583943009947965198e-03
-4.293319604787865229e-01,1.749229847317534947e+01,-2.740500446787057752e-03
-4.303933540911549227e-01,1.744202471623547623e+01,-3.180337617316235117e-03
-4.313894521753890987e-01,1.739195770642297845e+01,-3.528272289550063012e-03
-4.324214150097122067e-01,1.734184903072849693e+01,-3.754374623906295977e-03
-4.337200075584069503e-01,1.729222475360021605e+01,-4.470797527867749824e-03
-4.345439409777782647e-01,1.724238398184838772e+01,-4.795007039231470071e-03
-4.355869255516334748e-01,1.719233110764263373e+01,-5.357031207713058504e-03
-4.362870706575320834e-01,1.714299277087686590e+01,-5.428418465379825780e-03
-4.372591335672904034e-01,1.709313598508273202e+01,-5.598139064326848775e-03
-4.383340652290456663e-01,1.704320242241260885e+01,-5.469672422073002492e-03
-4.391242438430884021e-01,1.699351371685241574e+01,-5.849178941483652340e-03
-4.402679806047771205e-01,1.694347021763176642e+01,-5.839137557517902824e-03
-4.409018690879006330e-01,1.689389886618594261e+01,-5.670719872595605428e-03
-4.416561151643201288e-01,1.684398869013429589e+01,-5.554545790464378123e-03
-4.428076576074160275e-01,1.679424057202917453e+01,-5.897375324820149783e-03
-4.436007339681962702e-01,1.674425628406741495e+01,-5.645800458254174488e-03
-4.445989896295076127e-01,1.669455506312515780e+01,-5.581195830048399538e-03
-4.456739080925258834e-01,1.664451371407179892e+01,-5.431334665707914476e-03
-4.462652692711654989e-01,1.659442043450531301e+01,-5.125989704594683012e-03
-4.473299362872569240e-01,1.654443230584859137e+01,-5.118927709075034478e-03
-4.483260611912161520e-01,1.649457065394519972e+01,-5.065827699478693893e-03
-4.490940998670204798e-01,1.644466002240392299e+01,-4.891206134236217133e-03
-4.496156828558217078e-01,1.639485417051275817e+01,-4.752384229837308162e-03
-4.506205937572115849e-01,1.634480215226073696e+01,-4.410069159252650965e-03
-4.515002063825332423e-01,1.629454760405590008e+01,-4.289295663717931570e-03
-4.523750719213047722e-01,1.624421649594456341e+01,-4.297482577191980013e-03
-4.531234407444969525e-01,1.619460880960001248e+01,-4.011266510385855417e-03
-4.543991725442517171e-01,1.614467744841380892e+01,-3.935965992887385627e-03
-4.555643970026982958e-01,1.609520798598732938e+01,-3.835783756002639124e-03
-4.567771089431372222e-01,1.604557437270040410e+01,-3.985435591730163846e-03
-4.576600635568370268e-01,1.599570746931912879e+01,-3.297298977807552964e-03
-4.584033072192907898e-01,1.594586800411090977e+01,-3.117318751143583096e-03
-4.595307302915774827e-01,1.589594745884911298e+01,-3.056944254782141372e-03
-4.603147649072717451e-01,1.584619296085056028e+01,-3.121212517847316622e-03
-4.614561728544779862e-01,1.579656984385418284e+01,-3.162719098263292502e-03
-4.623695365268022384e-01,1.574688803893501898e+01,-3.227362205784462066e-03
-4.634100800491638417e-01,1.569735837500524056e+01,-3.550338655968373475e-03
-4.641848505852752549e-01,1.564770061068623619e+01,-3.602758974476222547e-03
-4.653342439309338663e-01,1.559783256061622403e+01,-3.726747811390374900e-03
-4.662937854025412387e-01,1.554806721625666199e+01,-4.487458205113662758e-03
-4.668752401099074412e-01,1.549839210841598636e+01,-4.642338618982042898e-03
-4.680094990701378355e-01,1.544938548921004795e+01,-5.011525013610101942e-03
-4.692878770874837624e-01,1.539968681931912542e+01,-5.566169257092136793e-03
-4.700955329727822818e-01,1.535032314708125689e+01,-5.826167617525864796e-03
-4.711593597207660578e-01,1.530050711450277490e+01,-5.974142553827755352e-03
-4.718038782595800340e-01,1.525134520267060445e+01,-6.216607538918518180e-03
-4.728795337053846026e-01,1.520176744583370620e+01,-6.759967263606482535e-03
-4.740597131837854805e-01,1.515230436048598506e+01,-6.803529961504439436e-03
-4.750726777116913158e-01,1.510250195683572194e+01,-7.024406904816373268e-03
-4.759990900825276094e-01,1.505326270107633846e+01,-7.217210826505355420e-03
-4.766985701847299417e-01,1.500392486149359073e+01,-7.444187876179047397e-03
-4.777118331494333847e-01,1.495416732358706646e+01,-7.281929471666127515e-03
-4.786435263493759029e-01,1.490455654627728421e+01,-7.352859686733632417e-03
-4.796805173397969413e-01,1.485471104481609572e+01,-7.684920112043299584e-03
-4.804041628968588884e-01,1.480489654408449063e+01,-8.117537519403597579e-03
-4.813330568640408202e-01,1.475542973366623478e+01,-8.370644473911864614e-03
-4.824702126628643284e-01,1.470608029950317786e+01,-8.154512352839407910e-03
-4.832998851556494779e-01,1.465691127336993205e+01,-8.199440538834278092e-03
-4.844995564087756224e-01,1.460729737930019745e+01,-8.345037127726488702e-03
-4.856476920563106425e-01,1.455745200792371463e+01,-8.381088899432030670e-03
-4.867585188559916398e-01,1.450759991780537561e+01,-8.134836496742188505e-03
-4.875174047358895035e-01,1.445817765218333228e+01,-8.558387433630413460e-03
-4.882299662325604861e-01,1.440874050261725436e+01,-8.325999345506740132e-03
-4.890402766560220105e-01,1.435894845226889416e+01,-8.922381069066592785e-03
-4.899720945253143722e-01,1.430919635492282715e+01,-8.961761364335634958e-03
-4.907041740168046617e-01,1.425951499439903003e+01,-9.080783175723045747e-03
-4.914563643333479948e-01,1.421008862473279244e+01,-8.860744226641651886e-03
-4.923982306354374172e-01,1.416034276720055729e+01,-9.228582676710846144e-03
-4.932862281957366424e-01,1.411071267644877736e+01,-9.386600759725850091e-03
-4.945064987253310895e-01,1.406111922756139698e+01,-9.651148730499737108e-03
-4.953240498866579022e-01,1.401187622821709411e+01,-9.671350366739861135e-03
-4.957598513153419484e-01,1.396207449369186904e+01,-9.659649677828251180e-03
-4.969370111604201057e-01,1.391184989134361949e+01,-9.753980106455867327e-03
-4.977810007684870253e-01,1.386214950271196678e+01,-1.012160709651541667e-02
-4.990157461216887524e-01,1.381245638494845096e+01,-1.000981672330114418e-02
-5.004170445464980466e-01,1.376298495392996557e+01,-1.021776116175478546e-02
-5.013934415444201154e-01,1.371328703929678028e+01,-1.043147570373881804e-02
-5.022032996350173084e-01,1.366333245451248679e+01,-1.065285159458565466e-02
-5.031215133997397615e-01,1.361375747935207059e+01,-1.070900774001757108e-02
-5.041388878929838890e-01,1.356398211898502559e+01,-1.083862016807039461e-02
-5.049536011740519692e-01,1.351415071562262682e+01,-1.086564649277569142e-02
-5.058035005485577162e-01,1.346441986698218329e+01,-1.065824859205862819e-02
-5.066425726348495751e-01,1.341455757478236954e+01,-1.076178923130359857e-02
-5.075134668846591479e-01,1.336498659732587235e+01,-1.094487223580151679e-02
-5.081775410635438472e-01,1.331533695576830922e+01,-1.084178897460181222e-02
-5.092706481935281859e-01,1.326581396734101048e+01,-1.094846247572627516e-02
-5.100724489421463170e-01,1.321606255254751972e+01,-1.101596808405533139e-02
-5.111054494442133223e-01,1.316659424427287917e+01,-1.101483157525105436e-02
-5.119282449808927327e-01,1.311713208722973079e+01,-1.072720889102757313e-02
-5.128649568455428964e-01,1.306760003371317502e+01,-1.085029166225900780e-02
-5.141592548049169764e-01,1.301801660559110196e+01,-1.076070578464188333e-02
-5.150799872084468323e-01,1.296833124926262393e+01,-1.055063149193069191e-02
-5.159455659472381717e-01,1.291842877773710008e+01,-1.033053333272171762e-02
-5.166195312182046973e-01,1.286852660272955440e+01,-1.014334199168128066e-02
-5.174897084589661356e-01,1.281813830965951695e+01,-9.868776795596478565e-03
-5.182221322103111039e-01,1.276797823518241159e+01,-9.474122108531286141e-03
-5.192657522895197664e-01,1.271791942619039695e+01,-9.494010265610097060e-03
-5.195547553857854384e-01,1.266780368437428450e+01,-9.260890476042058991e-03
-5.203122867556068121e-01,1.261739092829792774e+01,-8.886244308750138043e-03
-5.211176323407923361e-01,1.256731766670112371e+01,-8.521402748341502451e-03
-5.222035972478653587e-01,1.251654427592344021e+01,-8.143904453116869099e-03
-5.231839904341970549e-01,1.246640348943831000e+01,-7.830497848346332918e-03
-5.242751122002974329e-01,1.241619815178364483e+01,-7.363090295684223720e-03
-5.249075237548647133e-01,1.236626739954027165e+01,-7.227522618418767697e-03
-5.257216500031989259e-01,1.231620497299543437e+01,-6.991125569454859946e-03
-5.269073810160072036e-01,1.226651846206850927e+01,-7.105225982984852973e-03
-5.281545470165452949e-01,1.221622696978523770e+01,-6.701285084633266075e-03
-5.290517319017289388e-01,1.216646773104897861e+01,-6.898093039024969994e-03
-5.301048837873669761e-01,1.211630681726541248e+01,-7.341561986665654481e-03
-5.309353307275749279e-01,1.206609486154276922e+01,-7.127452143095913857e-03
-5.319351873966249311e-01,1.201607109696492692e+01,-6.920706540513711473e-03
-5.329420807218460121e-01,1.196601457881549102e+01,-6.755839899486066821e-03
-5.339871870420030975e-01,1.191609164129697973e+01,-6.307374403035770696e-03
-5.349255062707721775e-01,1.186599541031445071e+01,-6.239260174991120497e-03
-5.359803248838252987e-01,1.181587708530966907e+01,-6.032223066063149494e-03
-5.370460257372385859e-01,1.176579978700107532e+01,-6.089842234545155691e-03
-5.380719192086018676e-01,1.171532810703210004e+01,-6.012122066463512597e-03
-5.389589097260543138e-01,1.166543168046024448e+01,-5.842787332005951705e-03
-5.395956279031883795e-01,1.161563847598116439e+01,-5.206909846485418235e-03
-5.404909737475668274e-01,1.156586768571439805e+01,-4.607910200672879139e-03
-5.412970342113873068e-01,1.151583801586285105e+01,-4.165788540965083622e-03
-5.419535340760485154e-01,1.146550016760194168e+01,-4.055456638539834541e-03
