ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
1.130460152422956433e-03,1.122895775134620392e-03,1.998122494376706088e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.002647406538348801e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.007161227740099294e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.011663954535693873e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.016155583488194064e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.020636111169902298e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.025105534162285930e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.029563849055908322e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.034011052450368512e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.038447140954245680e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.042872111185050424e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.047285959769180585e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.051688683341882377e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.056080278547214279e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.060460742038016752e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.064830070475883204e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.069188260531135758e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.073535308882802531e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.077871212218597946e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.082195967234905565e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.086509570636761683e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.090812019137842450e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.095103309460451504e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.099383438335508360e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.103652402502540330e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.107910198709673688e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.112156823713626351e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.116392274279702071e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.120616547181784629e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.124829639202333548e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.129031547132380550e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.133222267771525528e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.137401797927934517e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.141570134418337427e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.145727274068025770e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.149873213710852157e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.154007950189228526e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.158131480354125895e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.162243801065074360e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.166344909190162335e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.170434801606037314e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.174513475197905867e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.178580926859534653e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.182637153493250671e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.186682152009942267e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.190715919329060655e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.194738452378620415e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.198749748095201265e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.202749803423949321e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.206738615318578105e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.210716180741371076e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.214682496663182125e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.218637560063438362e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.222581367930140612e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.226513917259866450e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.230435205057770957e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.234345228337589495e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.238243984121638971e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.242131469440820110e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.246007681334619217e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.249872616851110203e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.253726273046956600e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.257568646987413834e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.261399735746330994e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.265219536406152595e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.269028046057921360e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.272825261801279983e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.276611180744472896e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.280385800004348291e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.284149116706361149e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.287901127984573995e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.291641830981660433e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.295371222848906157e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.299089300746211476e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.302796061842092824e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.306491503313686299e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.310175622346748166e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.313848416135657886e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.317509881883419632e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.321160016801665316e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.324798818110655600e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.328426283039282420e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.332042408825071512e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.335647192714183419e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.339240631961417027e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.342822723830210069e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.346393465592642660e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.349952854529438306e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.353500887929965924e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.357037563092243373e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.360562877322936957e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.364076827937366464e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.367579412259504163e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.371070627621979345e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.374550471366079334e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.378018940841751000e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.381476033407603286e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.384921746430909225e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.388356077287608464e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.391779023362307772e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.395190582048285077e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.398590750747489465e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.401979526870544210e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.405356907836748795e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.408722891074080426e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.412077474019196048e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.415420654117434875e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.418752428822819396e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.422072795598058405e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.425381751914548011e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.428679295252373657e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.431965423100312647e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.435240132955835655e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.438503422325108751e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.441755288722994910e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.444995729673056541e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.448224742707556492e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.451442325367461085e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.454648475202440615e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.457843189770872889e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.461026466639843725e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.464198303385149485e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.467358697591298076e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.470507646851511985e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.473645148767729285e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.476771200950605657e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.479885801019516409e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.482988946602557991e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.486080635336550517e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.489160864867038272e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.492229632848292236e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.495286936943312105e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.498332774823827801e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.501367144170301496e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.504390042671928621e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.507401468026640893e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.510401417941106821e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.513389890130733729e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.516366882319670272e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.519332392240806951e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.522286417635779639e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.525228956254969080e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.528160005857503917e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.531079564211262714e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.533987629092874961e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.536884198287722088e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.539769269589941503e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.542642840802425074e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.545504909736823678e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.548355474213547199e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.551194532061767051e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.554022081119417187e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.556838119233195619e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.559642644258566936e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.562435654059763822e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.565217146509787055e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.567987119490409547e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.570745570892176343e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.573492498614406641e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.576227900565195810e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.578951774661415898e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.581664118828718657e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.584364931001535548e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.587054209123080765e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.589731951145352250e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.592398155029132697e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.595052818743992081e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.597695940268288163e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.600327517589169008e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.602947548702574510e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.605556031613236381e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.608152964334681694e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.610738344889233382e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.613312171308011251e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.615874441630935008e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.618425153906723757e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.620964306192899530e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.623491896555787292e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.626007923070517462e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.628512383821025913e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.631005276900057003e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.633486600409164078e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.635956352458711493e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.638414531167875620e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.640861134664646365e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.643296161085828681e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.645719608577044082e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.648131475292731655e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.650531759396150077e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.652920459059379131e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.655297572463319202e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.657663097797695818e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.660017033261058137e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.662359377060781980e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.664690127413070831e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.667009282542956859e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.669316840684302421e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.671612800079801587e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.673897158980981141e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.676169915648202606e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.678431068350663251e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.680680615366396598e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.682918554982274945e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.685144885494009871e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.687359605206153751e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.689562712432101268e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.691754205494090429e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.693934082723203568e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.696102342459369874e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.698258983051364885e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.700404002856813013e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.702537400242188555e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.704659173582816697e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.706769321262874532e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.708867841675392568e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.710954733222256751e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.713029994314207959e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.715093623370844527e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.717145618820623760e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.719185979100861429e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.721214702657734298e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.723231787946281127e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.725237233430404196e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.727231037582869296e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.729213198885307754e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.731183715828217440e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.733142586910963781e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.735089810641781773e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.737025385537775484e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.738949310124920572e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.740861582938064796e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.742762202520929019e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.744651167426108730e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.746528476215075550e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.748394127458176735e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.750248119734637697e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.752090451632562508e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.753921121748935417e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.755740128689621856e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.757547471069368445e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.759343147511805512e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.761127156649447097e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.762899497123692965e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.764660167584828615e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.766409166692026787e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.768146493113348980e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.769872145525745452e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.771586122615056229e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.773288423076013629e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.774979045612241759e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.776657988936258026e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.778325251769474152e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.779980832842197178e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.781624730893629469e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.783256944671871739e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.784877472933922045e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.786486314445677300e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.788083467981934785e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.789668932326393163e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.791242706271651469e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.792804788619213145e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.794355178179484024e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.795893873771775357e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.797420874224303312e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.798936178374190989e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.800439785067467916e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.801931693159072071e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.803411901512850891e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.804880409001561269e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.806337214506871071e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.807782316919359138e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.809215715138517300e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.810637408072750383e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.812047394639377717e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.813445673764632634e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.814832244383664995e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.816207105440541185e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.817570255888244621e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.818921694688676761e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.820261420812658112e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.821589433239929246e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.822905730959150790e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.824210312967904445e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.825503178272694495e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.826784325888947810e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.828053754841014854e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.829311464162170189e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.830557452894613489e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.831791720089470041e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.833014264806791753e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.834225086115557666e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.835424183093674452e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.836611554827977932e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.837787200414232570e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.838951118957133492e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.840103309570305983e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.841243771376306495e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.842372503506623659e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.843489505101679289e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.844594775310827887e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.845688313292358146e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.846770118213493466e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.847840189250391944e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.848898525588148402e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.849945126420793371e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.850979990951294610e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.852003118391558112e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.853014507962427601e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.854014158893686049e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.855002070424055671e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.855978241801198939e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.856942672281719082e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.857895361131160094e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.858836307624008241e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.859765511043691557e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.860682970682581366e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.861588685841992271e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.862482655832182667e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.863364879972355243e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.864235357590658497e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.865094088024185222e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.865941070618975532e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.866776304730014848e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.867599789721236417e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.868411524965520305e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.869211509844694914e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.869999743749536975e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.870776226079772060e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.871540956244075084e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.872293933660070807e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.873035157754333840e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.873764627962390156e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.874482343728716584e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.875188304506741317e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.875882509758843909e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.876564958956357297e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.877235651579566790e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.877894587117711080e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.878541765068981733e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.879177184940524206e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.879800846248439354e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.880412748517781416e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.881012891282560535e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.881601274085741754e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.882177896479246019e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.882742758023950184e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.883295858289687515e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.883837196855248191e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.884366773308379310e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.884884587245785390e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.885390638273128874e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.885884926005029628e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.886367450065065945e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.886838210085775057e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.887297205708652626e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.887744436584153248e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.888179902371691466e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.888603602739641261e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.889015537365336058e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.889415705935069729e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.889804108144096597e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.890180743696631437e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.890545612305849975e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.890898713693888897e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.891240047591846345e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.891569613739781417e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.891887411886715178e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.892193441790630653e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.892487703218472332e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.892770195946147676e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.893040919758526113e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.893299874449440044e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.893547059821683835e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.893782475687014827e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.894006121866153840e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.894217998188784669e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.894418104493554587e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.894606440628073339e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.894783006448915156e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.894947801821617247e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.895100826620680802e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.895242080729570998e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.895371564040716488e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.895489276455509914e-13
1.130460152422956433e-03,1.122895775134620392e-03,2.895595217884308402e-13
1.130460155619235612e-03,1.122895775134620392e-03,-4.999875059382493259e-05
1.130460163961536637e-03,1.122895775134620392e-03,-1.949958164165875455e-04
