q0 (),q1,q2,q3
9.722425546094088933e-01,-2.339736298650839097e-01,8.450879138374728242e-04,2.033734131655044329e-04
9.721131909715389208e-01,-2.345060263051130245e-01,1.646167975962091121e-03,3.971104540694407907e-04
9.720157738709755968e-01,-2.349150789946140294e-01,4.771865121219472745e-04,1.153256049990515733e-04
9.720551347812187437e-01,-2.347516549923403251e-01,-6.702417429626424941e-04,-1.618636153193551660e-04
9.722583168691615318e-01,-2.339086041027781948e-01,7.079520922441716931e-04,1.703210790746673305e-04
9.721451115863447567e-01,-2.343795871509747886e-01,2.934940066492438648e-04,7.076001647273156517e-05
9.720888893599408664e-01,-2.346127715564818861e-01,1.909988795925462361e-04,4.609740631321803864e-05
9.724061694080988749e-01,-2.332942791810646843e-01,1.409098602212191693e-04,3.380630985694373401e-05
9.723793529321113072e-01,-2.334054251837879013e-01,-5.339117071401042625e-04,-1.281576872646107267e-04
9.722130057747235821e-01,-2.340979945528835482e-01,1.815711506271266979e-05,4.372029789562295394e-06
9.721673140556216230e-01,-2.342874226807176163e-01,3.326112713168399978e-04,8.015763992958195236e-05
9.721125600367869213e-01,-2.345118200567156697e-01,1.140679672697694335e-03,2.751768438584027200e-04
9.723844974985095257e-01,-2.333841230754558072e-01,4.764891699289585704e-04,1.143632044370311221e-04
9.721687592676542256e-01,-2.342815088688033343e-01,2.716966502516798485e-04,6.547577318110283403e-05
9.723326197600936638e-01,-2.336002521712078894e-01,4.334641596258734415e-04,1.041385786489074474e-04
9.722099299288051721e-01,-2.341087648861882031e-01,9.417659499532597244e-04,2.267778352886919743e-04
9.722942795201262589e-01,-2.337601548581376421e-01,-1.506684067148799158e-04,-3.622387874510799927e-05
9.720758225244892081e-01,-2.346642638036124939e-01,1.099158797280298675e-03,2.653427685272436430e-04
9.721026033377524467e-01,-2.345548275461085963e-01,7.284020623372981481e-04,1.757532790562784742e-04
9.721860345676203163e-01,-2.342094243781331631e-01,4.954565803129113528e-04,1.193604889943253875e-04
9.722217516815037097e-01,-2.340612728534091358e-01,4.194183399592344439e-04,1.009744848221440325e-04
9.720778795861331201e-01,-2.346584572192585705e-01,-6.502615870061173120e-05,-1.569723825633886495e-05
9.722295654722064029e-01,-2.340284697900890942e-01,5.729968006463307967e-04,1.379278816569902628e-04
9.722248558718945555e-01,-2.340487118189774618e-01,-1.687328436856994518e-04,-4.061992909117154984e-05
9.720675091388761846e-01,-2.347013051064241185e-01,2.280899710036737925e-04,5.507129224355196461e-05
9.722408938101692044e-01,-2.339817413285698589e-01,4.228164754522818866e-04,1.017559905354586323e-04
9.723308716175251831e-01,-2.336069358397543927e-01,6.705751537524481335e-04,1.611087454806244457e-04
9.721773355431626573e-01,-2.342458044954491836e-01,3.523153681450180686e-04,8.489027035497681789e-05
9.718764009520391989e-01,-2.354908898135172068e-01,5.341673897673425301e-04,1.294316374000350166e-04
9.720382548557400249e-01,-2.348218439723222806e-01,5.606651910286961299e-04,1.354436755454566349e-04
9.722124668590723662e-01,-2.340986354221930021e-01,8.409372718270589518e-04,2.024889358252928177e-04
9.721190052185022523e-01,-2.344879865864323565e-01,-1.500960282089881857e-04,-3.620515107760400957e-05
9.721585154617108371e-01,-2.343234874426526892e-01,5.534034021086798498e-04,1.333891675918174105e-04
9.722727376843061098e-01,-2.338479475348142766e-01,9.021676561003086825e-04,2.169864962107501550e-04
9.720857026012151847e-01,-2.346257854760362693e-01,3.472238842856594735e-04,8.380709269621277203e-05
9.724382971912560736e-01,-2.331603685892024436e-01,-2.526688991436240380e-05,-6.058212004351849651e-06
9.722472513624611512e-01,-2.339541873122757965e-01,8.252413312537616123e-04,1.985798002713991674e-04
9.721005005048677372e-01,-2.345638217505559564e-01,6.377780506462578901e-04,1.538932002509104161e-04
9.722016108245756794e-01,-2.341452374125840563e-01,-1.837103665287160843e-04,-4.424484274361141891e-05
9.722731679043501440e-01,-2.338450974607146904e-01,1.132758190607080885e-03,2.724439573426497415e-04
9.723622453171109070e-01,-2.334773193816668813e-01,7.022729613402863892e-05,1.686252312629457704e-05
9.723794933216957093e-01,-2.334051951909137390e-01,3.583655147954478899e-04,8.602029712164181762e-05
9.722556368048609343e-01,-2.339205060938148173e-01,4.050118925002194428e-04,9.744411169372341371e-05
9.720649925715594275e-01,-2.347118389955212825e-01,5.191404710598209040e-05,1.253500697901964297e-05
9.722804687836378301e-01,-2.338149740246849018e-01,1.086148808426702639e-03,2.611981455792724617e-04
9.722107099620757031e-01,-2.341074468201966297e-01,-1.914499068905758223e-04,-4.610096189730868057e-05
9.721764385246003393e-01,-2.342496232837537884e-01,2.857091602425567301e-04,6.884271260174444726e-05
9.723768293407687446e-01,-2.334158643132837052e-01,5.636835763798370234e-04,1.353103912082143459e-04
9.722456636823778586e-01,-2.339623245625109538e-01,1.134318405083639129e-05,2.729636970992009144e-06
9.721765071798794677e-01,-2.342493797377904197e-01,-2.516040781919300887e-04,-6.062489560350275790e-05
9.723314528701002546e-01,-2.336049324135017757e-01,5.157131656018250051e-04,1.239013083856931941e-04
9.721342646860605674e-01,-2.344243691353782300e-01,-4.199111502165033243e-04,-1.012590647797031003e-04
9.721437014034787216e-01,-2.343839926527844231e-01,8.518388163396578170e-04,2.053784667658357650e-04
9.722273297308022810e-01,-2.340381734614442044e-01,-3.799000753384296322e-04,-9.145095700476708596e-05
9.723923427734072478e-01,-2.333515670583381774e-01,4.100995900272743581e-04,9.841437223775682309e-05
9.721946630809725765e-01,-2.341671378031412176e-01,1.763042460352503985e-03,4.246542615835862842e-04
9.722394907643060469e-01,-2.339833583711778409e-01,1.429095609972144860e-03,3.439323267890710906e-04
9.723619954042577174e-01,-2.334780693047264488e-01,3.651827226950820292e-04,8.768561239669127121e-05
9.722876532130113603e-01,-2.337874535718526825e-01,3.714621704715189289e-04,8.931841790423725809e-05
9.721751390244562918e-01,-2.342532702480318862e-01,9.245593599169226904e-04,2.227798725817014907e-04
9.723041330234896140e-01,-2.337188408915199522e-01,4.082725728767824130e-04,9.813903824911020854e-05
9.723862423113877052e-01,-2.333759486918905723e-01,7.913671733641939460e-04,1.899307670257499548e-04
9.720114438192001272e-01,-2.349334993334771526e-01,6.128638937359811136e-05,1.481281522826554954e-05
9.723829020893660635e-01,-2.333912824557385635e-01,3.071757441214618219e-05,7.372830261181923545e-06
9.723402300800930709e-01,-2.335687092152559652e-01,3.573179408773047316e-04,8.583239451409988322e-05
9.720040288056746025e-01,-2.349641718594300821e-01,7.483767956309161906e-05,1.809063839378250671e-05
9.723148324508829043e-01,-2.336746695362675597e-01,1.207125163901662831e-04,2.901062128740929431e-05
9.722096797524882872e-01,-2.341106952790675821e-01,7.017116824708077762e-04,1.689740529126475830e-04
9.723439252056428339e-01,-2.335534077273158371e-01,3.026078188106525661e-04,7.268527673807479751e-05
9.722458655149914808e-01,-2.339606440503585183e-01,6.102922142358575873e-04,1.468603411606269162e-04
9.721308226050234813e-01,-2.344383448869457875e-01,5.552118675418892457e-04,1.338944803121378435e-04
9.721041659133746737e-01,-2.345495244506678734e-01,1.028494838419038293e-04,2.481554793302351359e-05
9.722076680400710824e-01,-2.341196056060708408e-01,4.961832232382718108e-04,1.194870441282152316e-04
9.721687344217111448e-01,-2.342817666361642903e-01,7.297566521383376319e-05,1.758631723320769398e-05
9.720777163584083391e-01,-2.346590497711577572e-01,2.032547349640780575e-04,4.906558618259032693e-05
9.721110020806542629e-01,-2.345193060956005660e-01,9.195075540304512539e-04,2.218288580823951281e-04
9.724607142581229713e-01,-2.330625593051627031e-01,1.376187811489961452e-03,3.298208850268133743e-04
9.720302789792947262e-01,-2.348546189074716961e-01,-6.482250191662476853e-04,-1.566192361851522592e-04
9.723667746950968027e-01,-2.334577916287230437e-01,5.457368945637016593e-04,1.310272353301146660e-04
9.722538708479152580e-01,-2.339281231577369780e-01,2.035174835564170588e-04,4.896711073684724381e-05
9.721579757023325330e-01,-2.343261988436380894e-01,3.117185481904531544e-04,7.513575399487520739e-05
9.721779618060468753e-01,-2.342429195647610929e-01,5.006598401100424917e-04,1.206322579441476966e-04
9.721541400250762743e-01,-2.343413993571463183e-01,6.423428051132668102e-04,1.548391408520410895e-04
9.722050457806612478e-01,-2.341305746038774838e-01,4.590973451197344389e-04,1.105617849634659864e-04
9.722961750760135136e-01,-2.337521973878266546e-01,2.344603471148511056e-04,5.636720861739928613e-05
9.721157044969787053e-01,-2.345017172777503489e-01,3.965622910608369471e-05,9.566200590235847656e-06
9.721636422756700924e-01,-2.343010021935535148e-01,9.186865132093740248e-04,2.214124879663219856e-04
9.723558367800515523e-01,-2.335007529283064098e-01,1.200796078630899169e-03,2.883582098937888792e-04
9.724106932679162929e-01,-2.332754661374493443e-01,2.210103642675514049e-05,5.301905470872464846e-06
9.721505557451496360e-01,-2.343566326038423187e-01,5.011236257952230615e-04,1.208060261505255198e-04
9.722462176500814568e-01,-2.339600173762813040e-01,4.894562651152926724e-05,1.177820949183859477e-05
9.722743819251952191e-01,-2.338428643069112578e-01,1.970258815743048536e-04,4.738692836758760151e-05
9.721846238492267700e-01,-2.342148581108071670e-01,6.574954984792820683e-04,1.584012039555793034e-04
9.721842173152520639e-01,-2.342174850610594938e-01,-1.278516632073950954e-04,-3.080187322934015403e-05
9.720145542179778886e-01,-2.349193944262493172e-01,7.431374978443047860e-04,1.796037005942532330e-04
9.723326984668455575e-01,-2.336003222327985018e-01,1.106278561988437810e-04,2.657804565939400927e-05
9.720965248302484429e-01,-2.345790448912772330e-01,9.808602719992894764e-04,2.366938466502293138e-04
9.721773122803023526e-01,-2.342461519683044224e-01,1.141035095074347525e-04,2.749324396956200994e-05
9.720237877123978354e-01,-2.348822569796489845e-01,2.774568579392871939e-04,6.704536846843506378e-05
9.723798296423370457e-01,-2.334031856851879194e-01,6.300367918470017566e-04,1.512295811093233790e-04
9.722705062750783833e-01,-2.338590240910654594e-01,-1.356962856791887027e-04,-3.263886000542656139e-05
9.722757804812642846e-01,-2.338368878877156165e-01,3.319329433394437295e-04,7.983143056333764367e-05
9.722166485352576881e-01,-2.340824333346642194e-01,-4.377297195279463218e-04,-1.053930088981456468e-04
9.723517739998356335e-01,-2.335198365659713338e-01,6.967969683222587085e-04,1.673426413292127023e-04
9.721500421766930966e-01,-2.343592760836586408e-01,-1.543528083425852392e-04,-3.721031821759996662e-05
9.721173197327184212e-01,-2.344950204045057329e-01,-4.434779788701642700e-05,-1.069761597630015481e-05
9.721945792774548956e-01,-2.341745068946784469e-01,1.803589204283461811e-05,4.344342393551953775e-06
9.724659245763284110e-01,-2.330447018824994831e-01,4.266260666159858847e-04,1.022379725573840774e-04
9.720821618444830392e-01,-2.346401810371660235e-01,4.919030311897687816e-04,1.187350419763832736e-04
9.722729618632636184e-01,-2.338484692292878142e-01,-4.137233248692312438e-04,-9.950761771644060143e-05
9.723016880892578762e-01,-2.337293635574719253e-01,1.062872900572010978e-04,2.555015687377626876e-05
9.721939263089426353e-01,-2.341763379485861385e-01,6.243219889345804404e-04,1.503829977878488292e-04
9.719522017730890528e-01,-2.351776897829775670e-01,5.925696326761430675e-04,1.433806693313685956e-04
9.724589533348705350e-01,-2.330742005631138980e-01,3.240949926909357775e-05,7.767750100804119104e-06
9.813879772604660046e-01,-1.920355125482037240e-01,-2.937596241246064199e-06,-5.748213886032183918e-07
9.882998593636734830e-01,-1.525212815617245643e-01,7.947386945082763211e-04,1.226495815461710391e-04
9.934003138012664769e-01,-1.146988030579481066e-01,-3.319532252059686177e-05,-3.832758765361842513e-06
9.968133581760791895e-01,-7.976847072721340859e-02,3.453632240343129721e-04,2.763716597562973786e-05
9.989676768737161261e-01,-4.542565040180347041e-02,3.010973957800130454e-04,1.369167927474931469e-05
9.998702292738665953e-01,-1.605415125778564961e-02,1.337302571931796909e-03,2.147204420998753894e-05
9.999410659709963012e-01,1.076470244119716660e-02,1.409090497955438814e-03,-1.516933391317344975e-05
9.993731974476757207e-01,3.538341022323064633e-02,1.106783003026399516e-03,-3.918631910901593875e-05
9.983595056665629519e-01,5.724228994896250061e-02,1.269797608030547162e-03,-7.280555996394719143e-05
9.970521562371281732e-01,7.672542691343907373e-02,4.532014852635573372e-04,-3.487488314140036046e-05
9.955305629099810982e-01,9.443971433142160643e-02,1.957658069252297397e-04,-1.857106910694683154e-05
9.939740585013229213e-01,1.096150346376854740e-01,3.373774050947390361e-04,-3.720583613740563786e-05
9.924956951751751077e-01,1.222795564160099463e-01,7.116581520559538425e-05,-8.767921470720351233e-06
9.909646255742381449e-01,1.341234254480568600e-01,-1.314909230630706167e-04,1.779681389366075337e-05
9.893321538750771138e-01,1.456750948171558757e-01,8.013342155401720910e-04,-1.179931708191361053e-04
9.878310857286211055e-01,1.555269273109481654e-01,1.045865752810605075e-03,-1.646640698641381505e-04
9.865271880921605563e-01,1.635956309522899610e-01,7.491689216937269091e-04,-1.242345511747644429e-04
9.852206522449818982e-01,1.712899680592979146e-01,-1.133312867832500775e-04,1.970372063251774403e-05
9.840994536040705842e-01,1.776164368307242558e-01,-8.035846486986911001e-04,1.450359935380625138e-04
9.829282509549976954e-01,1.839888621924692103e-01,3.832962621361681163e-04,-7.174709149375011960e-05
9.818682964018486947e-01,1.895643612786285792e-01,-3.743941017952243295e-05,7.228238148983983342e-06
9.811033844811839488e-01,1.934840216151651471e-01,2.815257232168166465e-04,-5.551986669061604560e-05
9.802458208481955593e-01,1.977830351378523088e-01,4.066905479963568807e-05,-8.205746888570773041e-06
9.796142715717454097e-01,2.008875779937430439e-01,2.398370437104817548e-04,-4.918291231800365207e-05
9.786469944717554048e-01,2.055480077258093341e-01,2.710893800315117047e-04,-5.693767241494369935e-05
9.779741039284355342e-01,2.087244482828592429e-01,8.507447051077157707e-04,-1.815704715389536471e-04
9.775155218409288249e-01,2.108634352960472857e-01,1.244757942720771762e-04,-2.685112717390229642e-05
9.771611840038101349e-01,2.124993722859570555e-01,-1.886056452102391869e-04,4.101532262317889732e-05
9.768287006684853724e-01,2.140222564656911464e-01,-3.947254418387732096e-04,8.648397583827942313e-05
9.761094612544527482e-01,2.172791732730291747e-01,2.769663723462817547e-04,-6.165192204006571404e-05
9.759165792549959750e-01,2.181428681415312210e-01,7.033471366487217434e-04,-1.572164721341372403e-04
9.752591324086905544e-01,2.210637649800187565e-01,6.443109061722502359e-04,-1.460471273766418467e-04
9.748973302498996629e-01,2.226546279202342160e-01,3.264630187110769397e-04,-7.456016106044597680e-05
9.749616503948541624e-01,2.223715687500739391e-01,7.954584282835213587e-04,-1.814300475318556243e-04
9.744521018953258285e-01,2.245953354214807185e-01,1.859613496435727790e-04,-4.286106173653256139e-05
9.743419530184292965e-01,2.250726326923618015e-01,2.551979339558912790e-04,-5.895062885793392343e-05
9.742756940775310071e-01,2.253592782568791253e-01,2.533740417796536879e-04,-5.860783711591510973e-05
9.738743112726473417e-01,2.270875731607608361e-01,-2.384683660683833777e-04,5.560594616703088718e-05
9.736253490585001780e-01,2.281512907562842085e-01,7.958739021419685518e-04,-1.864984906448040032e-04
9.735692247183033166e-01,2.283907936211672374e-01,7.604260401214537127e-04,-1.783892735966382539e-04
9.734051983962884735e-01,2.290895077540198443e-01,5.482027642358721980e-04,-1.290187289066236753e-04
9.733415259632627325e-01,2.293603941054105366e-01,-2.811783449806105222e-04,6.625749985837346928e-05
9.730962257452201447e-01,2.303987221815270714e-01,3.943832520636816625e-04,-9.337760739507592386e-05
9.730955639862737261e-01,2.304018323901746712e-01,-1.340666011739977495e-04,3.174322411487997875e-05
9.731598272448511722e-01,2.301279452132178327e-01,1.011089119429468006e-03,-2.390972736107426964e-04
9.729712831212281587e-01,2.309255508987476113e-01,5.075923342747117126e-04,-1.204722497547385592e-04
9.727771180897251124e-01,2.317426592520615281e-01,-1.319676489409072012e-04,3.143837712883736790e-05
9.728008569945626460e-01,2.316410629559279843e-01,9.282906602756937301e-04,-2.210423991017554574e-04
9.727073982473908309e-01,2.320350339855340727e-01,-2.390528667212888563e-04,5.702500068772596228e-05
9.726646964110664539e-01,2.322125604359142337e-01,8.225384747505504407e-04,-1.963716437778010139e-04
9.728188686009001662e-01,2.315670545326899143e-01,3.744394112866103572e-04,-8.913049938813098153e-05
9.730149123022672208e-01,2.307411658875537785e-01,6.844400944617359860e-04,-1.623084121111885501e-04
9.724728393053844178e-01,2.330160664769770906e-01,2.910553355511742192e-04,-6.974032248110291715e-05
9.726876161093239714e-01,2.321157659061132694e-01,1.007418217508595278e-03,-2.404036478639583446e-04
9.725212049891005517e-01,2.328142618195635505e-01,-1.548110813176355194e-04,3.706060848190726999e-05
9.724502216289712120e-01,2.331098836080102432e-01,-5.741724817372748178e-04,1.376371534622014667e-04
9.722828790412285649e-01,2.338070093375746172e-01,5.195194118016411514e-04,-1.249299793141856764e-04
9.724149192919377960e-01,2.332561191227085773e-01,-8.738926404254684357e-04,2.096232809590865983e-04
9.724186881918771563e-01,2.332397516751147926e-01,1.025933956760061074e-03,-2.460756711234330903e-04
9.723067416688359055e-01,2.337078117901050522e-01,-4.946487438858091640e-04,1.188958901383928106e-04
9.722477129316724476e-01,2.339528366095545153e-01,6.557749073877538288e-04,-1.577997024010639054e-04
9.723601922268747533e-01,2.334858478774461954e-01,1.207194691793574414e-04,-2.898749644625617992e-05
9.721382841590242574e-01,2.344077394594827057e-01,3.986405582956751171e-04,-9.612257191145608538e-05
9.723831634875306218e-01,2.333893558978325788e-01,6.087458234899786273e-04,-1.461098885548975542e-04
9.722215855008159435e-01,2.340610599538116010e-01,7.586443501351570291e-04,-1.826426232134468087e-04
9.722015980005230817e-01,2.341446112855741779e-01,5.783180098242149837e-04,-1.392818587093752505e-04
9.722537336278045395e-01,2.339284124379251428e-01,4.070726610461955063e-04,-9.794342572498900110e-05
9.723015009309781131e-01,2.337301323849721169e-01,1.249044965136598127e-04,-3.002560880309534372e-05
9.723597237217227462e-01,2.334869528552213636e-01,6.230165813384088347e-04,-1.496012634071348013e-04
9.724843775675723334e-01,2.329680510986584241e-01,-1.460485856325334020e-04,3.498735315998704223e-05
9.720904362074186400e-01,2.346059107674819955e-01,4.864990634188725758e-04,-1.174124871613880052e-04
9.723746633997986111e-01,2.334245120155349351e-01,6.952095997190254348e-04,-1.668893356348248992e-04
9.722165896159032927e-01,2.340820269443596446e-01,6.926232973514542899e-04,-1.667639362304729244e-04
9.723463997802141989e-01,2.335403621935366603e-01,1.141446407830730512e-03,-2.741551854046619940e-04
9.720775499165773548e-01,2.346598262368788657e-01,5.233590067731178481e-05,-1.263390288145476525e-05
9.724117350441507934e-01,2.332711237144837191e-01,1.918896990470178002e-05,-4.603227636274830971e-06
9.722490236445371359e-01,2.339420068726178747e-01,1.676516936347273445e-03,-4.034025513080985903e-04
9.723261451411780998e-01,2.336276037909197079e-01,-9.830505724835609518e-05,2.362044369600688399e-05
9.722538682516164155e-01,2.339260780010029572e-01,9.750217504854305972e-04,-2.345920355831405122e-04
9.721786382475012811e-01,2.342404900075628904e-01,2.886834640018364926e-04,-6.955651297457894828e-05
9.723375850364327500e-01,2.335798377391399561e-01,2.752372928797435772e-04,-6.611889039360929960e-05
9.722044951320761852e-01,2.341330589359996994e-01,3.510160097060659764e-04,-8.453412065002316239e-05
9.722816224700692178e-01,2.338128200884936614e-01,1.054790496526057143e-04,-2.536544298438511404e-05
9.721890243287022448e-01,2.341969224584696530e-01,5.346914831344870686e-04,-1.288053009046448536e-04
9.722215255047255145e-01,2.340626084128053785e-01,2.550591177253468442e-05,-6.140555503877630499e-06
9.723769699537110345e-01,2.334156594078881652e-01,3.868140099310238039e-04,-9.285333773439471809e-05
9.722617259564672043e-01,2.338948533906997918e-01,5.617263523584511411e-04,-1.351332664065552991e-04
9.722914191656103489e-01,2.337720997099964337e-01,3.906268256572986854e-05,-9.392004437859108177e-06
9.723314629779284957e-01,2.336045014540906739e-01,6.616169415539302706e-04,-1.589547409192440584e-04
9.724304719632811400e-01,2.331926650775771326e-01,3.867185096987581141e-04,-9.273662489145801074e-05
9.722574858187579272e-01,2.339131889443366308e-01,3.515324627931935326e-05,-8.457438547790284999e-06
9.721384989161004908e-01,2.344071842072792122e-01,1.015741257418738633e-04,-2.449209122981522510e-05
9.721398896027373393e-01,2.344013594062572814e-01,1.888847482944927786e-04,-4.554369411734627681e-05
9.721927063709809858e-01,2.341819659678202881e-01,3.746343507839529287e-04,-9.024199442223144118e-05
9.721548690314140151e-01,2.343392521898628733e-01,-1.552455862699504555e-04,3.742215952538879766e-05
9.721731661081918219e-01,2.342627716007965044e-01,5.225746561160795863e-04,-1.259238493489358353e-04
9.720683874730886576e-01,2.346974737790168686e-01,-3.712706220938238161e-04,8.964006876131110047e-05
9.722374708610823646e-01,2.339932671773934658e-01,1.171201744443346781e-03,-2.818789965618587515e-04
9.722729440165857051e-01,2.338484874939540381e-01,-4.426033284301883366e-04,1.064537685123774122e-04
9.721600367900168349e-01,2.343178651476086061e-01,-2.982330248174860134e-05,7.188253275920375284e-06
9.722240060314115695e-01,2.340517281189806453e-01,5.058002524251389940e-04,-1.217655832695984698e-04
9.721429213204584308e-01,2.343876218201308426e-01,7.424425288501809370e-04,-1.790059206921425455e-04
9.720011841277492737e-01,2.349758444639228616e-01,2.185873168116033859e-04,-5.284226006679328228e-05
9.721103738148858531e-01,2.345227880985407687e-01,6.755881775219456809e-04,-1.629864542820213982e-04
9.722550127669528086e-01,2.339234062885731935e-01,-1.687916591273506039e-04,4.061107357400057166e-05
9.722843472690916311e-01,2.338003208927745824e-01,7.262946265056615270e-04,-1.746484114618016004e-04
9.721665750394529182e-01,2.342905960407735133e-01,2.516070081740293704e-04,-6.063688819041819982e-05
9.723047190537114082e-01,2.337159699860954509e-01,5.983265612644539030e-04,-1.438216537408803087e-04
9.720726837983999502e-01,2.346783277814872004e-01,8.584471060552265878e-04,-2.072467776284911552e-04
9.723701989347531827e-01,2.334437599536566821e-01,4.425751597926732444e-04,-1.062521347088555597e-04
9.719052471023414963e-01,2.353723436334423103e-01,2.184246280888237838e-04,-5.289725183993773021e-05
9.724074497516799198e-01,2.332870978230380254e-01,9.130577232648262815e-04,-2.190486986291149073e-04
9.722577331070543227e-01,2.339092073850125020e-01,1.143432948682634401e-03,-2.750911467369249511e-04
9.720766421135957902e-01,2.346631095587433657e-01,4.630080016601708574e-04,-1.117719454547480719e-04
9.722435198503849296e-01,2.339710418363381284e-01,-2.911718563099460820e-04,7.007069852699274355e-05
9.719993628415437570e-01,2.349820372755895836e-01,-8.019989714026920643e-04,1.938842342881803979e-04
9.721667382024830051e-01,2.342872414991668262e-01,1.117613470927854812e-03,-2.693391646479678984e-04
9.719863927028071782e-01,2.350364292838919567e-01,5.577797678712441290e-04,-1.348769550185871893e-04
9.720672790418010134e-01,2.347013734269634000e-01,6.666482385848037599e-04,-1.609592880677461588e-04
9.722442443725125560e-01,2.339655458888428852e-01,1.088142007179724105e-03,-2.618557427189466399e-04
9.719246986390784881e-01,2.352921145362044941e-01,3.092520319905472280e-05,-7.486646304344481385e-06
9.720977105784658345e-01,2.345760365350696430e-01,3.425477276643038786e-04,-8.265988840954156672e-05
9.723094202471482816e-01,2.336971921823820242e-01,1.136592919894143270e-04,-2.731831745146720444e-05
9.721398194150340233e-01,2.344014409317636549e-01,3.585032815447300545e-04,-8.644197480092534469e-05
9.723057237463006430e-01,2.337114871594116738e-01,7.013689373746223241e-04,-1.685868687162121943e-04
9.721543245208907891e-01,2.343415622713597157e-01,-3.774600007993240616e-05,9.098819400495448303e-06
9.720236853219488271e-01,2.348828499719559093e-01,-4.305734358075164299e-05,1.040451145912038904e-05
9.723712559951194212e-01,2.334393109642674546e-01,4.649226724964951145e-04,-1.116150108820085726e-04
9.721499101015588229e-01,2.343581153995055177e-01,8.835535721361648630e-04,-2.130000197178443552e-04
9.720821317930831151e-01,2.346393603370242054e-01,8.130871365422453817e-04,-1.962614468230396245e-04
9.722131624592672550e-01,2.340960446330976330e-01,7.584686324987960577e-04,-1.826291946069817499e-04
9.722711521254270295e-01,2.338558958052632253e-01,4.629704332457126284e-04,-1.113561429456665433e-04
9.721926886487078923e-01,2.341822726312343395e-01,-1.927867374713495251e-04,4.643856803423799195e-05
9.718946428996459996e-01,2.354160808513859893e-01,2.607496577464092657e-04,-6.315979099016213246e-05
9.720655041235735094e-01,2.347097264292072050e-01,3.438106899573467028e-06,-8.301468639819915089e-07
9.720013114895758033e-01,2.349753830874322380e-01,-1.367915628068722719e-04,3.306852521054244500e-05
9.721294902692790840e-01,2.344440313282135369e-01,4.863790591836405185e-04,-1.172978173484384143e-04
9.722943527062901659e-01,2.337522541784469721e-01,1.838478463142990916e-03,-4.419942210114007194e-04
9.721197626206662390e-01,2.344840351716409310e-01,6.181734929227703824e-04,-1.491090096408636265e-04
9.723440461941930124e-01,2.335525481908059253e-01,4.987133138370328797e-04,-1.197886341971368760e-04
9.723485571171128772e-01,2.335336219774640509e-01,5.593146892510234350e-04,-1.343332946297149018e-04
9.720649289302237817e-01,2.347119674855304150e-01,2.502249855695114276e-04,-6.041859646319393658e-05
9.722074041842213576e-01,2.341166737283839339e-01,1.424320791287830802e-03,-3.429898235122890468e-04
9.723432649191962041e-01,2.335562893268411377e-01,1.816022687601455410e-04,-4.362075982341485859e-05
9.721434929353125476e-01,2.343861877850133835e-01,3.690551187968535624e-04,-8.898009708027293009e-05
9.720510644628569397e-01,2.347688425768706955e-01,5.486983690417852194e-04,-1.325211048402475951e-04
9.721463373549044107e-01,2.343741400397145180e-01,4.968877178198350406e-04,-1.197943427706446438e-04
9.722702249015577891e-01,2.338594283828147602e-01,5.973937785114716422e-04,-1.436906777396045921e-04
9.721995109769441257e-01,2.341538405862866601e-01,2.913273184181888677e-04,-7.016606129206406743e-05
9.722574365250465922e-01,2.339130308146646076e-01,4.022101893993626888e-04,-9.676676247723566156e-05
9.723852663937228025e-01,2.333803369378612269e-01,6.958036211987123076e-04,-1.669985027232902589e-04
9.722306058095826486e-01,2.340248707818131935e-01,9.214514040631989131e-05,-2.218018487373616006e-05
9.722863955913582101e-01,2.337928221382406524e-01,2.771691771027805901e-04,-6.664719821074996506e-05
9.723516530981581862e-01,2.335181499553371232e-01,1.205230198037833154e-03,-2.894458246863164060e-04
9.722873784704717526e-01,2.337884008738063957e-01,4.736186795803846734e-04,-1.138825373803045531e-04
9.722499805091234792e-01,2.339437239286112635e-01,5.408319284352062920e-04,-1.301354979625397466e-04
9.722683853045736013e-01,2.338677108221196843e-01,2.763228231954447138e-04,-6.646620119030211308e-05
9.721121169432033193e-01,2.345165726010795537e-01,-9.358388843985247720e-05,2.257658595657466215e-05
9.722001878994924740e-01,2.341504613292269832e-01,5.801580722395770565e-04,-1.397287122030629782e-04
9.722797491041765827e-01,2.338206255669611766e-01,6.552180328857520918e-05,-1.575714093328144154e-05
9.723176677073874785e-01,2.336625530639978576e-01,3.941902314203121044e-04,-9.472983874060119020e-05
9.721966392366134802e-01,2.341645333793440642e-01,7.933772154134938496e-04,-1.910938568837088265e-04
9.721208274421399009e-01,2.344803095578325836e-01,-2.771531290996695745e-04,6.685069352665470963e-05
9.722961294462780790e-01,2.337496374288647871e-01,1.127053307406625585e-03,-2.709547986366409316e-04
9.720419253326078035e-01,2.348073401027366280e-01,-8.924570288251545947e-05,2.155827394201349878e-05
9.721346316249371844e-01,2.344232254557989947e-01,9.406299246825546836e-05,-2.268260935584113638e-05
9.721757149271498255e-01,2.342490281403692420e-01,1.294171586766831297e-03,-3.118350230233090607e-04
9.722436378985038763e-01,2.339693321388797431e-01,7.899650403975927177e-04,-1.901041937537294179e-04
9.721220852810151802e-01,2.344749951353798656e-01,-3.477496485171854357e-04,8.387691050227135130e-05
9.720253995428325133e-01,2.348753027065164645e-01,4.505231979265628172e-04,-1.088621475725608766e-04
