mag_x (uT),mag_y (uT),mag_z (uT)
-1.271480145011451235e+01,-2.455968209096674570e+01,-1.639653180325877813e+01
-1.267653867898528652e+01,-2.457772915193131524e+01,-1.639650520321154303e+01
-1.263840461275942317e+01,-2.459768896165976315e+01,-1.639594349850936794e+01
-1.260214938815959762e+01,-2.461865417673591949e+01,-1.639599603796543548e+01
-1.256173964844709445e+01,-2.463742554498612947e+01,-1.639703817312078726e+01
-1.252285908199167075e+01,-2.465913614103136808e+01,-1.639812769467418718e+01
-1.248315985897122893e+01,-2.467777050490463608e+01,-1.639704754519202368e+01
-1.244366456764773687e+01,-2.469681527357840523e+01,-1.639741728298646350e+01
-1.240585902541891627e+01,-2.471791550964363182e+01,-1.639680372418157006e+01
-1.236594203293241989e+01,-2.473780028826374533e+01,-1.639782537205880786e+01
-1.232812896097481747e+01,-2.475425263711480284e+01,-1.639614688498821948e+01
-1.228928570033306045e+01,-2.477466737469852731e+01,-1.639737031924529376e+01
-1.224991524089009864e+01,-2.479069815652247044e+01,-1.639845753404755158e+01
-1.221279571375745476e+01,-2.481447536167551959e+01,-1.639662493851665559e+01
-1.217219143102311563e+01,-2.483276793535952720e+01,-1.639805087954922413e+01
-1.213455219174856659e+01,-2.485230380689990781e+01,-1.639763934586925131e+01
-1.209315761670946898e+01,-2.487214559616709053e+01,-1.639694379278649805e+01
-1.205586155632960654e+01,-2.488944738139604240e+01,-1.639795669757403473e+01
-1.201635628726775984e+01,-2.490717739480196258e+01,-1.639640030252245140e+01
-1.197532571932902279e+01,-2.492723097799289178e+01,-1.639782136664934953e+01
-1.193902116071018682e+01,-2.494665316440175218e+01,-1.639766909719997656e+01
-1.189988137878322583e+01,-2.496345006039823033e+01,-1.639597056081804638e+01
-1.185960714367596225e+01,-2.498291082332486823e+01,-1.639682935823984167e+01
-1.182212293726609964e+01,-2.500083822930102428e+01,-1.639886881945486152e+01
-1.178062455392913144e+01,-2.501967304961378957e+01,-1.639561943554876322e+01
-1.174076240581575448e+01,-2.504115225877015050e+01,-1.639650842461975344e+01
-1.170452412006655685e+01,-2.505743174361215964e+01,-1.639800115208854692e+01
-1.166259327708558402e+01,-2.507693368060787265e+01,-1.639633436681691236e+01
-1.162394686533627031e+01,-2.509410279832457391e+01,-1.639786586722252437e+01
-1.158448839726670165e+01,-2.511054025464869710e+01,-1.639637848713528356e+01
-1.154557015454798474e+01,-2.513092185489483299e+01,-1.639667054984791505e+01
-1.150665613164723489e+01,-2.514871747188449902e+01,-1.639888293319546975e+01
-1.146458028660453543e+01,-2.516682211019779913e+01,-1.639786486609713023e+01
-1.142750565890735714e+01,-2.518618398436750638e+01,-1.639680504837031449e+01
-1.138716066683005934e+01,-2.520313548380316959e+01,-1.639836624287622513e+01
-1.134877200977061129e+01,-2.522021903667315357e+01,-1.639839462139087800e+01
-1.130683414824889788e+01,-2.523508255880846107e+01,-1.639727358635478538e+01
-1.126805557201242891e+01,-2.525568320659085941e+01,-1.639664137542899880e+01
-1.122884641232163005e+01,-2.527358300530012514e+01,-1.639718153986268590e+01
-1.118694731737147485e+01,-2.529281452048672563e+01,-1.639769824704367807e+01
-1.114899340617193957e+01,-2.530993971747544080e+01,-1.639813027384292710e+01
-1.111079131153461574e+01,-2.532705035907510904e+01,-1.639594200767263388e+01
-1.106815772852290714e+01,-2.534253305148049762e+01,-1.639796024614738812e+01
-1.102861966984349884e+01,-2.536074630533413554e+01,-1.639746498153342458e+01
-1.098987106620318244e+01,-2.537792149096288341e+01,-1.639647661735979867e+01
-1.094936791073356730e+01,-2.539596840898250107e+01,-1.639865699337012117e+01
-1.090905289360884467e+01,-2.541375683039915856e+01,-1.639884901601301337e+01
-1.087121043761163364e+01,-2.543120701693108643e+01,-1.639795342066654982e+01
-1.082954455868641475e+01,-2.544463419549586902e+01,-1.639791906853021430e+01
-1.079005814680501452e+01,-2.546278057088174052e+01,-1.639717248667002991e+01
-1.074847305433383937e+01,-2.548031702338282756e+01,-1.639868563070950458e+01
-1.071019644444148966e+01,-2.549666208693956193e+01,-1.639750739350789033e+01
-1.066995750432113432e+01,-2.551420001588225261e+01,-1.639814392394698217e+01
-1.062905938882705570e+01,-2.553273306027478995e+01,-1.639793612980451343e+01
-1.058936692186050443e+01,-2.554866668124677176e+01,-1.639759507442246544e+01
-1.054824777505850264e+01,-2.556256965907112289e+01,-1.639663464463150788e+01
-1.051059842902954422e+01,-2.557997298330061042e+01,-1.639656949032430688e+01
-1.046788389564429522e+01,-2.559792506224588493e+01,-1.639642555972081794e+01
-1.042940740498892893e+01,-2.561464252865748747e+01,-1.639791762668473041e+01
-1.038809746131989087e+01,-2.563045755852500562e+01,-1.639727563530801646e+01
-1.034731536019322107e+01,-2.564662128136808761e+01,-1.639869872784282023e+01
-1.030882974578344857e+01,-2.566409661906804729e+01,-1.639833980684167258e+01
-1.026666827601773591e+01,-2.567910819657894095e+01,-1.639663281874431533e+01
-1.022863542862801189e+01,-2.569602705305865342e+01,-1.639788911357033641e+01
-1.018818456113812232e+01,-2.571128870036809388e+01,-1.639956509399947038e+01
-1.014712316890665988e+01,-2.572687012695742226e+01,-1.639715252278895363e+01
-1.010457570872560673e+01,-2.574428037573578720e+01,-1.639747078731257801e+01
-1.006875205724213451e+01,-2.575711781289562197e+01,-1.639784779372473267e+01
-1.002443494667210366e+01,-2.577420538757631974e+01,-1.639732895599238205e+01
-9.984694013981220806e+00,-2.579135087391003722e+01,-1.639574581887131544e+01
-9.943781697789464857e+00,-2.580544299784619966e+01,-1.639677615954759204e+01
-9.904679225353136829e+00,-2.582172761815242623e+01,-1.639777552651517567e+01
-9.862164073036304046e+00,-2.583606458222995883e+01,-1.639699162970032376e+01
-9.822056596642330106e+00,-2.585189697801096997e+01,-1.639892100753124282e+01
-9.781652950112562195e+00,-2.586957134530626945e+01,-1.639682838199465564e+01
-9.741051316434699459e+00,-2.588186501502410408e+01,-1.639541789599201138e+01
-9.698830243272633211e+00,-2.589743024980618102e+01,-1.639923039790128811e+01
-9.658585417359430991e+00,-2.591262386812285712e+01,-1.639902426901410593e+01
-9.618402000493921022e+00,-2.592869888005524359e+01,-1.639769843434797281e+01
-9.577738407081250571e+00,-2.594267787426482386e+01,-1.639904597963593247e+01
-9.537054845190422014e+00,-2.595919606088244080e+01,-1.639943179721696609e+01
-9.498492785374649472e+00,-2.597481279371544716e+01,-1.639745658773772163e+01
-9.456820847069089098e+00,-2.598905417816667196e+01,-1.639656679388821203e+01
-9.414305310709750074e+00,-2.600345345851181023e+01,-1.639751936296629964e+01
-9.374140605045246488e+00,-2.601802109670827434e+01,-1.639800899609429052e+01
-9.331787426243481676e+00,-2.603137901526044828e+01,-1.639858009054908905e+01
-9.292572713807414786e+00,-2.604743290829756219e+01,-1.639799499374042924e+01
-9.253870993958654978e+00,-2.606364673375428609e+01,-1.639805618737528548e+01
-9.210576075717364475e+00,-2.607574115258406167e+01,-1.639767680339089750e+01
-9.169344285309470877e+00,-2.608971817114884573e+01,-1.639769062167712121e+01
-9.129067610940269972e+00,-2.610601823242713593e+01,-1.639827195137408111e+01
-9.087549110456571100e+00,-2.611921606262485440e+01,-1.639735224378864586e+01
-9.046177949957733944e+00,-2.613340686418981562e+01,-1.639835205699474230e+01
-9.004372881199072864e+00,-2.614876161598240145e+01,-1.639651571736306934e+01
-8.965275387139696406e+00,-2.616205990230195155e+01,-1.639579584204436458e+01
-8.923137025883981721e+00,-2.617624060396003216e+01,-1.639719525160659686e+01
-8.881793512915495015e+00,-2.618963332417363077e+01,-1.639886271059637224e+01
-8.839623097382903083e+00,-2.620505486219696678e+01,-1.639710343275443094e+01
-8.798901543983969731e+00,-2.621935855626346878e+01,-1.639667494496896083e+01
-8.759225254938362681e+00,-2.623338733036970538e+01,-1.639657605097302806e+01
-8.716742389012495096e+00,-2.624667964869755821e+01,-1.639671490331262760e+01
-8.675330535200906468e+00,-2.625900707850240678e+01,-1.639676772713774255e+01
-8.634266367694783284e+00,-2.627332357020937792e+01,-1.639660683939892394e+01
-8.592837023037652955e+00,-2.628621967991673003e+01,-1.639781624461293319e+01
-8.551702727221780265e+00,-2.630047280985397151e+01,-1.639673402054324214e+01
-8.511710485342696586e+00,-2.631303490211487883e+01,-1.639695790195801806e+01
-8.468466643582104325e+00,-2.632695937523164886e+01,-1.639821879289056383e+01
-8.428268332776731597e+00,-2.634002866242645879e+01,-1.639813732309762173e+01
-8.387419990805600634e+00,-2.635264213448967396e+01,-1.639959104150357661e+01
-8.346087300320590430e+00,-2.636612717269275308e+01,-1.639647939599186799e+01
-8.304946267641069468e+00,-2.637863048180053838e+01,-1.639780429860756072e+01
-8.262603727359364214e+00,-2.639180832674721344e+01,-1.639596382669579100e+01
-8.220119493373822195e+00,-2.640614545673187408e+01,-1.639747082698404768e+01
-8.179618884465311268e+00,-2.641769846782634446e+01,-1.639826834099581987e+01
-8.137022206870598851e+00,-2.643081919158120741e+01,-1.639632292439017291e+01
-8.097215135593716084e+00,-2.644238072681563878e+01,-1.639696791588179536e+01
-8.055712683317953093e+00,-2.645848742068158188e+01,-1.639763953047231837e+01
-8.014609873064824086e+00,-2.646818925050392224e+01,-1.639884044341093272e+01
-7.971733231575510281e+00,-2.648061145117330994e+01,-1.639768636130536450e+01
-7.931554040872945244e+00,-2.649134574237166362e+01,-1.639574155171029091e+01
-7.889635497058106850e+00,-2.650469586224209806e+01,-1.639952201837635215e+01
-7.847149595087158147e+00,-2.651807892272296030e+01,-1.639585098808700891e+01
-7.803990988829852427e+00,-2.653073440835323993e+01,-1.639702651272332545e+01
-7.762731206772897963e+00,-2.654175789927987239e+01,-1.639711622271009617e+01
-7.723073761912979229e+00,-2.655566064288498396e+01,-1.639576592719636494e+01
-7.681036094800681724e+00,-2.656648833037687041e+01,-1.639912616940466350e+01
-7.637518671963618111e+00,-2.657978362790349181e+01,-1.639787706644174392e+01
-7.598520214292497243e+00,-2.659243933791685066e+01,-1.639695515391181146e+01
-7.555669544586478992e+00,-2.660324205354319815e+01,-1.639782041131764601e+01
-7.510726967032208101e+00,-2.661419129780408355e+01,-1.639665588342304403e+01
-7.472438232710124417e+00,-2.662681788952719941e+01,-1.639596890476555302e+01
-7.429768029919094907e+00,-2.664027393560860091e+01,-1.639789594642951087e+01
-7.389148838466092606e+00,-2.665050955421788359e+01,-1.639933709523183580e+01
-7.345510945976845285e+00,-2.666179023475108423e+01,-1.639745180468180052e+01
-7.303644546313504904e+00,-2.667259469794574400e+01,-1.639789892802706817e+01
-7.261840549232604580e+00,-2.668564503812811139e+01,-1.639719989194022176e+01
-7.219271355692594483e+00,-2.669517777693775074e+01,-1.639689519865747158e+01
-7.177462999066175797e+00,-2.670707650501907082e+01,-1.639611765049502878e+01
-7.135394665182074547e+00,-2.671868733568855703e+01,-1.639796047577501170e+01
-7.093741181759994241e+00,-2.672978265624401217e+01,-1.639920814339011201e+01
-7.052396035746364866e+00,-2.674226669110084131e+01,-1.639888367099720057e+01
-7.010332935597866744e+00,-2.675121247376848288e+01,-1.639800561755050623e+01
-6.968774073997240137e+00,-2.676315531898778488e+01,-1.639927622550744601e+01
-6.925585739657192264e+00,-2.677370696085482038e+01,-1.639875842969377473e+01
-6.883599920230808245e+00,-2.678452207784597050e+01,-1.639892695646978282e+01
-6.840838332526109511e+00,-2.679473226686702603e+01,-1.639759210856612270e+01
-6.801690096483199888e+00,-2.680600126708882769e+01,-1.639741733949644953e+01
-6.759254915841900413e+00,-2.681550065535578753e+01,-1.639707538786441532e+01
-6.712489036582910629e+00,-2.682739504347441439e+01,-1.639526185941175029e+01
-6.672990024702723844e+00,-2.683804884796922607e+01,-1.639895506904643696e+01
-6.632116061034378340e+00,-2.684704829705033902e+01,-1.639777128147126106e+01
-6.589848802040660480e+00,-2.685832954194944833e+01,-1.639851535394938509e+01
-6.544273593609394091e+00,-2.687046881421796840e+01,-1.639717937245379176e+01
-6.503463050666668188e+00,-2.688088811589960514e+01,-1.639558834932050502e+01
-6.462557391442976140e+00,-2.688960991142067058e+01,-1.639883495019165949e+01
-6.420454259258472796e+00,-2.689913988020077085e+01,-1.639792242800203326e+01
-6.377696117603795400e+00,-2.690934365480472579e+01,-1.639611515448595469e+01
-6.334828243770161293e+00,-2.692028898429278883e+01,-1.639662951670678481e+01
-6.294438702985774903e+00,-2.692941217246914576e+01,-1.639761159081564657e+01
-6.252070944412586151e+00,-2.694022755891742094e+01,-1.639830334500440401e+01
-6.209722754040226000e+00,-2.694935266073267854e+01,-1.639684057719267329e+01
-6.167013722134909059e+00,-2.696018013790893519e+01,-1.639684492213144296e+01
-6.125718789906767547e+00,-2.696675633576670705e+01,-1.639799241471987656e+01
-6.080766456411559773e+00,-2.697795086644121909e+01,-1.639749615974829666e+01
-6.038842552086601145e+00,-2.698758999211439402e+01,-1.639886965743643543e+01
-5.999550516704179159e+00,-2.699710077734620484e+01,-1.639752908247773178e+01
-5.953213141182319923e+00,-2.700630874848821250e+01,-1.639789657707331472e+01
-5.911125988937912190e+00,-2.701726627718403151e+01,-1.639771086471383299e+01
-5.871337333322732555e+00,-2.702667619891265716e+01,-1.639719680314744465e+01
-5.827195331347181373e+00,-2.703577312314703818e+01,-1.639800935125471426e+01
-5.784837095681771402e+00,-2.704392411211057023e+01,-1.639690128716820894e+01
-5.742161680813040014e+00,-2.705430012271998308e+01,-1.639934736209276878e+01
-5.698661160827057870e+00,-2.706032858832705301e+01,-1.639789611570750694e+01
-5.657331842661651677e+00,-2.706906289032223256e+01,-1.639631727121140869e+01
-5.615087796924304264e+00,-2.707998825120258601e+01,-1.639909711600759579e+01
-5.573993641416889133e+00,-2.708906522029053932e+01,-1.639704057187439901e+01
-5.528530343938633962e+00,-2.709649630392681630e+01,-1.639876686304756248e+01
-5.486328424807462412e+00,-2.710485052446326293e+01,-1.639863873073716150e+01
-5.444125731899347009e+00,-2.711394268636908222e+01,-1.639740016230625130e+01
-5.401469272185866366e+00,-2.712323900129822718e+01,-1.639630808324993794e+01
-5.360441292432844840e+00,-2.712929682683242660e+01,-1.639651053967317296e+01
-5.316642007050716323e+00,-2.713859370574913044e+01,-1.639763986229283788e+01
-5.275958195895364078e+00,-2.714831151695333133e+01,-1.639819359178622094e+01
-5.229838144572850567e+00,-2.715736718192530574e+01,-1.639721616340753840e+01
-5.187549814120878899e+00,-2.716473309431423999e+01,-1.639777567605097985e+01
-5.147132510942032724e+00,-2.717443038638278807e+01,-1.639620605349085736e+01
-5.103816455733519497e+00,-2.718075169629594612e+01,-1.639825655703270257e+01
-5.060744821553657680e+00,-2.718861430774577315e+01,-1.639679348692289906e+01
-5.018962081364455763e+00,-2.719595713340848064e+01,-1.639697589533179922e+01
-4.974681247656302041e+00,-2.720374627951845881e+01,-1.639710070388647623e+01
-4.933128361022338204e+00,-2.721120697896875740e+01,-1.639615718295209135e+01
-4.889811994688309404e+00,-2.721985093246133403e+01,-1.639753945753210118e+01
-4.845239820195665459e+00,-2.722703835931564598e+01,-1.639787695244946875e+01
-4.805521577145586143e+00,-2.723566446387932771e+01,-1.639621160524479038e+01
-4.760932220753203659e+00,-2.724361486698564860e+01,-1.639661249765320861e+01
-4.717085806422294247e+00,-2.725029063485839842e+01,-1.639798296668688948e+01
-4.677242153094324451e+00,-2.725735445434233739e+01,-1.639829792154583643e+01
-4.631758628147722767e+00,-2.726643172275883131e+01,-1.639986664187574661e+01
-4.590349577821542404e+00,-2.727287299105060114e+01,-1.639668766043425308e+01
-4.547226873461413632e+00,-2.727778284639930817e+01,-1.639796183985788858e+01
-4.505173805416701427e+00,-2.728770716391429474e+01,-1.639729583388626466e+01
-4.458685516642825419e+00,-2.729319052662259537e+01,-1.639653514448903948e+01
-4.419675040901823948e+00,-2.730040384532949460e+01,-1.639765248119482166e+01
-4.374595980858955180e+00,-2.730690549429326097e+01,-1.639578632224299781e+01
-4.332228428111744911e+00,-2.731427406498870880e+01,-1.639828376862398329e+01
-4.289991606237040678e+00,-2.732161714516321638e+01,-1.639670746350344999e+01
-4.245208630466314581e+00,-2.732725808549806246e+01,-1.639864103918568006e+01
-4.204517512756811293e+00,-2.733321238203990688e+01,-1.639932326557001119e+01
-4.160145419969892622e+00,-2.733894026796822985e+01,-1.639792728275240208e+01
-4.118423887083108248e+00,-2.734742290743644588e+01,-1.639901658777509041e+01
-4.074459596984338461e+00,-2.735433150331576968e+01,-1.639727950575871063e+01
-4.030417401280055323e+00,-2.735890550257335718e+01,-1.639637478529844827e+01
-3.989294838964239087e+00,-2.736679765032080880e+01,-1.639766583343999073e+01
-3.945917623164545418e+00,-2.737314240635695484e+01,-1.639650798659596731e+01
-3.902445712295100400e+00,-2.737788990471945283e+01,-1.639696676844527445e+01
-3.862206398356593073e+00,-2.738467787288738720e+01,-1.639656293796126008e+01
-3.818150749205014183e+00,-2.738951002636833465e+01,-1.639717761759118275e+01
-3.772480609765652027e+00,-2.739829266974135891e+01,-1.639753880609164582e+01
-3.729716638929549521e+00,-2.740167008003141191e+01,-1.639893207834286670e+01
-3.687495599922635758e+00,-2.740886424094981777e+01,-1.639794485303082894e+01
-3.644836004203366286e+00,-2.741487037791138803e+01,-1.639546200459736625e+01
-3.604269627717048063e+00,-2.741952018312801087e+01,-1.639899499711366815e+01
-3.558757957895271939e+00,-2.742596110478215010e+01,-1.639775476957900935e+01
-3.516998315309852519e+00,-2.743074836989307030e+01,-1.639840663457098202e+01
-3.470873634882542635e+00,-2.743752171737520840e+01,-1.639790990590030617e+01
-3.429799964142711488e+00,-2.744319446390019124e+01,-1.639811449974874691e+01
-3.387106023306645675e+00,-2.744758875073474869e+01,-1.639827981341313645e+01
-3.343710603815748694e+00,-2.745280285650661511e+01,-1.639854181517066323e+01
-3.299342625927693895e+00,-2.745784440244321090e+01,-1.639754568555516556e+01
-3.258547694614820411e+00,-2.746355486259094292e+01,-1.639816452751311004e+01
-3.212755771713333708e+00,-2.746872378467910636e+01,-1.639758251564548885e+01
-3.171309040522295231e+00,-2.747257596558073445e+01,-1.639774043753339683e+01
-3.128421877700463316e+00,-2.747781852259288371e+01,-1.639808949723116882e+01
-3.081788595849292101e+00,-2.748352399087563924e+01,-1.639674057401828122e+01
-3.040953269025928218e+00,-2.748901479434132966e+01,-1.639804105769039566e+01
-2.997750403507176920e+00,-2.749192930094900333e+01,-1.639733176504832812e+01
-2.953999433968737431e+00,-2.749519982723408873e+01,-1.639694131431202351e+01
-2.912518404035353559e+00,-2.750099682377849675e+01,-1.639714429276018848e+01
-2.869731819951543805e+00,-2.750655346604770557e+01,-1.639684523855112985e+01
-2.827646069577581578e+00,-2.751115813441313307e+01,-1.639716306544398705e+01
-2.784266509875603646e+00,-2.751289521800385884e+01,-1.639698259075580111e+01
-2.739478102295902051e+00,-2.751970779918931598e+01,-1.639804924776533923e+01
-2.693969775344045470e+00,-2.752304127928311672e+01,-1.639766034445658605e+01
-2.652529470614286122e+00,-2.752907753876430519e+01,-1.639655416517952702e+01
-2.609338461979787027e+00,-2.753275084610158885e+01,-1.639691646466812713e+01
-2.566094991664925384e+00,-2.753704343750418104e+01,-1.639780459285581671e+01
-2.526018260860592335e+00,-2.754064181911753550e+01,-1.639708347726902460e+01
-2.491546651635843546e+00,-2.754438592295267441e+01,-1.639850322697153473e+01
-2.461452711649712910e+00,-2.754540268131442815e+01,-1.639919633443820146e+01
-2.432944418487446470e+00,-2.754713428582567047e+01,-1.639674034101995304e+01
-2.407552917505955570e+00,-2.755063210935303886e+01,-1.639734266479353053e+01
-2.381672850499123140e+00,-2.755304639437191483e+01,-1.639713481197993517e+01
-2.363437773858084956e+00,-2.755388406768058829e+01,-1.639896119420464871e+01
-2.343347105151790455e+00,-2.755531178014829408e+01,-1.639951330860221645e+01
-2.327407013220904819e+00,-2.755726821308386931e+01,-1.639737744548476428e+01
-2.314046107743481961e+00,-2.756027111530186957e+01,-1.639702016437306753e+01
-2.300018534627991329e+00,-2.755927004449539197e+01,-1.639876298686596101e+01
-2.287635552121081162e+00,-2.756118489584971343e+01,-1.639683279309440422e+01
-2.276014754339965140e+00,-2.756205821698442904e+01,-1.639729282374869612e+01
-2.262919108561241899e+00,-2.756077498933229819e+01,-1.639617535695069961e+01
-2.257811240304931744e+00,-2.756388468885832665e+01,-1.639706933984625081e+01
-2.249933076881403871e+00,-2.756401903088337946e+01,-1.639809548029246500e+01
-2.241587165478999388e+00,-2.756511714216309272e+01,-1.639699189591538087e+01
-2.236233095243583158e+00,-2.756649202434761392e+01,-1.639904925219818921e+01
-2.229744457864620166e+00,-2.756556220959896919e+01,-1.639632735091552362e+01
-2.223788351657443929e+00,-2.756464040219753286e+01,-1.639906580022422489e+01
-2.218977385652523004e+00,-2.756802113714281077e+01,-1.639753150119248204e+01
-2.214700364391548604e+00,-2.756630520735354040e+01,-1.639738887777588872e+01
-2.212102753910484942e+00,-2.756723632890719600e+01,-1.639780246392542296e+01
-2.208174186224489244e+00,-2.756705340470006504e+01,-1.640016463964995808e+01
-2.204080075292543572e+00,-2.756868782180211142e+01,-1.639796583003712627e+01
-2.201688114641800809e+00,-2.756720576835208547e+01,-1.639853098759416739e+01
-2.198670449431994633e+00,-2.756742900642433369e+01,-1.639619075180919339e+01
-2.197399439567550239e+00,-2.756794756523390078e+01,-1.639794242831543869e+01
-2.195136923985531840e+00,-2.756720450950312085e+01,-1.639694691637317092e+01
-2.192784817353041760e+00,-2.756889911954684180e+01,-1.639593813748750506e+01
-2.193901114106370454e+00,-2.756910636447299723e+01,-1.639706822330671798e+01
-2.189755301524538122e+00,-2.756855771600806193e+01,-1.639748144964341137e+01
-2.187175001410557762e+00,-2.756733501025044575e+01,-1.639768351464491758e+01
-2.187349934599426060e+00,-2.756827501430553440e+01,-1.639929212639773937e+01
-2.186631398650400904e+00,-2.756902062549089294e+01,-1.639837032355528734e+01
-2.185263312359522203e+00,-2.756754242648953479e+01,-1.639871918597083678e+01
-2.183868726345312261e+00,-2.756904779409262929e+01,-1.639807515571796515e+01
-2.183620982591025772e+00,-2.756862342856503290e+01,-1.639789219114278396e+01
-2.183549651599619335e+00,-2.756987455990374869e+01,-1.639581180824825424e+01
-2.181856692386332064e+00,-2.756968956784687208e+01,-1.639773157783801949e+01
-2.181488444779093872e+00,-2.756907822539428565e+01,-1.639701654788173357e+01
-2.181514219309510505e+00,-2.756950999150982540e+01,-1.639918981714789581e+01
-2.180863313700754702e+00,-2.757007292758688521e+01,-1.639763646347258685e+01
-2.180760963684454268e+00,-2.756888085389250165e+01,-1.639735542729640017e+01
-2.179996552551223932e+00,-2.756907468275506901e+01,-1.639940929228542998e+01
-2.179196643165166591e+00,-2.757170550311213475e+01,-1.639775549839665203e+01
-2.179104133752567840e+00,-2.757020119283259518e+01,-1.639790977447488274e+01
-2.179262502932585388e+00,-2.756569091715782349e+01,-1.639630411667459242e+01
-2.179815125088023553e+00,-2.756942700278322533e+01,-1.639794154438389029e+01
-2.180058477177353460e+00,-2.756976974793063206e+01,-1.639698438086885091e+01
-2.178890476480656702e+00,-2.756806672043421358e+01,-1.639586464278634637e+01
-2.178650248395014088e+00,-2.756914638156985120e+01,-1.639613625196704305e+01
-2.175815807365595322e+00,-2.757000854934549849e+01,-1.639787994925773162e+01
-2.176993664956532015e+00,-2.756914644877635823e+01,-1.639653504765533398e+01
-2.177393815667258536e+00,-2.756836332093305941e+01,-1.639846270298613717e+01
-2.177615060641073352e+00,-2.756910458509244677e+01,-1.639697402572058493e+01
-2.177189633480093978e+00,-2.756974706828846067e+01,-1.639657044265811336e+01
-2.177487941350809475e+00,-2.756679068236041275e+01,-1.639794397507693091e+01
-2.178913739683277395e+00,-2.757090983707212573e+01,-1.639905833189046902e+01
-2.176552216869400702e+00,-2.756799768390655458e+01,-1.639692735111995958e+01
-2.178208461155966447e+00,-2.756964298726163065e+01,-1.639577243038636922e+01
-2.178518805025286831e+00,-2.756792711059439327e+01,-1.639629404240188393e+01
-2.177356836712323940e+00,-2.756849544150297149e+01,-1.639697798341384427e+01
-2.176580849924835803e+00,-2.756802749618674753e+01,-1.639842588634857634e+01
-2.176865952724235775e+00,-2.757128344184500435e+01,-1.639713825175981299e+01
-2.177340095933966158e+00,-2.756881754435737264e+01,-1.639595412575856415e+01
-2.176815883794890105e+00,-2.756984928329206852e+01,-1.639853264634258778e+01
-2.176976587674084751e+00,-2.757027574814841131e+01,-1.639692334695741494e+01
-2.178060609975517536e+00,-2.757003219940524374e+01,-1.639830435157683652e+01
-2.176864882165630011e+00,-2.756998915017146956e+01,-1.639786591820218220e+01
-2.176980697434319989e+00,-2.757017568805908780e+01,-1.639843688693567714e+01
-2.175550661337624980e+00,-2.756925923141976043e+01,-1.639886287288649314e+01
-2.176631417222215870e+00,-2.756894370187418275e+01,-1.639799537192856960e+01
-2.176225717646270041e+00,-2.756883258118942592e+01,-1.639570850299815064e+01
-2.176836480872268886e+00,-2.757047932356382347e+01,-1.639631047460610347e+01
-2.176236736901481450e+00,-2.757010946870034829e+01,-1.639593607432585642e+01
-2.178174104484029705e+00,-2.756874252633360101e+01,-1.639890563007638136e+01
-2.175632178175368470e+00,-2.756875747680387789e+01,-1.639664916057289901e+01
-2.177928329953574327e+00,-2.756977331621596150e+01,-1.639706023109926036e+01
-2.177600404180441540e+00,-2.757008161948532532e+01,-1.639927863722677870e+01
-2.178179961827816591e+00,-2.756871448119382961e+01,-1.639886315209085055e+01
-2.175371809401344780e+00,-2.756905700602083087e+01,-1.640034608092367918e+01
-2.178184832627820811e+00,-2.757091234809995584e+01,-1.639752850595539257e+01
-2.175648302858922190e+00,-2.757078623867326073e+01,-1.639843914113395229e+01
-2.177204336895123493e+00,-2.757074051141557192e+01,-1.639660108912338643e+01
-2.176688916419037056e+00,-2.756890258471384669e+01,-1.639648791881662859e+01
-2.176401724379219083e+00,-2.756962661165782436e+01,-1.639748979882821089e+01
-2.175650095447695609e+00,-2.756943074892668832e+01,-1.639684433794583995e+01
-2.175688068294676647e+00,-2.756810663767327085e+01,-1.639635618078587243e+01
-2.177384139597912771e+00,-2.757068065555171543e+01,-1.639709857618063538e+01
-2.176850620362948074e+00,-2.756856940468025741e+01,-1.639809033680845474e+01
-2.176240766741477373e+00,-2.756921492211475311e+01,-1.639688200586968492e+01
-2.175186413425386434e+00,-2.757043554644856087e+01,-1.639710257503922008e+01
-2.174697706775780670e+00,-2.756820425325037505e+01,-1.639697339819396404e+01
-2.176934137765991650e+00,-2.756971697578243763e+01,-1.639659846791772679e+01
-2.177835319190358554e+00,-2.756874744863892701e+01,-1.639799233500661302e+01
-2.178183268660210281e+00,-2.756905450771955657e+01,-1.639819813142419846e+01
-2.176176374527141189e+00,-2.756934478486772377e+01,-1.639829630918431391e+01
-2.177960330745611461e+00,-2.756825598723819226e+01,-1.639772098932477462e+01
-2.176162242644622324e+00,-2.756860301297075466e+01,-1.639762617955483393e+01
-2.177455740533185136e+00,-2.757005768063667617e+01,-1.639608809929105959e+01
-2.176962172462684642e+00,-2.756982246382331070e+01,-1.639858487886745664e+01
-2.176923302011838590e+00,-2.757110382638561319e+01,-1.639767226654648979e+01
-2.175959262663422322e+00,-2.757066308690386336e+01,-1.639724928477284749e+01
-2.175183105303947428e+00,-2.756999914020205011e+01,-1.639848315519989441e+01
-2.177000926862763919e+00,-2.756945181064832795e+01,-1.639682867227037377e+01
-2.176777477792012583e+00,-2.757113315293300815e+01,-1.639656738605432551e+01
-2.174811973421884925e+00,-2.757018221338563180e+01,-1.639678614974777915e+01
-2.177239181140469437e+00,-2.756868888413886154e+01,-1.639796802067166581e+01
-2.176746935648486314e+00,-2.757192117561641354e+01,-1.639693524008225722e+01
-2.176781256420513788e+00,-2.756815509454374791e+01,-1.639761159501802723e+01
-2.177169314318755600e+00,-2.756971751243701974e+01,-1.639768299157332621e+01
