Yaw (deg),Pitch (deg),Roll (deg)
-1.941256521453521856e-19,2.604447109984699485e-03,-2.697997837150396094e+01
1.553006040884733340e-18,5.906958764678116314e-02,-2.710740669609680964e+01
0.000000000000000000e+00,5.768863424623647818e-03,-2.706065462552063039e+01
0.000000000000000000e+00,2.322132830894115679e-02,-2.704684738019352253e+01
6.212026544886875683e-18,7.749908904953616007e-02,-2.709069806746254727e+01
-3.882513173190495994e-19,-1.506990245842704419e-02,-2.709100163168297470e+01
-3.106014062114430412e-18,8.760904606567880559e-02,-2.717375089518136733e+01
7.765026278827000074e-19,1.303773747281743167e-02,-2.701826201598520782e+01
-6.212033511310870594e-18,1.156245977015429027e-01,-2.713363451308504892e+01
-7.765026291725862913e-19,1.344950022964974505e-02,-2.709438056951165308e+01
0.000000000000000000e+00,3.270929523760590651e-02,-2.716936578810451763e+01
0.000000000000000000e+00,7.424762003237914132e-02,-2.699503519914228633e+01
0.000000000000000000e+00,-1.599313023352779556e-02,-2.704875166705054923e+01
0.000000000000000000e+00,3.912132005676844521e-02,-2.704614404446321885e+01
1.553005845193497904e-18,-5.159356988893434165e-02,-2.707508588039692299e+01
3.106013621176423134e-18,8.211743876226287875e-02,-2.700878358456137462e+01
7.765026469295064005e-19,-1.819423754774491045e-02,-2.710771497247903739e+01
-1.941256527528102309e-19,-5.227644022557175786e-03,-2.712371569643617519e+01
1.941256520784178867e-19,2.125871745669422573e-03,-2.708593557917442496e+01
1.553005813348821163e-18,5.027193418594456953e-02,-2.695278788429896721e+01
3.106012021808605335e-18,5.798679642002722151e-02,-2.714083080919032653e+01
0.000000000000000000e+00,-4.876120163822796755e-02,-2.704750990211305250e+01
-7.765026263372787384e-19,1.252659166697656611e-02,-2.703347005028823702e+01
3.106012992912697681e-18,7.358821967081088933e-02,-2.708615709034883778e+01
0.000000000000000000e+00,6.986297217381497171e-02,-2.720419956548050422e+01
-9.706282618801534274e-20,3.819035275876456800e-03,-2.695626127770121272e+01
-1.213285324676708671e-20,-3.430078020850265341e-04,-2.214319654732640430e+01
3.106014448140808065e-18,9.214847652661235788e-02,-1.754613951046873410e+01
0.000000000000000000e+00,-3.829175112739792962e-03,-1.317250556999834465e+01
1.553005588402601827e-18,3.970222546100077299e-02,-9.150515659602485030e+00
0.000000000000000000e+00,3.453887423493911396e-02,-5.207188213947786970e+00
-3.882526929328762645e-19,1.532633843319274880e-01,-1.839750901094034941e+00
0.000000000000000000e+00,1.614792867140787680e-01,1.233569084873961774e+00
7.765045125512450877e-19,1.269074839035630731e-01,4.055489164830757609e+00
-1.553010240126114572e-18,1.457471063918531762e-01,6.563076075122093123e+00
7.765029286423703512e-19,5.208660434447730941e-02,8.800736325507056534e+00
-3.882513339162764815e-19,2.253382223128128081e-02,1.083814585884676340e+01
0.000000000000000000e+00,3.889498022074287104e-02,1.258624970063963744e+01
0.000000000000000000e+00,8.216662036364376365e-03,1.404736120179520853e+01
-3.882513175611525712e-19,-1.520513386078216692e-02,1.541586992753087770e+01
-3.106014506573719793e-18,9.281626662892027146e-02,1.675275429729628129e+01
-6.212034788987127701e-18,1.213237203172929934e-01,1.789472526910987327e+01
-3.106014013520579391e-18,8.702083353045436676e-02,1.883132853784549710e+01
0.000000000000000000e+00,-1.318162459552594742e-02,1.972565811244332679e+01
3.106014573196662476e-18,-9.357184063045934086e-02,2.046191623129407233e+01
-1.553005687869845721e-18,4.468537146843704760e-02,2.120437478293356293e+01
9.706282625464770399e-20,-4.369466246271785752e-03,2.185472385527275918e+01
7.765027356523890767e-19,3.288182586487502918e-02,2.231235682453480962e+01
1.941256526130941968e-19,4.754246630609752951e-03,2.281469365262047688e+01
-7.765027008675128609e-19,2.805522642885902376e-02,2.317773464178631571e+01
0.000000000000000000e+00,3.174234844043362369e-02,2.372316247130558153e+01
6.212030263947289623e-18,9.968376167534247212e-02,2.409523351399608160e+01
-7.765026329614797302e-19,1.459196803616729862e-02,2.434591329702341156e+01
0.000000000000000000e+00,-2.211775806406240941e-02,2.453772484415395994e+01
0.000000000000000000e+00,-4.630515183950754954e-02,2.471634519260256724e+01
0.000000000000000000e+00,3.251480373157831366e-02,2.509855269212909690e+01
3.106013657731999437e-18,8.258659877688474815e-02,2.519996282481598016e+01
0.000000000000000000e+00,7.570560278853578906e-02,2.554304707578289779e+01
-1.553005563858122096e-18,3.837317399418036651e-02,2.573000161489672166e+01
3.106014566284194453e-18,9.349372990687418450e-02,2.569673855878642499e+01
0.000000000000000000e+00,2.186828954869089389e-02,2.595816763877673239e+01
7.765027143171560348e-19,3.001361929757249275e-02,2.601429943139327960e+01
2.329508138442106132e-18,2.980113943745143698e-02,2.604801271470318369e+01
7.765027008961137872e-19,-2.805953600350218763e-02,2.625133161265599924e+01
0.000000000000000000e+00,9.367094951830048921e-02,2.637651877485447116e+01
-3.106014220891983480e-18,8.950404915133675088e-02,2.640470727401610418e+01
-3.106012401397687719e-18,6.453571737465137181e-02,2.648695067560030125e+01
-1.553005474759065050e-18,-3.310314330579106068e-02,2.651883794592151844e+01
1.553005725744117620e-18,4.644246687807923601e-02,2.664109686320888315e+01
-7.765026372575263754e-19,-1.578765880067312458e-02,2.664146114988998093e+01
0.000000000000000000e+00,1.190577678775715659e-01,2.660922368783390013e+01
1.553006060901614468e-18,5.978161192055631706e-02,2.670314152340576541e+01
7.765026363604270518e-19,-1.554557386185497284e-02,2.679938248764003106e+01
9.318048263068276661e-18,1.093484251561023940e-01,2.678742693052921453e+01
-1.553005403155582790e-18,-2.816205591231172450e-02,2.683382556230001725e+01
0.000000000000000000e+00,9.690486768974132525e-02,2.685474879902683298e+01
0.000000000000000000e+00,4.410645718968593532e-02,2.677869875210722483e+01
3.106013504841741112e-18,8.060621019964760159e-02,2.668142911731682432e+01
0.000000000000000000e+00,3.429657088587119429e-02,2.694941220017481243e+01
-3.106017094674963256e-18,1.186831012816791514e-01,2.684335026746286701e+01
0.000000000000000000e+00,-1.824129172902613436e-02,2.692563221221803715e+01
3.106012596740668222e-18,-6.765931121509620449e-02,2.696047084884702016e+01
1.553006102349438594e-18,6.122964310113144376e-02,2.704262492599638179e+01
0.000000000000000000e+00,-1.029814445893758451e-01,2.697770956408906073e+01
3.106017345693515836e-18,1.208978492195706550e-01,2.697578498907662947e+01
3.106012038873107695e-18,-5.829699971517901536e-02,2.703093345237080314e+01
-3.106013257225222829e-18,7.729126704293140526e-02,2.705981451915495839e+01
-3.882513158581858032e-19,1.422665409133925564e-02,2.700477118474474736e+01
0.000000000000000000e+00,4.699006432527203653e-02,2.711342957081577154e+01
-3.106012865731213264e-18,7.173830900272902544e-02,2.699340502625435079e+01
3.106014213618202525e-18,8.941811463572103824e-02,2.707257228905136515e+01
-3.106012629249038332e-18,6.816523926554381163e-02,2.708241670609796614e+01
1.553005760045488449e-18,4.797830702731819413e-02,2.705693197858605359e+01
3.882513167039565420e-19,1.472074340360421743e-02,2.703356072391583353e+01
0.000000000000000000e+00,7.342183128675661141e-02,2.700490684120902785e+01
0.000000000000000000e+00,-1.720946411215019262e-02,2.694375341063866358e+01
-3.106011987023916223e-18,5.734927472904295664e-02,2.713679088093557823e+01
0.000000000000000000e+00,8.192843901250193572e-02,2.699754969560504136e+01
-3.106013583951854264e-18,8.163692214423319549e-02,2.707504218576806565e+01
-6.212037983367580109e-18,1.345200263652504558e-01,2.701121443103964026e+01
0.000000000000000000e+00,6.169520576184145053e-03,2.714314314016129615e+01
0.000000000000000000e+00,2.261278734054636332e-03,2.697946664692705099e+01
0.000000000000000000e+00,1.975980375227523733e-01,2.705857282214867610e+01
-3.882513118268514399e-19,-1.158554646314401831e-02,2.702147718129691967e+01
6.212033357127726254e-18,1.149177479931723644e-01,2.705666828522225842e+01
0.000000000000000000e+00,3.402737514616312881e-02,2.709371421583887241e+01
-1.553005464434549626e-18,3.243715982618095017e-02,2.701584880390118926e+01
0.000000000000000000e+00,4.137346643524451861e-02,2.708105197066728920e+01
-3.882513130284317656e-19,1.243159226455925644e-02,2.704330599974271720e+01
3.106012310165875497e-18,6.302388006778626706e-02,2.708858185585449263e+01
0.000000000000000000e+00,3.006271839343070771e-03,2.707274640960402579e+01
1.553005707074788681e-18,4.558480865207942961e-02,2.699650158841801328e+01
-6.212025009350200253e-18,6.620551810514806179e-02,2.705297885049101581e+01
0.000000000000000000e+00,4.603818982979577049e-03,2.703850664524503955e+01
-3.106013307307321193e-18,7.797310690492754992e-02,2.701876074195984856e+01
-1.553005706778061425e-18,4.557104684826019519e-02,2.697022313166324992e+01
-1.941256524523474410e-19,4.143208309504850355e-03,2.705513531541543060e+01
3.882513123667972147e-19,1.197312666466944335e-02,2.711336194773579322e+01
0.000000000000000000e+00,2.226490008531832598e-02,2.711267571613799987e+01
-4.659017030352014779e-18,4.415784228250847071e-02,2.708681681782765338e+01
-7.765026473833143326e-19,-1.829938230840313929e-02,2.710535467881221905e+01
3.106012226025813805e-18,6.159667934891312896e-02,2.709634334611478934e+01
-3.106011337309294368e-18,-4.376695908009479996e-02,2.714758314949094498e+01
6.212038891673628182e-18,1.380421686387243996e-01,2.706459352899423720e+01
-3.106011718435023485e-18,-5.216498334509377804e-02,2.704751241529658756e+01
1.941256523101781573e-19,-3.515366396776249680e-03,2.710283337502776391e+01
-4.659018168701801210e-18,5.961633727664372717e-02,2.707146772182542449e+01
6.212028108738507674e-18,8.751555811546268826e-02,2.711106392872684978e+01
-7.765026863188840829e-19,2.576978444425724254e-02,2.718039848561073057e+01
-3.106013431426110923e-18,7.963775734065900447e-02,2.712699556427284264e+01
-7.765026545865780363e-19,-1.989405960546015290e-02,2.705633994417035737e+01
3.106013897465199582e-18,8.559966877687640030e-02,2.704184039262402095e+01
7.765027118040150577e-19,2.965750872853194220e-02,2.709962000248184921e+01
3.106012783482469474e-18,7.051612880610030887e-02,2.703189659128407385e+01
-3.106015275771631395e-18,1.011969251799309244e-01,2.714533491298168144e+01
-1.553005859006852177e-18,5.215644627977186060e-02,2.699981383344632135e+01
0.000000000000000000e+00,2.575314652908641463e-02,2.722714503240755235e+01
-3.106015907996425438e-18,1.075975685579498298e-01,2.698136119523402954e+01
0.000000000000000000e+00,1.347664300945050075e-01,2.705468509118784937e+01
1.553005920217330056e-18,5.458088636318221554e-02,2.714353328646186370e+01
-1.553005494139442317e-18,-3.431839377720483780e-02,2.706195520160006041e+01
6.212029320451132629e-18,-9.454974470996015123e-02,2.718113730103913284e+01
-6.212037281933311763e-18,1.317356463359273255e-01,2.709924191873917820e+01
0.000000000000000000e+00,6.575899277738753157e-02,2.718754489149734965e+01
-3.106013352805360776e-18,7.858740917636090895e-02,2.714804734520159357e+01
6.212036424893676079e-18,1.282515558229124497e-01,2.706132346747557094e+01
9.706282616893367422e-20,3.646133544652988261e-03,2.721768510540630359e+01
1.553005601236747450e-18,4.037976440234426062e-02,2.713326752603952130e+01
3.882513145002844847e-19,1.339531957248906759e-02,2.702967850035085107e+01
0.000000000000000000e+00,4.225878548068427026e-02,2.711268668327191023e+01
0.000000000000000000e+00,8.266015933397652393e-02,2.703137021629758152e+01
0.000000000000000000e+00,-4.449265805734396728e-03,2.710562664551341783e+01
0.000000000000000000e+00,-5.076016356105750825e-03,2.716943459487577783e+01
0.000000000000000000e+00,5.478998837087024898e-02,2.699928982574576963e+01
0.000000000000000000e+00,1.041482927520222396e-01,2.710758921894784024e+01
-9.318044331702827390e-18,9.584879489533572328e-02,2.714074019739555155e+01
3.106014211931704962e-18,8.939817808867524251e-02,2.707669579620845113e+01
-1.553005919821112340e-18,5.456553925613176481e-02,2.704838582452056883e+01
0.000000000000000000e+00,-2.272361515857834399e-02,2.708685145727453758e+01
0.000000000000000000e+00,3.074377382166087330e-02,2.723230215337758509e+01
1.213285324685322543e-20,4.052998774751395022e-04,2.714902552830447036e+01
0.000000000000000000e+00,-1.612668435205969267e-02,2.718034366667450641e+01
1.553005993065736899e-18,5.733282507817766271e-02,2.711770865782385798e+01
1.863619584899139054e-17,2.166770398923908159e-01,2.703621693908057466e+01
3.106012943085823939e-18,7.286906148628721769e-02,2.712242633714051365e+01
0.000000000000000000e+00,5.877377596144378602e-02,2.701263521489052977e+01
0.000000000000000000e+00,6.591539082298659979e-02,2.701040568322370206e+01
0.000000000000000000e+00,2.949769065522378497e-02,2.714929063095972950e+01
-6.212047528462937770e-18,1.678808683756406184e-01,2.707914850211935587e+01
1.553005323902701798e-18,2.140199619696661268e-02,2.701307297076735736e+01
1.553005663194033939e-18,4.350242500744017776e-02,2.711088882513666221e+01
3.106012410465014046e-18,6.468404507147765270e-02,2.715599887231509157e+01
0.000000000000000000e+00,5.857053727367665663e-02,2.710947031543637209e+01
-3.106012776319970678e-18,7.040869304046339094e-02,2.704880425114277642e+01
0.000000000000000000e+00,3.433827134070301795e-02,2.708350090362846885e+01
1.553005747111358366e-18,4.740502700085871129e-02,2.705511901908392147e+01
0.000000000000000000e+00,8.199754858100904986e-02,2.699234382992990788e+01
-3.882513108646698879e-19,1.086064890483077333e-02,2.706829857293764974e+01
0.000000000000000000e+00,3.266655524737033939e-02,2.704095003654533258e+01
-6.212039950076870856e-18,1.420362028593731840e-01,2.700859889189637997e+01
1.553005952564932394e-18,5.581960620503764042e-02,2.704043110568358443e+01
0.000000000000000000e+00,6.374365513042960785e-02,2.705873847084362538e+01
1.553005466437255034e-18,3.256740909253037081e-02,2.704977632883633376e+01
-3.882513110859411348e-19,-1.103157079930874862e-02,2.712625633934391800e+01
3.106012643265521207e-18,6.838222303957462722e-02,2.708310627128741288e+01
0.000000000000000000e+00,7.722309946900952730e-03,2.704422584226382043e+01
0.000000000000000000e+00,4.645690621161802092e-02,2.702559819830459986e+01
3.106014568106152685e-18,9.351432432388663563e-02,2.708476919857956844e+01
1.553005468023848063e-18,-3.267022719344280651e-02,2.712198270424057966e+01
0.000000000000000000e+00,1.328306611995643260e-01,2.703587779675608616e+01
0.000000000000000000e+00,-1.052094969819143341e-02,2.716053293377810718e+01
-3.882513111594767512e-19,1.108779028059976406e-02,2.711525280428771012e+01
6.212042879218916154e-18,1.525455222706290359e-01,2.709474386209776853e+01
0.000000000000000000e+00,9.310763486227843777e-02,2.706176155759302659e+01
0.000000000000000000e+00,-4.099194255328232617e-02,2.712135689684451734e+01
-1.553005882798387092e-18,5.311193715238874541e-02,2.716854779799396269e+01
3.106010953156154372e-18,3.321909537040459992e-02,2.705907770383422317e+01
0.000000000000000000e+00,2.634032951393977182e-02,2.705223148085949703e+01
-6.212034871945286631e-18,1.216845305215462636e-01,2.707487101678606223e+01
3.106013335139506435e-18,7.834946157383063103e-02,2.714009348834106916e+01
0.000000000000000000e+00,-5.712329381429179925e-02,2.710302150168040214e+01
3.106012282771505361e-18,-6.256278581655057291e-02,2.706334178711264826e+01
1.553005843468529504e-18,5.152284774719032706e-02,2.698390050490908365e+01
0.000000000000000000e+00,2.139956638430980454e-02,2.698638690131500084e+01
-1.553005570595623813e-18,3.874254107677737452e-02,2.717075319535295819e+01
-3.106010905349228311e-18,-3.166152362315058366e-02,2.710652436130387244e+01
0.000000000000000000e+00,7.630682223859089341e-02,2.713342046434019394e+01
0.000000000000000000e+00,-1.872398997948920493e-02,2.704132838617800871e+01
-7.765027127891496021e-19,-2.979760886508427478e-02,2.701578427641251778e+01
-1.553005465165508988e-18,3.248475951207636242e-02,2.713756414149973040e+01
3.106011752729686300e-18,5.285526376021288525e-02,2.708200449412952437e+01
-6.212042381834057321e-18,1.508126093586280025e-01,2.717250209517406745e+01
6.212038273370729972e-18,1.356545110576979074e-01,2.710436611953710795e+01
0.000000000000000000e+00,2.552758331344412782e-02,2.712467618181543827e+01
0.000000000000000000e+00,3.806097344357362022e-02,2.710109119096431129e+01
0.000000000000000000e+00,3.228474645741961219e-02,2.713669420522980147e+01
7.765026834810856285e-19,-2.529994415743059416e-02,2.711008822173952026e+01
3.106015171167220515e-18,1.000984571553362457e-01,2.707283000256105510e+01
1.553005854169728514e-18,5.196003346812617940e-02,2.715519199173816745e+01
0.000000000000000000e+00,8.291464231814091312e-02,2.701332454306299979e+01
0.000000000000000000e+00,2.327314321494041230e-02,2.710364699024813007e+01
-3.106011936103719785e-18,-5.640303355242148875e-02,2.719349903149246472e+01
0.000000000000000000e+00,1.210578353841165328e-01,2.699254370746848508e+01
-3.106014031622978110e-18,8.724042062157920385e-02,2.714909637247271590e+01
-3.106015481502382371e-18,1.033232725070564878e-01,2.717130685315225236e+01
-1.553005983365095088e-18,5.697404351060849498e-02,2.710845359702659962e+01
0.000000000000000000e+00,6.709267514442059099e-02,2.711866983485710847e+01
-1.553006105416645157e-18,6.133544127478151448e-02,2.707807906592726965e+01
0.000000000000000000e+00,1.326155281413825271e-01,2.708903486410118333e+01
7.765026437261101092e-19,-1.743400123365036747e-02,2.711424950333481121e+01
0.000000000000000000e+00,1.017451422333745525e-02,2.716212867208768600e+01
0.000000000000000000e+00,-3.803971384142029732e-02,2.710224626990794405e+01
7.765026882061278725e-19,-2.607755975687888611e-02,2.704759456545882657e+01
3.106012115673416858e-18,5.967314040534928143e-02,2.705919226912569542e+01
3.106012166240682396e-18,6.056215612261838660e-02,2.714127291678097365e+01
0.000000000000000000e+00,1.063933951621995194e-01,2.709372691996319915e+01
1.553005975377544659e-18,5.667691626567096519e-02,2.709682862578378248e+01
-6.212048356554633054e-18,1.704676120680285734e-01,2.718928704645003691e+01
-1.941256535699148987e-19,7.413766557152850351e-03,2.716293921552297519e+01
6.212038956921788145e-18,1.382917282841221174e-01,2.704250704749954082e+01
1.553006008448453869e-18,5.789720216665153463e-02,2.710093806759805446e+01
-7.765026158522590095e-19,-8.262011643794846955e-03,2.709851717732788501e+01
0.000000000000000000e+00,1.277226397006880343e-01,2.717004747151461785e+01
0.000000000000000000e+00,3.085752338987735391e-02,2.707865066206017701e+01
3.106012380556442901e-18,6.419348707736395598e-02,2.711996550800639483e+01
7.765026865309800069e-19,2.580455654862016598e-02,2.706755315305714049e+01
3.106014096549248542e-18,8.802348861602193875e-02,2.709395959841519996e+01
0.000000000000000000e+00,-1.293272201344471952e-03,2.698894238880578911e+01
0.000000000000000000e+00,-1.260765781214458724e-02,2.713078657477837652e+01
6.212030361070419085e-18,1.001973229036453722e-01,2.712725647633191883e+01
0.000000000000000000e+00,2.006194158241870751e-01,2.717238873569794322e+01
-1.553005486300078138e-18,3.383208271775353659e-02,2.725632615735190001e+01
1.553005462530759017e-18,-3.231285683040839574e-02,2.710457032732952953e+01
1.941256521653456737e-19,2.731181908740015155e-03,2.715860493066803016e+01
-9.706282605643361819e-20,-2.384209446745043717e-03,2.722479104189562449e+01
-1.553005473487564367e-18,3.302185029377786157e-02,2.700486675971155748e+01
-6.212037892236587237e-18,1.341615433545594038e-01,2.705250936355190561e+01
3.106014052901094714e-18,8.749782547582825309e-02,2.708989795332043826e+01
1.553005675156966277e-18,4.407988695581912392e-02,2.707532414808639842e+01
0.000000000000000000e+00,-1.145599817487462369e-02,2.706284423943800022e+01
0.000000000000000000e+00,2.806721362972934911e-02,2.712992812351949468e+01
0.000000000000000000e+00,4.439411045002071565e-02,2.691027378057874486e+01
0.000000000000000000e+00,1.818711540035333057e-02,2.705478087005840848e+01
-3.882513171561556003e-19,1.497822763227619515e-02,2.716155767992879788e+01
0.000000000000000000e+00,4.836549604031192828e-02,2.718863649289912132e+01
-7.765026432172416697e-19,-1.731016267733540004e-02,2.702658943469661423e+01
1.553005358819200593e-18,2.461018663190969041e-02,2.716539365921164872e+01
-7.765026954055174718e-19,2.721970933579916097e-02,2.705733920634519762e+01
0.000000000000000000e+00,2.026017378154302065e-02,2.704488870529358024e+01
0.000000000000000000e+00,-9.219777197921802392e-02,2.710987516716070900e+01
-3.106010931404843328e-18,3.251967860903683116e-02,2.719295472997672292e+01
0.000000000000000000e+00,-6.858801619660093163e-02,2.711063431329076678e+01
3.106016367770868819e-18,1.120228723439856966e-01,2.703079102723628324e+01
0.000000000000000000e+00,1.626320855585244585e-01,2.704240717799762095e+01
-3.106012504794543991e-18,-6.620742490446686335e-02,2.705169108893784724e+01
0.000000000000000000e+00,9.996868801818988015e-02,2.707731555647747612e+01
0.000000000000000000e+00,1.938598823922132730e-01,2.710546067597343622e+01
-1.553005605336661530e-18,4.059382342172940250e-02,2.701560090538979964e+01
0.000000000000000000e+00,-6.262625805830913939e-02,2.710658182918296788e+01
-3.106016008419977135e-18,1.085795356783780946e-01,2.708846029154072710e+01
0.000000000000000000e+00,4.823641192994050642e-02,2.708137570382056936e+01
-7.765026702631195973e-19,2.298530982108236420e-02,2.699647085077564412e+01
0.000000000000000000e+00,1.017480093562066028e-02,2.708735597387253691e+01
7.765026385146591392e-19,-1.612078424035441604e-02,2.701413328399227254e+01
3.106011982327062660e-18,5.726264853151596945e-02,2.703802718736271871e+01
0.000000000000000000e+00,3.551890051836702200e-02,2.706136712636036279e+01
-1.553005784779771272e-18,4.905595349640132913e-02,2.706599487339117260e+01
3.106013115849840027e-18,7.533322839444708818e-02,2.712549268969753768e+01
4.853141299496925176e-20,1.089281578019266235e-03,2.721791186387826400e+01
-1.553005810488556158e-18,5.015152123199368567e-02,2.702573017970207658e+01
6.212037719253257418e-18,1.334784286013253329e-01,2.704090667563152905e+01
3.106016532556435845e-18,1.135669552208274924e-01,2.704419960331640027e+01
0.000000000000000000e+00,4.503755546573209867e-02,2.718205798342270541e+01
0.000000000000000000e+00,-9.139515364576545134e-03,2.704927117638273160e+01
0.000000000000000000e+00,1.065392096703579039e-01,2.706676511021817433e+01
-1.553005921317621152e-18,5.462348243340586773e-02,2.714073290299930008e+01
1.242410792120723923e-17,1.870352729600884001e-01,2.711675097048865979e+01
0.000000000000000000e+00,8.371362392691068799e-02,2.713936288596720914e+01
-3.106013447967140132e-18,7.985698120791795418e-02,2.720321598825234233e+01
-6.212030583469143092e-18,1.013635077320872435e-01,2.712843647842895578e+01
-1.553005366309463199e-18,2.524535072271266722e-02,2.705747377107512008e+01
1.242410261057033089e-17,1.793760199368501784e-01,2.707447536062340987e+01
0.000000000000000000e+00,1.302355820242375173e-01,2.704713785467359344e+01
0.000000000000000000e+00,4.458720255458607090e-02,2.725221657284971144e+01
1.242407936769589130e-17,1.410421976694561652e-01,2.719924435958899522e+01
3.882513171674026460e-19,1.498457537824692508e-02,2.707953025773664280e+01
0.000000000000000000e+00,4.556390013794558991e-02,2.707212343217063832e+01
0.000000000000000000e+00,5.789188314016700115e-02,2.703808444815813772e+01
0.000000000000000000e+00,8.643575898919492184e-02,2.693383231886551243e+01
0.000000000000000000e+00,-4.330350271737606199e-02,2.710601723821113040e+01
-3.033213311638201485e-21,-4.118592319974241487e-05,2.703564680955476618e+01
0.000000000000000000e+00,3.467544458232900417e-02,2.703619762079084410e+01
-1.553005915159963978e-18,5.438466911850771413e-02,2.713329892628077644e+01
-1.553005843636995219e-18,5.152975897192790811e-02,2.712444194426300825e+01
3.106012723932578468e-18,-6.961785378864758511e-02,2.695594282377945206e+01
0.000000000000000000e+00,-9.457994056888721982e-03,2.695154258030157379e+01
6.212047120205486057e-18,1.665907960428917312e-01,2.714485966081522150e+01
-6.212036351748721862e-18,1.279498084597598673e-01,2.708034762214917279e+01
-3.106012371449891929e-18,6.404337594423141489e-02,2.719666804726306708e+01
6.212045759625960565e-18,1.622173809845560422e-01,2.706566415524691749e+01
0.000000000000000000e+00,-4.541769084482501911e-03,2.715959911461487053e+01
3.106014220613506336e-18,8.950076064886071381e-02,2.704112144118520078e+01
-3.882513069141367599e-19,7.151734051007603392e-03,2.706328775982504098e+01
0.000000000000000000e+00,7.143537547029184254e-02,2.715537689307361191e+01
0.000000000000000000e+00,4.639600991749815578e-02,2.695150353963033041e+01
-1.553005945568329544e-18,5.555401917224217501e-02,2.701167801793969048e+01
3.106016176665739618e-18,1.102050784011997381e-01,2.701645272453618318e+01
1.941256535831060985e-19,-7.443794811302553022e-03,2.699620480647208964e+01
0.000000000000000000e+00,4.416051183122254864e-02,2.701940995930698364e+01
-1.941256526111306871e-19,4.747257387477938143e-03,2.713984997439670721e+01
3.882513117072712201e-19,1.149794321290556996e-02,2.702546177632805779e+01
6.212036590326699537e-18,1.289314174459013640e-01,2.702662916902331247e+01
-3.106013922141592610e-18,8.590381348700809605e-02,2.711740452423386927e+01
0.000000000000000000e+00,6.592276871927449378e-02,2.704222514031360092e+01
3.106016374201755748e-18,1.120835302683675372e-01,2.711684362619667255e+01
1.553005486296338174e-18,3.383184899583216443e-02,2.698026528098843002e+01
0.000000000000000000e+00,2.269192731675364824e-02,2.704052830151107045e+01
1.553005590669350882e-18,-3.982272965319257757e-02,2.710143402303663152e+01
-3.106012275659380418e-18,6.244251982128400796e-02,2.704360195194909977e+01
0.000000000000000000e+00,6.191037200346777986e-02,2.704393232942874903e+01
0.000000000000000000e+00,-1.425279298918899484e-02,2.716061862961826989e+01
0.000000000000000000e+00,-2.436313752520518836e-02,2.705776288761701309e+01
-7.765026920566800548e-19,2.669451140327032054e-02,2.701359001899686874e+01
-7.765026488078747345e-19,1.862558904075765215e-02,2.710234003619994070e+01
0.000000000000000000e+00,9.758458165918823535e-02,2.715599214964360186e+01
-7.765026522610380433e-19,1.939356392141934615e-02,2.708699121228367446e+01
3.106013589060781724e-18,8.170303849517884798e-02,2.708779340150441328e+01
7.765027073748840534e-19,2.901926798629981055e-02,2.706829204563320701e+01
0.000000000000000000e+00,1.742996446705229741e-01,2.707103690195225454e+01
-6.212035046138966353e-18,1.224386914274424171e-01,2.702683953585283305e+01
7.765026750666770940e-19,-2.385246934109650635e-02,2.706653676250291340e+01
-6.212036669002735044e-18,1.292534888281297867e-01,2.710122726665968429e+01
0.000000000000000000e+00,5.768584708291995405e-02,2.704941884212306036e+01
-1.553005446595036493e-18,3.125299284865000471e-02,2.702304431124617068e+01
-3.106016282683524617e-18,-1.112171900635038624e-01,2.696006348785710927e+01
0.000000000000000000e+00,4.590746740287332539e-02,2.717644182102891648e+01
7.765027187292991815e-19,3.062880365530734617e-02,2.706247175706179320e+01
0.000000000000000000e+00,2.594036757091548392e-02,2.702123245951471375e+01
0.000000000000000000e+00,6.061421621089967821e-02,2.703349232866201746e+01
0.000000000000000000e+00,1.031597014899265502e-01,2.716290235218500726e+01
0.000000000000000000e+00,-4.762567838579982726e-02,2.703698093265323621e+01
0.000000000000000000e+00,4.812958960171735689e-02,2.715858459846969453e+01
-1.553005725910076544e-18,4.645001991695524302e-02,2.704398870126285104e+01
0.000000000000000000e+00,1.389995381244938932e-01,2.702206863681890070e+01
6.212036565970579800e-18,1.288315490387552942e-01,2.700303804630658178e+01
3.106015503813458020e-18,1.035512461810368101e-01,2.715844647866806838e+01
-6.212045222584513981e-18,1.604583194668877943e-01,2.708985442437888480e+01
0.000000000000000000e+00,-1.979002937593960995e-02,2.705853651591578313e+01
1.941256521730407508e-19,2.778419056490621930e-03,2.709859898209144546e+01
-6.212031173931196308e-18,1.043965062550073625e-01,2.712491119699280162e+01
0.000000000000000000e+00,-8.157388447448712943e-02,2.702516684901803856e+01
0.000000000000000000e+00,1.107057190547305336e-01,2.706517095530512407e+01
0.000000000000000000e+00,8.746442281463433222e-02,2.714136500748176317e+01
0.000000000000000000e+00,1.510085771617559192e-01,2.704528936946569218e+01
6.212044635442357233e-18,1.585128186105751735e-01,2.697497306825218999e+01
1.553005502751676597e-18,-3.484482645103154780e-02,2.714623066143057528e+01
-9.706282616081424246e-20,3.570023485309202407e-03,2.705173508914099401e+01
0.000000000000000000e+00,3.145969191501730988e-02,2.705624483582504425e+01
6.212054295900548014e-18,1.879802446854502984e-01,2.706203599918540803e+01
0.000000000000000000e+00,5.348202102689969539e-02,2.705096668170502738e+01
3.106012555932664409e-18,6.701880969957493828e-02,2.706188467711745815e+01
