accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
9.999996343151519085e+00,-1.937229531718762019e-06,-9.779824326813431057e+00
9.999995909984551901e+00,1.130212451235165096e-06,-9.779820837837482017e+00
9.999995717551927399e+00,-3.197754736851782080e-06,-9.779822214683582260e+00
1.000000409618476382e+01,-5.665389654330352119e-06,-9.779817060101649417e+00
1.000000466609058769e+01,5.388815889522370630e-06,-9.779820213498151560e+00
9.999989457670288573e+00,2.376467018097176735e-06,-9.779824724240395284e+00
1.000000034450819797e+01,-6.503513064645365021e-06,-9.779824276383811466e+00
9.999995384798928910e+00,-8.709217960677065107e-06,-9.779812362520607039e+00
9.999991785232051456e+00,6.785043268240930988e-06,-9.779803960964262188e+00
1.000000321036870510e+01,-4.660053560443352038e-06,-9.779821335001390281e+00
9.999998491529947131e+00,-2.177425711079667991e-06,-9.779816230754747153e+00
9.999997383948381113e+00,-6.234090005244753782e-06,-9.779803232422567660e+00
9.999992183087030639e+00,4.056931558801822126e-06,-9.779809208163646517e+00
9.999996271984665341e+00,-4.434052543270017100e-06,-9.779802151013548439e+00
1.000000311548578580e+01,-3.098312667778348046e-07,-9.779801465039296815e+00
1.000000361267084692e+01,2.049190520390614460e-06,-9.779803686085097425e+00
9.999996257571273972e+00,-1.492034607301616293e-06,-9.779800084911380864e+00
1.000000287789938191e+01,-4.616695664422171950e-06,-9.779796306551045149e+00
9.999999452650763843e+00,-1.659242503124322891e-07,-9.779795452082028717e+00
1.000000012786556169e+01,-2.815995185243077724e-06,-9.779793415205240592e+00
9.999997987398689503e+00,1.696202927816809632e-06,-9.779785062825009589e+00
1.000000376080340914e+01,-5.801428032170637425e-06,-9.779787288545685797e+00
9.999996159058099465e+00,5.655118108628479293e-06,-9.779789971434560414e+00
9.999991294621285221e+00,-3.296987759730718709e-07,-9.779780509348320550e+00
9.999999348488405104e+00,2.497798196904935120e-07,-9.779776187809693155e+00
1.000000424145012268e+01,-9.681449152950934417e-07,-9.779782993929497792e+00
9.999996158042897321e+00,-2.302436675381479418e-06,-9.779779091433269400e+00
9.999996096877270091e+00,8.625086255597245072e-07,-9.779782611940968096e+00
9.999997886498647404e+00,-1.826829731516551804e-06,-9.779783710694307075e+00
9.999996954627890844e+00,-9.002813399562905507e-06,-9.779773616127451774e+00
9.999993884887588891e+00,-7.951285113885475642e-06,-9.779769574880889493e+00
9.999998452195315579e+00,2.379332463289272709e-06,-9.779775652400436670e+00
9.999997265073853114e+00,-7.132415305732561137e-06,-9.779765943888838464e+00
9.999999997110123218e+00,-1.077074424992037579e-06,-9.779768842169847431e+00
9.999996377195252251e+00,4.434713191955204314e-06,-9.779768355600738872e+00
9.999996665361075898e+00,8.692594137436224314e-07,-9.779759356527815584e+00
9.999996186866946246e+00,4.252319953678848406e-06,-9.779760988494452079e+00
1.000000284483772361e+01,-3.451478536742033019e-06,-9.779759460087424472e+00
9.999995149542334261e+00,3.185951527807255113e-06,-9.779757421656434246e+00
9.999999563438080941e+00,-6.357166851035677471e-07,-9.779756707296925811e+00
1.000000420774685672e+01,-2.010527504613621044e-07,-9.779751363568681910e+00
1.000000081025548759e+01,-4.274118319900323539e-06,-9.779751359074468908e+00
1.000000037918794504e+01,1.580136266817133922e-09,-9.779745417476828351e+00
1.000000900197678178e+01,6.301454787359183616e-06,-9.779749872810393541e+00
9.999999371037285201e+00,-1.388141704003989712e-06,-9.779744611319769021e+00
1.000000017078674475e+01,-2.424503965035602616e-06,-9.779746340957313322e+00
9.999994205586830276e+00,2.234219686706605238e-06,-9.779746016099030825e+00
9.999995765674979609e+00,1.320032412425535704e-06,-9.779744826450974315e+00
9.999996366877834220e+00,-9.921603629059136815e-06,-9.779740671391344620e+00
1.000000210351313257e+01,-5.117077462008586668e-06,-9.779740191077033629e+00
1.000000541018299316e+01,-4.040878132076310903e-07,-9.779729503051322936e+00
9.999992753188932326e+00,-2.416183129676661953e-07,-9.779731663393443242e+00
9.999997871702420937e+00,-2.011845829680277640e-06,-9.779733925369626490e+00
9.999996784261803384e+00,-8.655259662587435513e-07,-9.779729562258603792e+00
1.000000312347937559e+01,-1.836704213649002850e-06,-9.779728759987378339e+00
9.999994577966498710e+00,-7.309967791650381593e-06,-9.779724866889154100e+00
9.999995257291265816e+00,-6.262350024452345601e-06,-9.779720026854864301e+00
9.999997844948786963e+00,-6.944789333549842267e-06,-9.779721681913027709e+00
1.000000055084637651e+01,6.790643917706478211e-07,-9.779718874882048496e+00
1.000000283732003936e+01,-4.359780183887129756e-06,-9.779716337489750444e+00
1.000000099615800586e+01,4.731186083785784135e-06,-9.779716331281081310e+00
9.999993182224979904e+00,1.883569451065645363e-06,-9.779711402197683867e+00
9.999992145444508651e+00,-2.711579525075641481e-08,-9.779710596742640760e+00
1.000000651604436719e+01,-5.896648295567130030e-06,-9.779707628248525353e+00
9.999998768441439978e+00,8.173619391589561731e-06,-9.779703778705947315e+00
9.999995450702661159e+00,-9.663249806713004503e-07,-9.779703372641042947e+00
1.000000181873332217e+01,-6.610008263116597724e-06,-9.779706246925341517e+00
9.999999384069983677e+00,-4.384826175996739785e-07,-9.779707653413773016e+00
9.999990565812352017e+00,-2.174756161934644553e-06,-9.779703961332424811e+00
1.000000573553989902e+01,-2.650484052470185907e-06,-9.779692101797762049e+00
9.999994366903079523e+00,2.212378802551278011e-06,-9.779689637873813624e+00
1.000000647497887662e+01,-2.375877081773589860e-06,-9.779685907141379531e+00
1.000000033058916138e+01,-1.151854952275477559e-07,-9.779685694957878539e+00
9.999992786945865575e+00,-5.528299046783688652e-06,-9.779692729568850496e+00
1.000000339901112945e+01,-3.147684789519297412e-06,-9.779686617080162847e+00
1.000000330733169740e+01,-3.535545504181308852e-06,-9.779682237597087990e+00
9.999998190524792108e+00,-2.140029200313255114e-06,-9.779695910610159970e+00
1.000000067094889467e+01,1.780680231224016205e-06,-9.779682671869391442e+00
9.999997394776618975e+00,-1.854387209800683792e-07,-9.779680818834462386e+00
1.000000442261838884e+01,4.099640730389730701e-06,-9.779671191523368279e+00
9.999999870717916295e+00,-2.826989505297489554e-06,-9.779679839875052849e+00
1.000000220538819207e+01,-8.977073446954634523e-07,-9.779668006820335435e+00
9.999997891556489549e+00,-8.210028831176831930e-06,-9.779668484121197380e+00
1.000000248162037764e+01,3.022298017031998957e-06,-9.779671824580866257e+00
9.999995512174855605e+00,-9.913533969702091967e-07,-9.779674812939880724e+00
9.999997837606390050e+00,-2.705163562517302200e-06,-9.779675747415097931e+00
1.000000243009173495e+01,-9.779772200096704802e-06,-9.779662383757990796e+00
9.999996560996287087e+00,-1.247083795704515706e-06,-9.779663810097110499e+00
9.999995927351305269e+00,-2.440347045621920428e-06,-9.779658341506202390e+00
9.999996196251984770e+00,2.721556142447621185e-06,-9.779657344216692749e+00
1.000000603212683536e+01,2.772081195079821604e-06,-9.779659307802395674e+00
9.999991624280959002e+00,1.536400716371879092e-06,-9.779654181782762024e+00
9.999997100842541897e+00,-4.992458194620070282e-06,-9.779648443631677068e+00
9.999999284632494323e+00,-6.422754706569830366e-07,-9.779646176335861085e+00
9.999994947163653336e+00,-8.896862621461804201e-06,-9.779651617225471938e+00
1.000000438414356907e+01,-6.558208656566932924e-06,-9.779648142400141353e+00
9.999994834023436141e+00,-1.058787891629010630e-06,-9.779641607860712682e+00
9.999997243729540131e+00,-1.404715724259589663e-05,-9.779632097006695446e+00
1.000000456339034116e+01,-2.388908247094470077e-06,-9.779640663508624598e+00
9.999996303820049448e+00,-9.324719580047902824e-07,-9.779642489139245498e+00
9.999999900447081203e+00,4.226383715451329859e-06,-9.779635299736030518e+00
1.000000930801471988e+01,-9.943663029251724864e-07,-9.779639601428748108e+00
1.000000448647728568e+01,-3.755106006748785838e-06,-9.779625896052413836e+00
1.000000555831328874e+01,1.945372964339874737e-06,-9.779626513697976975e+00
9.999997980589634849e+00,-6.302057019579399572e-06,-9.779623224518275038e+00
9.999994041650451138e+00,-2.915237616127521371e-06,-9.779617271042953419e+00
9.999999173537913677e+00,-4.612333959876738310e-06,-9.779620438780357361e+00
1.000000421415840535e+01,-1.071318652968790884e-06,-9.779620586179252228e+00
9.999996805694499002e+00,-1.358988103477513946e-06,-9.779621152630124215e+00
1.000000034862675236e+01,1.463584899158389037e-06,-9.779618746798009354e+00
9.999995355160635313e+00,1.474019728969016471e-06,-9.779605625671475622e+00
9.999998704791840609e+00,3.719870336412038884e-06,-9.779622481311641025e+00
1.000000301336756969e+01,4.825571808520473184e-06,-9.779606652859834881e+00
9.999995714141412861e+00,-1.155029802796019180e-06,-9.779614448236525703e+00
1.000000450946718900e+01,-1.355989970895665825e-06,-9.779605707980326912e+00
1.000000525267543772e+01,-5.379820696897656551e-07,-9.779597666423846647e+00
9.999998936407099137e+00,-2.506650328237121250e-06,-9.779596028704848010e+00
9.999997736134334403e+00,-5.426537821587825965e-06,-9.779601626168414441e+00
9.999999105105159103e+00,-2.321700025685279435e-06,-9.779597812808940915e+00
9.999997245837391802e+00,-3.815048942112618727e-06,-9.779591980042882327e+00
1.000000235319637909e+01,-9.476883215970089733e-07,-9.779585633792070354e+00
9.999990265966959058e+00,3.856469210965413592e-06,-9.779590151579162338e+00
9.999998309600133695e+00,1.788052467988231568e-06,-9.779590010803319799e+00
1.000000056731568776e+01,-5.138714197238086740e-06,-9.779583242463194992e+00
9.999999231620842366e+00,-4.323573157221856907e-06,-9.779590816870726400e+00
9.999999175695954534e+00,-4.082632756363359680e-06,-9.779583999226481694e+00
9.999998545492960744e+00,-9.124358941488029331e-06,-9.779575415512308467e+00
9.999994483338792151e+00,5.932387346859544252e-06,-9.779579574208788983e+00
1.000000409731376116e+01,8.985269605552825304e-07,-9.779576068928745869e+00
9.999995603012086676e+00,-7.869662832224005563e-06,-9.779574527745117152e+00
9.999997306630396210e+00,-5.300766716587929059e-06,-9.779567997619711406e+00
9.999998597262376165e+00,-5.578572578083290965e-06,-9.779571188889180533e+00
9.999998678263256835e+00,-7.129487764235123819e-06,-9.779564303044939066e+00
9.999999170641153512e+00,-5.167310413159665746e-06,-9.779565765876586880e+00
9.999999007386721317e+00,-5.862239916609772159e-06,-9.779565410983085627e+00
9.999998182775479805e+00,6.504196379349178336e-07,-9.779563051267391671e+00
9.999994484343163847e+00,-8.779946709600018156e-06,-9.779559085140038022e+00
1.000000027612658826e+01,-1.418095533414898147e-06,-9.779553245072889922e+00
1.000000087086776190e+01,-4.692207833605757817e-07,-9.779556750191245484e+00
9.999998180043069951e+00,-3.480343995071647957e-06,-9.779552106930891497e+00
9.999999045369841966e+00,6.330668690863139214e-06,-9.779546212597589161e+00
9.999995450210734660e+00,-7.587723038602352374e-06,-9.779546487246397746e+00
9.999999672334409340e+00,-7.086861955869777499e-06,-9.779547049714775397e+00
1.000000290461632169e+01,3.484065830720992913e-06,-9.779546526061439593e+00
9.999999318273536275e+00,-3.637918816218076256e-07,-9.779535295997206390e+00
9.999992793895023269e+00,2.795133945103276536e-06,-9.779540512952319631e+00
9.999991817153823348e+00,-6.047696584411354801e-06,-9.779535749593437188e+00
9.999997987638966634e+00,-4.632103345966522023e-06,-9.779532684166012402e+00
1.000000166798963264e+01,-2.988839047233061915e-06,-9.779524928649109938e+00
9.999997414648243321e+00,8.302005934238155190e-07,-9.779528612532546461e+00
1.000000064580021508e+01,-6.513033696633864813e-06,-9.779523500379122325e+00
1.000000448979919199e+01,-2.340805615888686887e-06,-9.779517309254888602e+00
1.000000404967975420e+01,-9.847447173831455866e-06,-9.779519270927442776e+00
9.999997574087471364e+00,-3.187113645111050886e-06,-9.779522151044009348e+00
9.999999496017403899e+00,-6.370081403990804709e-06,-9.779515523995291559e+00
1.000000571321973553e+01,-5.827216598003257845e-06,-9.779515373665324418e+00
9.999997596122360832e+00,-5.074124492483605579e-06,-9.779514449472550552e+00
1.000000505224363323e+01,6.123183907352225363e-07,-9.779512229399548673e+00
9.999999461965506597e+00,-2.526841543250136160e-06,-9.779512846394856851e+00
9.999990226659832615e+00,-6.064530252912057301e-06,-9.779507649567284133e+00
9.999996207700165840e+00,5.498627157753678383e-06,-9.779503676853419591e+00
1.000000295958141372e+01,-2.289141556092678747e-06,-9.779499221334162939e+00
9.999991646898491737e+00,4.731256011319747008e-07,-9.779505722992992034e+00
9.999998852227310664e+00,-5.692876434599883147e-06,-9.779498322124132059e+00
1.000000715214038394e+01,1.772471790754125209e-07,-9.779499359924235691e+00
9.999994006301610838e+00,3.870121658885947349e-06,-9.779491517505586984e+00
9.999995654315497973e+00,-4.268362076518368646e-06,-9.779491608650989320e+00
9.999991406440406294e+00,3.260367897795458024e-06,-9.779492553979622471e+00
1.000000229244217209e+01,1.725809562757935477e-06,-9.779477696864294245e+00
1.000000249327115043e+01,-5.420911256941675555e-06,-9.779480213574000658e+00
9.999995557062140605e+00,2.844477049906422775e-06,-9.779485923184353169e+00
9.999996261255972740e+00,-3.258617123341329699e-06,-9.779475799284629289e+00
9.999999823168041146e+00,-9.812136075238957455e-06,-9.779480000162589448e+00
1.000000356091947751e+01,-5.365842776424130251e-06,-9.779474622615238033e+00
1.000000013688574185e+01,-5.833481210452689509e-06,-9.779473898280038213e+00
9.999996310886514195e+00,-5.036787319237026131e-06,-9.779471132643472231e+00
9.999999338514747649e+00,-4.499855660175233741e-06,-9.779470415974616415e+00
9.999998905756692480e+00,-2.430913203425769184e-06,-9.779468209234165599e+00
9.999995806525488362e+00,-6.920811554972004258e-06,-9.779457737087408731e+00
1.000000020898373698e+01,5.061583066022078909e-06,-9.779459153759006540e+00
9.999999485472592653e+00,-6.586417453188733179e-06,-9.779458312003463050e+00
9.999997853007702275e+00,1.098840892192459085e-06,-9.779459350278923324e+00
1.000000359222911506e+01,-9.695999504772944566e-06,-9.779445608386406974e+00
9.999994913602316515e+00,-5.797771740108986221e-06,-9.779448440321850455e+00
1.000000014817548255e+01,1.033455539848985472e-06,-9.779442743870802701e+00
1.000000118795425053e+01,-7.847484864796720016e-07,-9.779436883557309557e+00
1.000000114886829650e+01,-2.092505122791571375e-06,-9.779442391517834565e+00
9.999996904489236726e+00,-2.731276486274273551e-06,-9.779443255292127546e+00
9.999997874199735293e+00,-2.041615295348562706e-06,-9.779444085818965959e+00
9.999998534588904420e+00,3.798287172311754465e-06,-9.779430464010829382e+00
9.999991106444142019e+00,-4.076682207913016614e-06,-9.779435744173188283e+00
9.999999236394138791e+00,-1.957149107440740269e-06,-9.779437301260987425e+00
9.999995519068603400e+00,-1.530859871812623551e-06,-9.779425577079503995e+00
9.999993572828492105e+00,-9.312333892429391803e-07,-9.779425558020800935e+00
1.000000084422218904e+01,-2.382459914380059150e-06,-9.779424921525111003e+00
9.999999612364627311e+00,7.702503349659648636e-06,-9.779419109186500592e+00
9.999998330538657498e+00,-5.780854828411526759e-06,-9.779419870713883967e+00
9.999991156004437443e+00,-3.283040947994913613e-06,-9.779417691338110785e+00
1.000000419794459106e+01,-5.368678549929040089e-06,-9.779410941808720281e+00
9.999996810724283591e+00,-1.082520845715820691e-06,-9.779412115458550048e+00
1.000000041995227917e+01,4.425952078580168094e-06,-9.779414847545552902e+00
9.999998916456508624e+00,-6.884777322942206660e-07,-9.779407613707173041e+00
1.000000212799965382e+01,1.552293799634633085e-06,-9.779411966145671542e+00
1.000000248187094876e+01,-7.499120229367039198e-06,-9.779401163624685367e+00
1.000000065398710802e+01,-3.115912974861910176e-06,-9.779403588910353662e+00
1.000000100663436520e+01,-1.786068613100274749e-05,-9.779398371485541475e+00
1.000000407891017495e+01,-2.931757632976585447e-06,-9.779393544228238255e+00
1.000000123183558998e+01,-3.288628409731134468e-06,-9.779393892507401986e+00
9.999994289670317116e+00,-5.305207605762299157e-07,-9.779387060531908205e+00
9.999997703740596933e+00,2.163216477537644259e-06,-9.779385591552649970e+00
9.999995270772654266e+00,-5.540214256467930603e-06,-9.779381688544615869e+00
1.000000479925787644e+01,-7.581628842532922409e-06,-9.779384886776542274e+00
9.999998274133533371e+00,-3.547539317729143456e-06,-9.779381711734428606e+00
9.999990477162402414e+00,-2.703050652022203841e-06,-9.779376050949105448e+00
1.000000093392442402e+01,-4.278269173560674042e-06,-9.779387083703449335e+00
9.999991457048343690e+00,4.892966901956365095e-06,-9.779373598451366334e+00
1.000000627886750237e+01,-4.424076338154053328e-06,-9.779370697419478731e+00
9.999999491631969661e+00,-1.308566799102243871e-06,-9.779371140418772868e+00
9.999998083178477160e+00,1.015356464360128438e-06,-9.779365226791751908e+00
1.000000462791817490e+01,2.690453605520871961e-06,-9.779363672352372916e+00
9.999999026106200617e+00,-3.880439153341027517e-06,-9.779363269995803520e+00
1.000000422004152867e+01,-3.420424546293461551e-06,-9.779364246535507732e+00
9.999998717000933013e+00,1.892785608973237680e-06,-9.779354480661911708e+00
9.999996464958726961e+00,-6.833972388336396934e-06,-9.779358001286260205e+00
1.000000400084928742e+01,-4.508442435686398855e-06,-9.779348245398031381e+00
9.999995495352024477e+00,-2.630126939659150472e-06,-9.779348748797222157e+00
9.999995523179439516e+00,2.146041380691704093e-08,-9.779342934784073904e+00
9.999996926816496767e+00,-6.524212710800775509e-06,-9.779339037974159154e+00
9.999998580302715823e+00,4.922185682603348780e-06,-9.779347977460536967e+00
9.999992389061583609e+00,-2.703591149071814646e-06,-9.779336446760042989e+00
9.999993257090631360e+00,-1.003888399563299047e-05,-9.779339981099191448e+00
1.000000002199087312e+01,-6.734226098411305069e-06,-9.779342802378151234e+00
1.000000235950010996e+01,1.625695002983896353e-07,-9.779324382488923106e+00
9.999999531848150269e+00,-1.668465292753995780e-07,-9.779329230138428031e+00
9.999993003063615049e+00,-6.309578572262295079e-06,-9.779318898454281594e+00
1.000000198103196958e+01,-1.340326053655281272e-06,-9.779320674177414574e+00
1.000000698554457834e+01,-2.182764023434559375e-06,-9.779322831587663245e+00
9.999999154862113215e+00,-5.289202057769177336e-07,-9.779322766914559040e+00
9.999999328003362109e+00,2.896421166907354649e-06,-9.779315431276296877e+00
1.000000249650804385e+01,-3.212643712467965076e-06,-9.779318771725941772e+00
9.999995050821164355e+00,-5.097304223261618893e-06,-9.779311806191614664e+00
9.999995782806651690e+00,6.087644021479591197e-07,-9.779314201754925051e+00
9.999992802796526803e+00,-1.902587506276097375e-06,-9.779306130351343995e+00
9.999999535075321688e+00,-5.779438909423717745e-06,-9.779301538977462016e+00
9.999999480025916654e+00,-7.288331792757707690e-06,-9.779304658972023390e+00
9.999998373096499193e+00,-9.807687508121658208e-07,-9.779304841754486333e+00
1.000000116973079756e+01,2.509672419266816953e-06,-9.779297679941983290e+00
1.000000487085150702e+01,-2.785733227727415594e-06,-9.779295696201019794e+00
9.999990795985448599e+00,1.449376171795123492e-06,-9.779290694502973835e+00
9.999997404476323126e+00,-2.516150325586236852e-06,-9.779292140811683964e+00
9.999992358694035133e+00,-1.175132897717147422e-05,-9.779282739294036020e+00
1.000000251082884439e+01,-6.537478145757830538e-06,-9.779282289811305873e+00
9.999998949452571395e+00,1.671178437563895040e-06,-9.779277439459141519e+00
9.999996735623867039e+00,-5.073639954434356689e-06,-9.779284559136851129e+00
1.000000828425463339e+01,-7.514818626711007125e-06,-9.779275537630098825e+00
9.999996327780838357e+00,-2.665099550459380237e-06,-9.779277623153205923e+00
9.999998923779248372e+00,-1.785583425356259108e-06,-9.779271460671800753e+00
9.999998400234456852e+00,-5.890325058536090763e-06,-9.779264341244820358e+00
9.999998234020274879e+00,4.584895112147047445e-07,-9.779269663591634298e+00
9.999988338915599684e+00,-9.549977458543982570e-07,-9.779263104184252597e+00
9.999995044471782890e+00,-9.055523978729928846e-07,-9.779267082422656188e+00
9.999999601539961702e+00,-8.920230180232619337e-06,-9.779254069103602731e+00
9.999991322781548675e+00,-4.275200148740340109e-06,-9.779259698092554132e+00
9.999997974543704871e+00,-2.708727502796059379e-06,-9.779251769969544483e+00
9.999996259974791357e+00,-7.997500229142841905e-06,-9.779248516667669477e+00
9.999999237010355202e+00,-5.192614967943359896e-07,-9.779243984264029521e+00
9.999995371955874290e+00,-4.494112442619054788e-06,-9.779250816851373429e+00
1.000000565092743798e+01,-4.114302301264776065e-06,-9.779239654960219852e+00
9.999990836985038101e+00,-5.974095657206598034e-06,-9.779244641725451714e+00
9.999998364427687747e+00,-1.364640145175713457e-06,-9.779233812921560798e+00
9.999994257202374115e+00,-2.460489096240210743e-06,-9.779236298217806933e+00
9.999999519094718181e+00,-7.315038162864179010e-06,-9.779228445919640578e+00
9.999998291084455815e+00,-1.441900661562111687e-06,-9.779224086489280765e+00
1.000000013264622645e+01,-7.066798837829435580e-06,-9.779226528327441770e+00
9.999998293657846204e+00,-7.229560059043081209e-06,-9.779227867295787746e+00
9.999993741613918630e+00,-1.376664818690557111e-06,-9.779225236254402986e+00
9.999999981009318972e+00,1.849235035064766835e-06,-9.779218899060394321e+00
1.000000291144758080e+01,-3.633758363190534231e-06,-9.779220292219115152e+00
9.999998406314775323e+00,-1.591901272324165348e-06,-9.779208867221752755e+00
1.000000243517351528e+01,-1.666841652726219340e-06,-9.779212044899475487e+00
1.000000603575568370e+01,-7.341219963136688890e-06,-9.779209016811146071e+00
1.000000086682983991e+01,-1.670911752938681939e-06,-9.779201978061728084e+00
9.999988823845258779e+00,-5.073977578686471730e-06,-9.779203398857960750e+00
9.999998243982364698e+00,1.508699974295361833e-06,-9.779200577718935250e+00
1.000000252408402801e+01,-8.194454100628373089e-06,-9.779200234198528463e+00
1.000000163657166929e+01,-2.134942026218831249e-06,-9.779192285214060476e+00
9.999997649930993049e+00,-1.098588628723798327e-06,-9.779193037824217782e+00
9.999997030394082387e+00,-2.390662683778941331e-06,-9.779188849514779847e+00
1.000000071123533374e+01,-8.950951108317537015e-06,-9.779186094400497353e+00
9.999994312900930993e+00,-1.065552275097302108e-05,-9.779183689734185947e+00
9.999998057325868217e+00,-1.108882256055138554e-06,-9.779181969159042254e+00
1.000000093671335755e+01,3.048328976516128698e-06,-9.779179040209344365e+00
1.000000029435086191e+01,2.849200350194646023e-06,-9.779173649541943902e+00
9.999995175102636580e+00,-9.067801258737362442e-07,-9.779165543777319058e+00
9.999998082939013599e+00,-5.351847114735659724e-06,-9.779169137299279058e+00
1.000000383687607375e+01,-6.330601944805379533e-06,-9.779169735757422544e+00
1.000000212459155335e+01,-6.981865533706666279e-06,-9.779162986583349593e+00
9.999994410599221339e+00,-9.646363142352347076e-06,-9.779161990503222768e+00
9.999994310524915164e+00,3.454817806988613602e-07,-9.779157025791096913e+00
9.999994993432697044e+00,-6.271803606356286181e-06,-9.779155735863344745e+00
1.000000091276941916e+01,3.688254006576065554e-06,-9.779159664133286967e+00
1.000000446077724625e+01,4.038818833315377689e-06,-9.779156118149121113e+00
9.999998771877406156e+00,-4.066760335925633765e-06,-9.779146524436455934e+00
1.000000122697310978e+01,-7.257440583830033531e-07,-9.779150655042240459e+00
9.999998403040931905e+00,-2.278886485185032125e-06,-9.779142950815140622e+00
9.999998886978547219e+00,-7.995984129088084332e-06,-9.779138343350773255e+00
9.999999029902909342e+00,5.839946678395939522e-07,-9.779134065654480068e+00
9.999996609464998798e+00,-9.216953953564809354e-07,-9.779134215190302015e+00
9.999997697361393989e+00,-1.618333405916413816e-06,-9.779127320573238080e+00
1.000000182638966884e+01,-7.451104260341811998e-06,-9.779133100882310359e+00
9.999999581240796687e+00,-4.351709794525030767e-06,-9.779121296713515932e+00
1.000000105398415684e+01,-5.366847701120269510e-06,-9.779122055658563184e+00
9.999999358443021791e+00,-1.995028777135484669e-06,-9.779124910817657224e+00
9.999998087872990382e+00,-9.710246496980479502e-07,-9.779116231990995445e+00
9.999997674138281667e+00,-7.630079391255762766e-07,-9.779121325544299026e+00
1.000000899342525784e+01,3.469412410916943761e-06,-9.779113392930121051e+00
9.999997870619315776e+00,-1.028292379221988569e-05,-9.779110523444837000e+00
1.000000048372973893e+01,-2.936037418320063604e-06,-9.779111984376321232e+00
9.999990906990801065e+00,1.955337002322871928e-06,-9.779104765939715449e+00
1.000000000864575078e+01,-9.099948814546094999e-06,-9.779113332794281632e+00
9.999994234528619685e+00,3.485149201482007444e-07,-9.779104851536203569e+00
1.000000195467874953e+01,1.500561729441129740e-06,-9.779102652969815068e+00
9.999999676431601259e+00,-8.251421003687924960e-06,-9.779093894031786860e+00
1.000000056488792666e+01,-4.015193981503223318e-06,-9.779088511937519712e+00
9.999997332004594952e+00,-5.213422286534850148e-06,-9.779090492189526529e+00
9.999995539752822182e+00,-8.197648591169027813e-06,-9.779086016091708800e+00
1.000000117682716017e+01,-6.117414311172765927e-06,-9.779076798398286030e+00
9.999994667022825467e+00,-2.635852903557446336e-06,-9.779086928059362194e+00
1.000000133312165573e+01,-2.038300500497727725e-06,-9.779080026338320408e+00
1.000000012104996117e+01,7.721589709275586983e-08,-9.779071565574351865e+00
1.000000355408720765e+01,-1.020397029071919583e-06,-9.779065475332730628e+00
1.000000430465645707e+01,-6.099798260123216680e-06,-9.779072620086752821e+00
9.999997452793040864e+00,1.299844497409290322e-06,-9.779065200354571274e+00
9.999998176212507417e+00,-2.592895533043894074e-06,-9.779068223987824382e+00
9.999997788448244052e+00,-6.329840190409179000e-06,-9.779059481231669793e+00
1.000000806384015384e+01,-1.252410658104491871e-06,-9.779057138639766222e+00
9.999998774616239317e+00,1.149034940712837133e-06,-9.779060246407388135e+00
9.999997280983325965e+00,5.870695683781451504e-07,-9.779054412706432942e+00
9.999995820927658485e+00,2.551437745261002887e-06,-9.779045170008819454e+00
9.999998053538488918e+00,1.467228392300524517e-06,-9.779047920604037714e+00
1.000000117625263663e+01,-2.192185420446683672e-06,-9.779047479344555427e+00
9.999997070450463710e+00,-5.402928407912944604e-06,-9.779040518292875461e+00
9.999994899051349861e+00,-1.900503091072254181e-06,-9.779035628901450394e+00
1.000000219972190152e+01,4.150481573407335048e-06,-9.779036237746433713e+00
9.999992452739510540e+00,5.966170616967064158e-06,-9.779033694688523681e+00
9.999997442619834587e+00,2.712380444422503702e-06,-9.779030402053574988e+00
1.000000178840114096e+01,-5.753541564540675163e-06,-9.779021443457768470e+00
1.000000353367814476e+01,1.987966880494595658e-06,-9.779016540138144364e+00
9.999994617414499132e+00,-7.491351985923916187e-06,-9.779022751462395746e+00
9.999993766145458096e+00,2.584185531926989359e-06,-9.779016737766980327e+00
1.000000231592733968e+01,2.734795922629574901e-06,-9.779012383972187195e+00
9.999993828781398975e+00,-4.342036242796734505e-06,-9.779010592344866026e+00
1.000000331477103543e+01,-4.084636657698398275e-06,-9.779005335733094384e+00
9.999999146500426761e+00,4.678872314900985079e-06,-9.779000230329490506e+00
1.000000116975530240e+01,-6.892267467658911904e-06,-9.779005438362467828e+00
9.999998213936494906e+00,2.056579946607999216e-06,-9.779004051367579109e+00
1.000000313445978506e+01,-4.055144720255387160e-06,-9.779000133390551852e+00
9.999993588682020373e+00,4.041208029757804549e-06,-9.778992181367470948e+00
1.000000290388675772e+01,-1.117856228150488741e-05,-9.778987895127016827e+00
1.000000384758416416e+01,1.132263261753173835e-06,-9.778986848236339569e+00
9.999996251953582771e+00,-2.283160568466857151e-06,-9.778978207603554296e+00
1.000000268175555540e+01,-1.607211055326568278e-06,-9.778982704796318259e+00
9.999993083867460442e+00,-3.548830541962363205e-06,-9.778977382936425045e+00
1.000000777240097172e+01,-1.066913246835918696e-06,-9.778974117313104841e+00
1.000000204907458645e+01,-1.403040580866878064e-06,-9.778972086371279460e+00
1.000000158889640467e+01,-3.732116355442356554e-06,-9.778972590944558618e+00
1.000000236819451516e+01,-9.137641528907610475e-06,-9.778963881224397525e+00
9.999992921177781824e+00,3.614889229599674446e-06,-9.778961310059360201e+00
1.000000001021862417e+01,-2.872603774567805743e-06,-9.778961448781318566e+00
1.000000517666359556e+01,-1.181274398240425969e-06,-9.778954321954598683e+00
