gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
5.108193542663968606e-05,-3.364927072679529257e-02,2.759935156406298162e+00,-6.287024430234713912e-02,7.205326125862262643e+01,-1.764006909781335244e-02
-4.349822035822256390e-05,-3.356675462530857301e-02,4.185894003466102298e+00,-3.007934214169734333e-02,7.301217134074326509e+01,-3.934822384758925734e-02
4.938366047171885209e-05,-3.340820877823672680e-02,4.959701779498247198e+00,-3.658423172523565803e-02,7.408905194026115737e+01,1.189626430403865377e-02
1.691073735388031797e-05,-3.345969537037197378e-02,-1.436292859533343247e+01,1.085554570327329320e-02,7.510125224373790331e+01,3.662569234389030648e-02
5.532595183710115847e-05,-3.337323286195687660e-02,-4.254906821720292776e+00,-3.085648160419052211e-02,7.617211230697343183e+01,4.265912246203237140e-02
4.161353049585436058e-05,-3.325852730625434434e-02,-8.125847807423632219e+00,5.670141187081523260e-02,7.714568497199184094e+01,-2.408378252813055120e-02
4.756374276162636603e-05,-3.318286066834193887e-02,-1.332213429895557155e+01,-6.526277382398229521e-02,7.810259604847024661e+01,-4.423588763142544816e-02
-3.125054381447733013e-05,-3.311773226954414784e-02,-2.382134303734647851e+00,1.036465393741660690e-01,7.917774336545508618e+01,-8.895493642268165191e-02
-2.231116223796137484e-06,-3.297616674729907105e-02,1.263966839727067359e+01,4.511135324799892682e-02,8.001404442208530554e+01,1.503128647392082753e-02
-4.408309787394040396e-06,-3.297742256465651528e-02,-4.511179730713046787e+00,-8.420640250648922520e-02,8.107930330263212682e+01,8.714165682290181403e-02
-3.950907815869494037e-05,-3.291807873755728253e-02,-1.725147176525314308e+01,-3.061606887159022336e-02,8.210830096482148122e+01,-1.085592323415657777e-02
4.083205048684851874e-05,-3.287217187203201468e-02,-9.403990146309631371e+00,3.003118275449463085e-03,8.307669299159235266e+01,-2.210778313087839991e-03
2.732924477939280552e-05,-3.276149652080925095e-02,4.498650082749833939e-02,-3.616455260005991407e-02,8.408791162191246826e+01,1.918851033304645737e-02
-2.566958647005324713e-05,-3.273774286955948021e-02,-6.324888338121258613e+00,-1.685824426733371073e-01,8.510706340879792720e+01,-2.653434310196841131e-02
-5.679345834014141742e-05,-3.263162904013332255e-02,1.175244134722987965e+01,3.424001949408028017e-02,8.607714285448486180e+01,1.038533833686245134e-01
8.340483558036302866e-06,-3.250993792184711517e-02,1.141609225232765468e+01,5.723961498284418914e-02,8.710102959979710135e+01,-3.425108884215558730e-02
-4.180121852411492243e-05,-3.235812989110176813e-02,-1.152366522640621005e+00,-2.607946633544156682e-03,8.812473424334017125e+01,5.879377195200369277e-02
4.547356603768115999e-05,-3.230924891085352330e-02,-7.340159910028913437e+00,-2.714785399165814406e-02,8.913378404542493172e+01,-6.756171487405264464e-02
-4.083460066886964682e-05,-3.229916659529880746e-02,1.748088791631935379e+01,3.570082879633475897e-02,8.998279786292999916e+01,6.128133263440514039e-02
-1.746990137160186118e-05,-3.216487857570927977e-02,-4.768479872707483302e+00,-9.476181440180346527e-02,9.105561788871602857e+01,-6.846017689923877825e-02
1.330779790286958784e-05,-3.212631998197860300e-02,-1.480498306258177266e+01,-1.816509130771290156e-02,9.204163877344535649e+01,-1.906075690054322494e-02
-3.977991131167444842e-06,-3.198241793442756220e-02,7.578547950437035219e+00,6.599384488666202794e-03,9.306086357038675771e+01,4.967974660577596097e-02
-5.585525197904698229e-05,-3.195866283986412842e-02,9.132308957575354214e+00,-1.160429321030679445e-01,9.410374762194911114e+01,-4.455044130097357558e-02
-5.850044830334843570e-05,-3.187571889253563995e-02,1.027957836663712321e+00,3.591354768863543739e-02,9.510205432357446398e+01,-6.224586087502464310e-02
3.171162794570823708e-05,-3.178039493267767468e-02,3.044840662099906226e+00,9.786671221326412318e-02,9.610745809514949656e+01,-3.160696165225768996e-03
-2.393956869444692723e-05,-3.168893932960140797e-02,-2.629751779887524177e-01,2.937065491840478576e-02,9.705853567134658988e+01,2.059507871229835502e-02
1.787068293897243999e-05,-3.163059555834564496e-02,-7.084104795839738067e+00,1.592162261603598944e-02,9.811454446026789356e+01,5.389021025502587631e-02
6.511730248439815891e-05,-3.145474798570922770e-02,-1.469712355639378298e+00,-6.326486642600406829e-02,9.904877477680420839e+01,1.475066817311287450e-02
-1.353099597874428123e-05,-3.153975178253123207e-02,-3.627393073946776347e+00,-3.823285439738372937e-03,1.001022756772195947e+02,6.219406796141879745e-02
5.231571795739022999e-06,-3.126247015991828748e-02,-4.645387640265378204e-01,-2.036293565534311178e-02,1.010486221185381055e+02,3.327942425209801797e-02
6.157907361192028496e-05,-3.122892680320309491e-02,-6.287492436214344949e+00,5.726404219197937101e-02,1.021562967617390711e+02,-5.088775926777139302e-02
-6.682304802285707400e-06,-3.118599708242176388e-02,1.527990204529734086e+01,6.701275783720478385e-02,1.030896686885821936e+02,5.307249014702442036e-02
-6.571080704623742143e-05,-3.103926171569645204e-02,-4.123515402586906298e+00,2.549058686384288175e-02,1.040619612361903989e+02,-7.934558887464351895e-02
-5.492881718166191089e-05,-3.095477608555072951e-02,-1.152172965191407883e+01,-2.395827155469630251e-02,1.052103998079979590e+02,5.388370596952510305e-02
1.273275080510583046e-05,-3.084929270821976099e-02,4.971150615877101941e+00,7.883233450063945047e-02,1.060982003095163151e+02,-1.122087492807889199e-02
-1.374327515700177006e-06,-3.083295267178495433e-02,9.351463397238282127e+00,-1.031402330888832458e-01,1.071155349902703335e+02,-4.890701389314221215e-02
8.552850828554378642e-06,-3.072170177197372856e-02,-4.903012241838820562e-01,-4.675497686559608457e-02,1.080888600365714183e+02,1.549190617853117829e-03
5.670425784425292166e-06,-3.062787948756129364e-02,-9.875683540885155764e+00,-3.728920259600656401e-02,1.091118855441953315e+02,-9.399385786753890193e-02
3.218498014917776516e-05,-3.053200677690001003e-02,-1.037315599408794853e+01,2.153983239303614017e-02,1.100505587028373924e+02,-7.676541877062088848e-02
-9.704451847328317434e-05,-3.039063912585018845e-02,2.871157792320569335e+00,-3.243966448546226674e-03,1.111620303202716116e+02,-5.146426509914080877e-02
-1.455288731678202844e-05,-3.023475099926418302e-02,1.159431236390293307e+01,1.266137562518214743e-01,1.120894066484893301e+02,8.708920495870162842e-03
4.724519587870187529e-05,-3.016298829303748832e-02,-1.518707863169461092e+01,3.353588356369695267e-02,1.131281067711373822e+02,3.701726083375427717e-02
-1.030758904975996755e-04,-3.016427540158362827e-02,-7.816787480536780741e+00,-7.081884760261590583e-02,1.141144245893248836e+02,4.433094994230762920e-02
-3.547936628398806658e-06,-2.996418787283491175e-02,2.449049650506154308e+00,6.691848165550666298e-03,1.151994908647799747e+02,-7.199976094483527544e-02
2.253377362813717760e-05,-2.991854227831998794e-02,8.255500170746266075e-02,5.325788566069632884e-02,1.160736796845579590e+02,-2.680647198271624010e-02
-3.533101879619779764e-05,-2.973933560187764363e-02,2.083057507442526557e+01,2.777237505424193578e-02,1.171482274998214592e+02,5.141134268026763959e-02
-4.019371101911679958e-05,-2.966383971084451954e-02,-1.747616147657874985e-01,-1.800506748233370036e-02,1.181972291293144792e+02,-1.708046926026310711e-02
7.633677676699374969e-06,-2.956932489033722161e-02,1.084827711229794467e+01,4.500056219747575192e-02,1.191215201007138376e+02,-2.533100974771233110e-02
-6.850373902239814585e-06,-2.949741149562930265e-02,-1.082776627313364592e+01,-1.250633510574759300e-01,1.201245369358111219e+02,-4.928896567481326485e-02
1.143805964863910547e-04,-2.934948514649571294e-02,1.251374872052572806e+00,-4.575988591745772799e-02,1.211126922051435741e+02,6.458815359257456812e-02
-6.124212718736864972e-05,-2.917651085237414968e-02,-1.356269626444604981e+01,-9.760061636664574269e-02,1.221136049528839180e+02,5.128171534557525446e-02
-4.311940241920127580e-06,-2.914898594231266765e-02,-1.353713262829156605e+00,5.148301703906733168e-02,1.230534066332967882e+02,2.709039875232030145e-02
-8.384345928726822793e-05,-2.900464273631926312e-02,4.589197576275933166e+00,-2.212221569102277435e-02,1.241724964806881957e+02,1.033607121318018129e-01
3.823869693341458632e-05,-2.889124251378918928e-02,7.110266704148258121e+00,-2.349283699935448416e-02,1.250548494368004810e+02,-1.631842715086247869e-02
9.063336543070192144e-06,-2.878378066433331939e-02,-7.217826127174586937e+00,-2.467791737488196288e-02,1.261194814804200206e+02,3.183702757792371968e-02
5.825434847400364567e-06,-2.863950913260263770e-02,2.046828145636521867e+01,-3.421651143086415492e-02,1.270934042375541964e+02,-1.121990711350046577e-01
-1.894430325273115416e-05,-2.853164353881805504e-02,-3.848180467137116256e+00,-2.525524073841043521e-02,1.280567650371911554e+02,-1.040694851247615446e-02
-4.743348129347546306e-05,-2.847737790823429843e-02,3.773441875401459811e+00,2.988913044018175549e-02,1.291102760160115395e+02,-6.649044741548675030e-02
5.585081203439982756e-05,-2.835948418616821010e-02,-2.782775041145013617e+00,5.028990267440458517e-02,1.301252546197010815e+02,-1.698178850263962897e-02
9.509194418200388749e-06,-2.828866721585321028e-02,-3.522157018753782509e+00,-8.828499417919848102e-03,1.311040893390437532e+02,-1.063378456926944264e-02
3.169178789996429852e-05,-2.818663157611499270e-02,2.133682025762658196e-01,-2.357581351881296930e-02,1.320625338339008010e+02,6.084154231810876695e-02
-5.329419762069248825e-06,-2.793178022945443789e-02,1.933373208709300073e+00,2.894956363946844802e-02,1.331428267928723415e+02,1.425568527646664876e-02
1.931864520875284000e-05,-2.787152815417624080e-02,1.296053643334328775e+01,-7.655151512110580647e-02,1.340051702514402336e+02,-7.123439581117020636e-02
1.327358691681183855e-06,-2.775915581502596402e-02,7.781506998712436562e+00,1.972979671408545480e-02,1.350794185393231430e+02,2.081217022856739554e-02
1.002671349612273921e-05,-2.765738768266935363e-02,1.040437694862920592e+00,-4.437059753166378018e-02,1.361126867179636974e+02,4.860087144102176460e-02
9.558412980747261686e-05,-2.753095605500192541e-02,-6.149931278228129905e+00,7.814613151467351970e-02,1.370791050795292279e+02,6.507141592520363643e-03
-1.886272658478191022e-05,-2.726325844190582645e-02,7.233238760927630295e+00,-2.630726491382185880e-02,1.381320150571183945e+02,-4.440633932187663946e-02
3.872899617296868529e-05,-2.726251012675813198e-02,-4.320138787161062588e+00,-2.768650039770065990e-02,1.390298809274127336e+02,1.179666270230497471e-01
2.993501991894290283e-05,-2.712880759069777672e-02,2.897520743988167280e-01,2.982875587644917212e-02,1.400932048132505372e+02,3.399088682461739314e-02
-5.433035230051320129e-05,-2.695172903143736032e-02,8.037654794928874580e+00,5.718449009951346446e-02,1.410279549203065415e+02,-4.229268549140341449e-02
1.975014938316901113e-05,-2.693683153775724634e-02,-1.516338927503062539e-01,-1.229626320477209857e-02,1.421419915216482082e+02,-3.463292908460823688e-03
-1.121800471553148634e-05,-2.684433321399165573e-02,-1.576550066759789992e+01,3.493943649489372055e-02,1.430320980726642688e+02,-3.384515782177771603e-02
-1.424679620580896158e-05,-2.659797137193143854e-02,6.167544369077130995e+00,5.118534719318836718e-02,1.440859631023856195e+02,-1.029490392571129620e-01
-6.808320333704550635e-06,-2.648699535673051594e-02,1.405093106415587378e+00,8.810735346084234282e-03,1.451725920879524949e+02,7.175930541440977972e-02
-3.718704165389602543e-05,-2.645049361233562865e-02,-7.925546113150485183e+00,1.726465031308122358e-02,1.460910806724796203e+02,9.703788573153614497e-03
-2.229808711419829683e-05,-2.626714710063204200e-02,9.561187502073199340e+00,3.795720541767961392e-02,1.470384946031502693e+02,5.569733206551157750e-02
-8.350108533451716143e-05,-2.612277798132586759e-02,-6.879360568301943424e+00,-5.618849111548835512e-02,1.480226223840408011e+02,4.839138361161163249e-02
-4.541932879191150970e-05,-2.593436681926419504e-02,5.306242755403578926e+00,1.912240118728337351e-02,1.490429729125828544e+02,-2.869164748273023841e-02
2.108294380032837249e-05,-2.584396156993135421e-02,-9.082133864285173441e-01,-5.097882439270806643e-02,1.501479753100437620e+02,-4.996805052936798171e-03
6.762630525257340062e-05,-2.569026697534959602e-02,-6.440234196599385896e+00,-2.423593366574031474e-02,1.511491978504195117e+02,-7.705939526282276847e-04
-3.017536802972162371e-06,-2.564031245279430396e-02,-8.157135734052451959e-01,-6.187093207911890935e-02,1.521271270360630865e+02,-1.158145601615754444e-02
8.233845474899011553e-05,-2.548705833555908740e-02,-5.116155382420691566e+00,-3.025010643756069831e-02,1.531120801341879485e+02,-7.618045617134278080e-02
1.463541242719030624e-05,-2.528892306866337841e-02,-5.296802391841038293e+00,3.706563710500457298e-02,1.540645472387190864e+02,7.474646589525762996e-03
6.125317005552947549e-06,-2.514942523761935084e-02,4.286951001456020371e+00,-3.670083072240769989e-02,1.549257677816608521e+02,7.964209087197378356e-02
-1.796697526912935809e-05,-2.503226380713228366e-02,1.056341824399708074e+01,-2.418833717418203064e-02,1.561842813647863011e+02,-5.359772473385083363e-03
-2.212200860637920246e-05,-2.483676965280963433e-02,8.015008177789715305e+00,4.271289297557071679e-02,1.571380801059500527e+02,-6.264291109497530097e-02
1.330519994855721504e-06,-2.467477888818275095e-02,8.757970237538231117e+00,-8.507212580229062127e-02,1.581392470522200711e+02,-5.911774897588879807e-03
-6.267423994264503744e-06,-2.451773910714965740e-02,-1.134473980785786651e+01,7.321445523898681418e-02,1.589841335217347194e+02,3.102058500222156998e-02
-1.295792909405506300e-05,-2.448455745125843741e-02,2.844333689406991272e+00,-3.918494006069857261e-02,1.601147386273292454e+02,2.984097870767240743e-02
6.799782926511602605e-06,-2.430783228535855420e-02,3.399637580686329930e+00,-1.467091243238712872e-01,1.611349947882854678e+02,-7.620906843166143363e-02
2.793942473220115935e-05,-2.409788814251661443e-02,1.263072657508625518e+00,-4.876599147174817683e-02,1.620814460974611677e+02,-5.169932478005641492e-03
4.464304616957330432e-05,-2.390782975790346765e-02,1.594195301415446853e+00,-2.894610429778552308e-03,1.630600955456423264e+02,-2.734277486637146180e-03
3.391620658563407559e-05,-2.387547211452554705e-02,1.060937646002293233e+00,2.384292816080748126e-02,1.641467295756468729e+02,2.107682965257616069e-03
-8.929631794182411032e-06,-2.366697452323547265e-02,3.995630692878595180e+00,1.517956513481513031e-02,1.650738769682366183e+02,5.482838253215824992e-02
-5.473573455413187274e-06,-2.362548278468419582e-02,2.548921319686751730e+00,-1.289703357106464776e-01,1.661163147264874738e+02,-6.495038125375236782e-02
-1.311400423133654560e-05,-2.340477452304071115e-02,1.963204536701421699e+00,-1.691280862685266145e-02,1.671160609415313445e+02,2.921351046142713417e-02
1.730667500592377890e-05,-2.325888433374451170e-02,-1.025163680688337386e+01,6.157391229374634643e-03,1.680327608043995440e+02,4.411170291784582281e-02
-7.069117949209590085e-05,-2.313435053663118537e-02,-1.741025667692390311e+00,1.640355666261441442e-02,1.690223619315377732e+02,-3.807787285041019931e-02
-4.863419713766277728e-05,-2.297275878738434460e-02,4.472154072724761953e+00,-7.535577291215529890e-03,1.700517268097808028e+02,9.358689382016846005e-04
4.996642965408931378e-05,-2.278549799883634180e-02,-1.124700300360779970e+01,-1.873822527830621689e-03,1.711336533816221674e+02,5.083997158572274577e-02
2.126061308482726640e-05,-2.262320848432727155e-02,-1.229333380145262389e+00,7.062802767042114516e-02,1.720816644817826955e+02,-7.354438764697188158e-02
5.633492821690367557e-05,-2.243712449039752047e-02,1.366460405767476516e+01,-1.852769518026121118e-03,1.732022221280743963e+02,-5.971954656458990096e-02
2.988855006086095744e-05,-2.234345984228426271e-02,3.360121372667558504e+00,2.568828250796656096e-02,1.740720409190459179e+02,-6.318057261196277641e-02
7.706570543499875411e-05,-2.211267318666925580e-02,-1.661501386987588758e+00,-2.646715854669823634e-02,1.750500527744114834e+02,-4.267289328012300979e-03
7.118864281882975162e-05,-2.192391351659980087e-02,-8.337658882080454248e-01,2.355312325144027358e-02,1.761621790334089894e+02,-1.818110562556432205e-02
7.787895556793233292e-05,-2.182740310115179744e-02,2.360630944892579741e+00,2.038370210705545832e-02,1.770398428279195002e+02,4.484269506901692598e-02
-8.152474595166657692e-06,-2.168286286687344522e-02,4.816531308504057307e+00,-2.766959350195081005e-02,1.781023809027776394e+02,-1.148467178668283739e-01
3.069201877483946803e-05,-2.158839777230753265e-02,1.889671886307188942e+01,7.697736886577910553e-02,1.790875768235395356e+02,-4.200885923904171260e-02
2.390243316282612972e-05,-2.145399013721648387e-02,8.729301466194122838e+00,-3.822367594244031885e-02,1.801965148281188078e+02,8.582255310173823870e-02
1.732018740144912242e-05,-2.119399179288953758e-02,1.958625012563285805e+00,-8.915913602616544475e-03,1.810381387577089072e+02,-8.082647451690173901e-02
-4.959502087502118932e-05,-2.103855096527782256e-02,7.233626916472108093e+00,-7.385773365989521666e-02,1.820772236007109370e+02,5.541019027023648402e-02
8.280896480887867442e-05,-2.083576582480487979e-02,4.041452359394919647e+00,-2.396020971098277233e-02,1.831453848480907993e+02,6.086193113654370102e-02
-7.600545208694994934e-05,-2.062883854108083295e-02,1.065817011452653285e+00,-2.255469854296228080e-02,1.840394169329009060e+02,6.202174930901227512e-02
-3.210730032543423595e-05,-2.057022525921455361e-02,-5.622430104812466745e+00,-1.949501063598512926e-02,1.851096115215270004e+02,2.514737687405430022e-02
-4.806019803427129077e-05,-2.032911896183802608e-02,6.147825008510760192e+00,6.203572928903239303e-02,1.861007286350741481e+02,3.362618937254481001e-03
1.821899053150620047e-05,-2.022848279868030841e-02,-2.348660183076639818e+00,2.448841122227867970e-02,1.870516141725508987e+02,1.633893534266679312e-02
-3.691043481591102336e-05,-2.007552079293799946e-02,8.717819614142515050e+00,3.826272704745913716e-02,1.880021337905212135e+02,-5.935225758692141973e-02
9.297103821929537861e-06,-1.989383905268048841e-02,4.627974272562912716e+00,-9.960221189586250523e-02,1.891825187119857503e+02,1.409002456959041749e-01
-6.350109399655866555e-05,-1.971138997107100416e-02,8.302494887828659742e+00,-5.385781168817264930e-02,1.901726190724275227e+02,-4.530805044869437581e-02
4.352954363808252456e-05,-1.953221825004498174e-02,6.145375991954628248e+00,-3.589065422442085096e-02,1.911574926919220729e+02,-4.506982383019800947e-02
7.489268961118998450e-05,-1.943632308051808019e-02,-3.390242498434331342e+00,5.362702108285567065e-02,1.920766605750421832e+02,-9.726299434653841447e-02
-2.917965382712081127e-05,-1.918025087960703243e-02,-4.187973997610752619e+00,3.365850097988651313e-02,1.931345530504165424e+02,-5.814962221437199041e-02
4.165936078547148732e-05,-1.897476147051981032e-02,-4.705945550193718852e+00,1.158320065488146859e-02,1.940709680273708386e+02,9.802208804819759203e-02
-3.728169351380511041e-05,-1.882156924210456536e-02,-5.844301264301188681e+00,3.688687620919289117e-02,1.950768025210857388e+02,7.425843327126012416e-02
-1.500066488336285112e-05,-1.870603545385344721e-02,7.561232095650077811e-01,5.685021013437962373e-02,1.960910146007692845e+02,2.918619137707098576e-02
2.557057127190113304e-05,-1.849570858217626859e-02,1.285358976468979186e+01,-1.027174146028765611e-01,1.971040320650258195e+02,6.514124683519258163e-02
-4.872585400778943829e-05,-1.839217939274613231e-02,-1.476833196713080198e+01,-9.900817869381800529e-02,1.980223686996615129e+02,-4.806797839565758734e-03
2.371579920240518274e-06,-1.825313770795741405e-02,1.157156287137168782e+00,5.944703844469745313e-02,1.990922806480251950e+02,1.626907951002777315e-03
2.267696558606623733e-05,-1.789518480255370553e-02,-5.526194673522651257e+00,-5.397084122120837657e-02,1.992875003546502910e+02,1.686211067517399964e-02
1.652580635840566420e-05,-1.779733727370076679e-02,-5.782224123030620611e+00,-1.893194513146909466e-02,1.987083303505994820e+02,-6.856374121363369156e-03
1.589818760180925603e-05,-1.761055538545408874e-02,-5.204340156309459307e-03,-5.461545411362864200e-02,1.978010463318738630e+02,-6.469818226264342775e-03
3.151719008485007846e-05,-1.743094212534951337e-02,-3.682413008069184368e+00,2.017502908789364433e-02,1.969122381238965716e+02,-6.995377005880742960e-02
-9.219147112671256512e-05,-1.724414780131188277e-02,-2.361063009292997172e+00,1.233533417312906583e-01,1.958865845847222715e+02,2.668542392523105128e-02
4.364591446681923053e-05,-1.697847748327880116e-02,6.470163988385306819e-01,-4.872302771969265651e-03,1.949017496565386125e+02,-7.459837197475973486e-03
3.744850544578850636e-05,-1.687798981173253485e-02,-1.155592583686604868e+01,3.844299419293612657e-02,1.938235384666172081e+02,5.958848442682975442e-03
-5.564381287788098960e-05,-1.673967042566833902e-02,-5.019633901957998745e+00,-4.763179141248731485e-02,1.929018948543168790e+02,-1.348670867481768093e-02
7.141299547654780561e-05,-1.657841177469859123e-02,-9.254612718865940835e+00,-2.877385527791984088e-02,1.919245312989845615e+02,5.580054879387960111e-03
5.156821078219159195e-05,-1.631751109017668885e-02,2.755962314744415220e+00,-1.013243672739151946e-01,1.908815664012005300e+02,-5.762248142272033413e-02
1.837871642051503050e-05,-1.623621365800189190e-02,-7.930242950140564240e+00,1.684795387352385626e-02,1.898571378686024502e+02,-1.699104723948737308e-02
-4.266632611564719676e-05,-1.606077498864609890e-02,2.707047917640871937e+00,-5.929680627092846767e-02,1.889416330073219967e+02,5.158304762175439789e-02
-2.612276011938982475e-06,-1.586132242986896743e-02,1.311752729858143063e+01,1.734068774393084100e-02,1.878830952600655735e+02,3.667974843757958181e-02
-3.420789992553761980e-05,-1.568864754149267016e-02,8.036677908229631129e+00,-1.025964314853433472e-02,1.868783584108449247e+02,4.444489980475671564e-02
-5.461440341277647360e-05,-1.556451659952410270e-02,-8.226962622809409709e+00,-1.236233160040569766e-03,1.859382789262578513e+02,1.695512975321181517e-02
1.166508072452803217e-04,-1.536334391029844058e-02,1.007272127896945868e+01,7.979381763576084974e-03,1.848946494636441855e+02,3.762639169507280695e-02
2.099514159112474821e-05,-1.521061800273148558e-02,-3.174242347755560800e+00,2.558236017556351355e-02,1.838549569459938482e+02,-3.460682406799086425e-02
4.717531500102560424e-05,-1.511666755162985147e-02,-5.726471040597571616e+00,-3.230806127413214657e-02,1.827944640843750790e+02,4.900769359850461193e-03
-1.660419494523240717e-04,-1.487670684553972500e-02,-5.129160410182449503e+00,-1.509589716169018082e-02,1.819897574615010569e+02,9.794580780469566358e-03
-9.463004096670968998e-06,-1.469633022286016139e-02,5.694383271764078991e+00,8.227409437466767783e-02,1.808689108597860695e+02,-4.404454585439791098e-02
3.065854098215314806e-05,-1.446174689157771892e-02,-4.906191152205444439e+00,-1.356297900631347510e-02,1.799266219834260028e+02,2.545600356963005975e-02
2.760926745903955802e-05,-1.442464914608632479e-02,1.092531658476760370e+01,-3.046526712728355943e-02,1.788882475238595759e+02,-2.665200180042449213e-02
-2.363057181804735550e-05,-1.421805184071569389e-02,-5.736874314195103963e+00,-4.639553812092980095e-02,1.778864091678408101e+02,5.324011339680378985e-02
1.853886788746737896e-05,-1.407929876633405575e-02,-2.951422847363820878e+00,-7.235311280295518566e-02,1.768058747104101371e+02,-4.503234857302856886e-02
8.427387253047643288e-06,-1.396218344238565716e-02,-1.314634932746864315e+01,1.298940998738207925e-02,1.759308599044465780e+02,4.737111765499372323e-02
-9.289147162039267081e-05,-1.377957794842130622e-02,2.951485727767216183e+00,1.155188439934018152e-01,1.749122996293991434e+02,2.903162045579242567e-02
7.324594096491140944e-06,-1.366867904053293767e-02,2.230325522262575078e+00,3.877435683802528399e-02,1.738604721787601477e+02,-2.537047275957173345e-02
3.294854387379851993e-05,-1.341414685646314178e-02,7.730969536332131575e+00,-6.846344410876133157e-02,1.729496220645154096e+02,-6.874633122375749250e-02
1.911980272296131105e-05,-1.328173801349236474e-02,2.388594040467728608e+00,1.932449313484200029e-02,1.719417070416274100e+02,9.704827321772657722e-02
2.108278764726409784e-05,-1.308456827528523859e-02,7.647741485261722261e+00,6.379663880170703683e-02,1.708488865714907945e+02,-1.074289292388455608e-01
5.305900855617935990e-05,-1.292224010455252960e-02,8.109700023673898528e+00,-5.780016169328418968e-02,1.698608933603305502e+02,-7.757201534416803546e-02
-9.678754484918398904e-06,-1.282761502074345611e-02,3.486061550054158076e+00,-4.455582245841792355e-02,1.688919447225685246e+02,7.727764971685525258e-03
3.416909138559407665e-05,-1.264901022824567456e-02,-1.404593197595485066e+01,3.129549950199895028e-03,1.678895599241214427e+02,5.331202463640443562e-02
-7.856672760087863536e-06,-1.259911774558392962e-02,1.443242667479312757e+01,-9.110241449151135207e-02,1.669041329564321927e+02,-2.816493711483779652e-02
-3.358948545579356514e-05,-1.237237695459793806e-02,-2.816866414737113189e+00,1.378171854554673462e-02,1.658937606051509022e+02,8.278812773073680742e-02
2.753570428298317288e-05,-1.228496692279304817e-02,2.612599078972721589e+00,5.724835467084266050e-02,1.648378396050307799e+02,2.151375269160236622e-02
2.839636677791384755e-05,-1.210562846264109059e-02,4.472115768915088552e+00,3.048960439163575509e-02,1.638939033965007752e+02,-1.195653303805827017e-01
-4.012174116359689676e-05,-1.186771300438108946e-02,3.741113842258496636e+00,-5.431071747668661347e-03,1.629288085621247717e+02,-4.047021592011833258e-03
3.973437211263835357e-05,-1.174969666630240432e-02,2.862362662238172817e+00,2.120805865622279324e-02,1.618854483490753182e+02,7.570749781035997217e-02
-6.887494647750612941e-05,-1.169416756393023941e-02,-1.345002334786278020e+01,-1.563358089993076641e-02,1.608688283340571843e+02,-2.862582676207778287e-02
4.462566046386511092e-05,-1.147987031084635526e-02,6.870307714780145680e+00,-3.732530314565687957e-02,1.599326838998896960e+02,-1.077259296598701011e-02
5.310607672077667321e-05,-1.140360913170430750e-02,-2.280613472612369019e+00,-2.578315005816365565e-02,1.589658716655279989e+02,3.877698114667418178e-02
1.645290451194174352e-05,-1.116213655468869213e-02,6.480557407171401607e+00,-2.551695212156695342e-02,1.578050969724276342e+02,-8.027908001507197411e-02
9.586277311164321410e-06,-1.115350314549803240e-02,4.039285869934436057e+00,-3.568913187811564858e-03,1.568600492926017012e+02,-3.834254725207643377e-02
2.470254381543011447e-05,-1.094382188296140132e-02,6.929712100564647592e+00,-8.635098700040903796e-02,1.559491270483652841e+02,-4.555117697753185979e-02
-6.209979852403144501e-06,-1.085312247303563127e-02,1.103181944015826765e+01,6.321617496917321388e-02,1.548889949314315118e+02,2.842761591017762407e-02
2.480088572527363886e-05,-1.062379356334185350e-02,-6.895921164728776809e+00,-7.654629756933827066e-04,1.538373865095388453e+02,-3.647004796504039331e-02
7.697130042108056894e-05,-1.053296948419950307e-02,-5.453561988042038955e+00,-2.527772661099349921e-02,1.529327973219449461e+02,8.454925751984454160e-03
6.317375604639477395e-05,-1.040572703166526593e-02,-1.415737365180330620e+01,-2.393246883849847739e-02,1.518350992503357872e+02,9.009665821545223552e-02
-3.893049519411377721e-05,-1.024150469029182914e-02,1.446671038003846110e+00,2.912686405917284428e-03,1.508680283606092019e+02,-3.342147648441859409e-02
-5.667757585593551514e-06,-1.007234714095215158e-02,-3.607051922177109127e+00,8.858378329274964325e-02,1.498731447322784334e+02,5.408079175082750045e-03
-4.308406365196513570e-06,-1.002334823172771824e-02,1.881801575995173081e+01,3.720753316193932403e-02,1.488619299131941887e+02,9.076393265172705282e-02
-2.704757594536949473e-05,-9.841983118949931830e-03,-2.150849368191649624e+00,-3.403769864134466999e-02,1.479133978377594474e+02,-5.399679805165681634e-03
6.546518673984198452e-05,-9.661556987042543149e-03,7.295052792184939072e+00,1.101443537935676426e-01,1.469293163131826248e+02,8.532924847084806530e-02
3.941719861093710302e-05,-9.556490298932018845e-03,1.023475969056280555e+01,-8.742086109955093942e-02,1.458701821021831506e+02,7.588103142152739788e-02
-1.442025408047389556e-06,-9.451324844373103218e-03,5.286352016411286492e+00,1.186790640294099752e-01,1.449304105362046755e+02,-1.427575999129425746e-02
-2.072045042780746034e-05,-9.255256328622193593e-03,3.090563705446788045e+00,4.526693882365798866e-02,1.439324552749738473e+02,-2.787350487056839549e-02
